gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,63,1,2,1,2,0,0,0,2,2,1,1,1,1274,5104,0
1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,1440,5555,0
0,0,1,1,34,1,2,2,1,1,1,1,1,1,2,0,1,91,6314,0
0,0,0,0,72,1,2,1,0,0,2,2,2,2,2,1,1,1423,5937,0
0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,1291,3985,0
1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,1091,4530,0
1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,265,2558,0
0,0,1,1,18,1,0,0,0,0,2,2,0,0,1,1,1,447,6459,0
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,0,2,1176,6234,1
0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,813,2086,0
1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,878,3157,0
0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,884,2143,0
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,32,6399,0
1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,897,6290,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,357,4137,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,2,37,181,0
1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,1498,5563,0
1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,77,785,0
0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,618,1295,0
0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,1478,5009,0
0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,472,2339,0
0,0,1,1,8,1,0,0,2,2,0,0,0,0,0,0,3,452,4071,0
1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,802,1742,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,110,397,0
0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,887,5966,1
0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,387,4676,0
0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,810,4199,1
0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,1351,3682,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,32,6491,0
1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,1267,6364,0
0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,583,1852,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,42,108,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,28,6382,0
1,0,1,0,29,0,1,0,0,0,0,0,2,0,0,0,3,173,19,0
1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,941,2229,0
1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,801,5723,0
1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,3,975,4717,0
0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,1487,5575,0
1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,1299,5751,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,879,6384,1
1,0,1,1,71,1,2,0,2,2,0,2,0,0,1,1,1,662,4018,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,50,252,1
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,49,203,0
0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,1252,2175,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33,1610,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,18,1483,0
1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,1188,3122,0
0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,316,2630,0
1,0,1,0,68,1,2,1,0,2,2,2,2,2,2,1,0,1469,5833,1
1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,78,1,0
0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,1358,5672,0
0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,147,6385,0
1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,1175,3358,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,17,658,0
1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,1222,4391,1
0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,508,2642,0
0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,1126,3380,0
0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,2,837,2475,1
0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,451,2967,0
1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,1090,2128,0
0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,161,240,0
0,0,1,1,10,1,2,1,2,0,0,0,2,2,0,1,2,1286,124,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,42,6160,0
1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,999,1769,0
0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,1277,4581,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,43,230,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,795,1931,1
0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,390,3039,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,46,5043,0
1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,1072,2632,0
0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,861,1755,1
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,64,1228,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,24,1489,0
1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,488,3403,0
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,1014,394,0
0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,517,912,1
1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,387,2837,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,198,3032,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,292,6058,1
0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,106,348,0
0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,807,1304,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,33,510,0
1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,21,319,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,724,5510,1
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1054,5173,0
0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,738,4664,1
0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,1302,4894,0
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,981,4419,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,71,1278,0
0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,1262,5168,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21,4983,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,318,3821,1
1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,618,1528,0
1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,705,141,0
0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,686,4669,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,1188,5236,1
0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,1434,5988,0
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,1017,4370,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,23,250,0
0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,918,290,0
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,978,1378,0
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,32,3583,0
1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,613,51,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,106,2166,0
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,479,5845,0
0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,946,1047,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,709,639,0
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,785,3383,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,41,1966,0
1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,27,659,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,733,2373,1
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,1074,5071,0
1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,311,2300,1
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,37,2790,0
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,980,3064,0
0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,1363,2066,1
1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,939,339,0
0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,1185,4239,1
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,40,5230,0
0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,86,5917,0
0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,796,277,1
0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,836,4260,1
0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,1382,1001,0
1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,40,459,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,144,2507,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,311,3816,0
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,985,5278,1
1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,802,2104,0
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,885,216,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,88,2044,1
1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,412,48,0
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,152,6099,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,22,2090,0
0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,491,2015,0
1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,752,2757,0
1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,1113,4440,1
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,24,678,0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,1463,6076,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,15,359,0
0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,1218,1502,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,74,4822,0
1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,1493,5218,0
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,1506,6038,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,44,1621,0
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,1317,2333,0
0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,901,218,0
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,1386,5730,0
1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,866,72,0
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,692,2552,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,899,2336,0
1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,468,3571,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,898,5974,1
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,1407,1536,1
1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,1326,5291,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,325,6174,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,97,2152,0
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,24,237,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,29,4493,0
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,1031,1580,0
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,520,2976,0
1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,310,2727,0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,491,3250,0
1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,979,4450,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,900,5063,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,718,2329,1
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,87,1390,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,33,1610,0
1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,377,1326,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,16,1807,0
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,388,525,0
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,923,2198,0
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,463,4560,1
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,1091,2365,0
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,1001,3495,0
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,1431,4756,0
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,1158,4015,0
1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,987,6175,1
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,34,1016,0
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,95,5529,0
1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,447,269,1
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,137,2583,0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,771,561,0
0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,1188,231,1
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,24,2456,0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1027,5128,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,1454,5946,0
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,801,2771,0
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,1176,4999,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,455,5674,0
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,814,2376,0
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,628,2187,0
1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,795,146,1
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,347,4051,1
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,1261,3653,0
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,1158,3921,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,723,864,1
1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,246,3414,1
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,969,2280,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,26,1529,0
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,534,3494,0
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,1547,5524,0
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,1534,4775,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,297,6021,1
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,305,416,0
1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,260,583,1
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,1413,660,1
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,1090,4178,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,373,942,0
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,1520,4263,0
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,1055,4589,0
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,90,363,0
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,1375,1633,0
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,16,196,1
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,77,1241,0
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,1177,930,1
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,538,2987,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88,2044,1
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,1416,1790,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,727,5513,1
1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,1003,3422,1
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,1376,4658,1
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,627,615,0
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,459,5873,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,387,2089,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,462,2803,0
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,400,4212,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,100,2155,0
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,448,3176,0
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,1191,1306,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,827,1316,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,292,6383,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,715,5501,1
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,797,4955,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,302,3698,1
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,829,1213,1
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,567,1655,0
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,1031,1544,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1080,4686,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,23,1823,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,34,1611,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,828,4517,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1297,2977,0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,798,2613,0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,779,5668,1
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,626,922,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,1197,3387,1
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,1101,3083,0
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,549,3498,0
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,937,2732,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,88,417,0
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,805,1943,1
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,818,1683,0
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,1304,3220,0
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,875,3173,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,14,1480,0
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,1074,1460,0
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,1546,4134,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,702,2954,0
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,912,3547,1
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,1470,4697,0
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,27,643,0
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,906,2658,1
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,1151,1867,1
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,1123,2813,0
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,947,3700,1
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,543,3633,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,301,3748,0
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,348,3600,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,544,3568,0
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,1331,4322,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,954,6284,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,722,708,1
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,206,6494,0
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,950,869,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,26,5709,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,13,1070,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,1186,3761,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,784,4306,1
