Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,22.0,3650.0,340.0,355.0,0.0,1.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,14.0,1325.0,1299.0,4317.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,374.0,1783.0,4740.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,4452.0,0.0,169.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,12.0,1599.0,1015.0,2876.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,83.0,0.0,4673.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,905.0,0.0,4539.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,729.0,1725.0,2758.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
4.0,525.0,2.0,503.0,36.0,5186.0,0.0,1404.0,1526.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,519.0,0.0,4164.0,0.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
2.0,79.0,0.0,0.0,16.0,2359.0,1057.0,4076.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,966.0,0.0,1690.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,2459.0,1725.0,4717.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
12.0,2488.0,0.0,0.0,42.0,6660.0,891.0,2105.0,2109.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,14.0,4071.0,0.0,430.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0
3.0,918.0,0.0,0.0,27.0,4446.0,0.0,1115.0,1678.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0
4.0,371.0,0.0,0.0,90.0,9333.0,230.0,1448.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,18.0,4874.0,0.0,463.0,0.0,0.0,2.0,1.0,6.0,1.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,1164.0,1492.0,4229.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,153.0,0.0,4673.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,2602.0,0.0,1095.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,722.0,0.0,4453.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,16.0,3477.0,0.0,2758.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
10.0,3251.0,0.0,0.0,36.0,7592.0,497.0,1362.0,1041.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,354.0,0.0,4164.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,1236.0,0.0,3101.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,1639.0,0.0,1690.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,136.0,0.0,2156.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,2318.0,1279.0,4338.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,833.0,1752.0,4608.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,747.0,0.0,4453.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,2079.0,1545.0,2634.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,19.0,3643.0,0.0,522.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
2.0,279.0,0.0,0.0,15.0,964.0,0.0,993.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,205.0,0.0,4673.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,13.0,3777.0,0.0,1495.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,27.0,4951.0,424.0,2861.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,99.0,0.0,4673.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,6692.0,1725.0,4453.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,526.0,0.0,2758.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,7.0,193.0,1648.0,4582.0,0.0,3.0,2.0,1.0,3.0,0.0,6.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,16.0,3754.0,477.0,3362.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0
3.0,100.0,0.0,0.0,38.0,8121.0,0.0,625.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0
4.0,585.0,0.0,0.0,19.0,3583.0,0.0,2950.0,1411.0,5.0,2.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,6.0,2536.0,0.0,3473.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
2.0,220.0,1.0,52.0,36.0,7553.0,0.0,1225.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0
3.0,555.0,0.0,0.0,17.0,1726.0,740.0,1828.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,72.0,1860.0,4754.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0
0.0,0.0,1.0,0.0,9.0,1281.0,1696.0,4534.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,919.0,1725.0,4453.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,581.0,1725.0,4453.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
6.0,2673.0,4.0,401.0,128.0,9101.0,86.0,1863.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,1525.0,0.0,1690.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,0.0,1871.0,4776.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
2.0,132.0,0.0,0.0,25.0,2646.0,821.0,2657.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,1.0,397.0,30.0,5334.0,1124.0,3601.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,1960.0,0.0,306.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,21.0,5642.0,0.0,1156.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,3406.0,1333.0,2985.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,458.0,0.0,4539.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,1845.0,0.0,4702.0,0.0,0.0,2.0,1.0,3.0,8.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,1456.0,0.0,3473.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,728.0,0.0,4164.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,2.0,334.0,14.0,2682.0,0.0,3536.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,143.0,0.0,4453.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,1791.0,1538.0,4715.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,5902.0,0.0,3862.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,1343.0,0.0,4164.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0
4.0,2958.0,0.0,0.0,51.0,7237.0,0.0,477.0,0.0,3.0,2.0,1.0,1.0,8.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,20.0,1855.0,4762.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,1321.0,0.0,4673.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0
2.0,117.0,0.0,0.0,16.0,1280.0,0.0,2443.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,7459.0,0.0,899.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0
6.0,1203.0,0.0,0.0,26.0,2726.0,0.0,1946.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,889.0,0.0,3473.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,1855.0,616.0,4066.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,64.0,0.0,4453.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,150.0,1725.0,4754.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0
4.0,1109.0,0.0,0.0,14.0,5202.0,0.0,1880.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,1659.0,0.0,1003.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
3.0,105.0,0.0,0.0,8.0,2129.0,0.0,463.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0
0.0,0.0,1.0,70.0,10.0,4685.0,0.0,642.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,4372.0,1783.0,4453.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,5304.0,0.0,3473.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,3388.0,0.0,4164.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,28.0,5886.0,747.0,3270.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,1954.0,0.0,2985.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,4765.0,778.0,3066.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0,32.0,1835.0,4754.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,19.0,3623.0,0.0,2891.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,9.0,1576.0,0.0,2927.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,21.0,3627.0,1603.0,4163.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,6.0,605.0,0.0,3473.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,23.0,3030.0,865.0,1986.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
2.0,548.0,2.0,86.0,31.0,4576.0,1566.0,3859.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
1.0,30.0,0.0,0.0,23.0,5859.0,1223.0,1090.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,6.0,2837.0,0.0,1690.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,23.0,4193.0,865.0,967.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,12.0,682.0,0.0,3473.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,267.0,0.0,3837.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,656.0,1820.0,4762.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,11.0,3958.0,1333.0,4420.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,3858.0,0.0,1364.0,0.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,1.0,0.0
1.0,0.0,0.0,0.0,15.0,2953.0,0.0,2036.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,17.0,2651.0,1015.0,3473.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,3.0,223.0,1783.0,4673.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
5.0,338.0,0.0,0.0,24.0,2713.0,0.0,582.0,0.0,5.0,2.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0
3.0,911.0,0.0,0.0,10.0,1975.0,0.0,1495.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,7.0,3861.0,0.0,1335.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0
1.0,0.0,0.0,0.0,21.0,2490.0,994.0,4089.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,929.0,1603.0,3473.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,17.0,1743.0,0.0,993.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1871.0,4776.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,8.0,1567.0,841.0,2758.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0
0.0,0.0,15.0,1219.0,5.0,1711.0,366.0,1125.0,0.0,0.0,5.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,4961.0,1015.0,2983.0,745.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
