Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,20,2981.166667,0.0,0.01,0.0,0.0,Feb,2,4,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,8,136.1666667,0.0,0.008333333,0.0,1.0,Feb,2,2,5,1,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Feb,3,3,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,105.0,0.0,0.033333333,0.0,0.0,Feb,3,2,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.8,Feb,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Feb,1,1,9,3,Returning_Visitor,False,False
4,64.6,0,0.0,32,1135.444444,0.002857143,0.00952381,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,76.0,0.05,0.1,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.2,Feb,2,6,1,3,Returning_Visitor,False,False
1,6.0,1,0.0,45,1582.75,0.043478261,0.050821256,54.17976426,0.4,Feb,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,35.0,0.0,0.1,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,78.0,0.0,0.066666667,0.0,0.0,Feb,1,2,6,6,Returning_Visitor,True,False
0,0.0,0,0.0,8,209.5,0.0,0.025,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,183.6666667,0.04,0.08,0.0,0.0,Feb,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,14,380.5,0.014285714,0.028571429,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,52,2086.242857,0.015384615,0.020352564,0.0,0.0,Feb,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,388.0,0.025,0.05625,0.0,0.0,Feb,3,2,1,4,Returning_Visitor,True,False
2,18.0,0,0.0,5,298.0,0.0,0.028571429,0.0,0.8,Feb,2,2,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,63.0,0.028571429,0.071428571,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,482.0,0.0,0.022222222,0.0,0.0,Feb,2,5,1,6,Returning_Visitor,False,False
1,9.0,0,0.0,46,4084.393939,0.0,0.001794872,0.0,0.0,Feb,2,2,8,4,Returning_Visitor,False,False
0,0.0,0,0.0,3,22.0,0.0,0.066666667,0.0,0.6,Feb,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,310.1666667,0.0,0.006666667,0.0,0.0,Feb,1,1,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,34.0,0.0,0.05,0.0,0.4,Feb,3,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,88.0,0.0,0.05,0.0,0.0,Feb,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,22,622.25,0.003030303,0.006060606,0.0,0.2,Feb,2,5,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,14,222.4,0.017142857,0.057142857,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,80.0,0.066666667,0.133333333,0.0,0.2,Feb,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,800.8333333,0.0,0.003636364,0.0,0.0,Feb,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,True,False
0,0.0,0,0.0,12,265.1666667,0.011111111,0.026111111,0.0,0.2,Feb,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,29.0,0.0,0.1,0.0,1.0,Feb,2,4,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,4,160.0,0.0,0.075,0.0,0.0,Feb,4,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,135.6666667,0.05,0.025,0.0,0.4,Feb,3,3,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,Feb,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,False
4,56.0,2,120.0,36,998.7416667,0.0,0.014736467,19.44707913,0.2,Feb,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,104.0,0.0,0.05,0.0,0.4,Feb,2,6,6,3,Returning_Visitor,False,False
2,16.0,0,0.0,16,381.6865079,0.011764706,0.046568627,0.0,0.6,Feb,2,4,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,169.0,0.0,0.016666667,0.0,0.4,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,400.8,0.05,0.120833333,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
12,279.4166667,0,0.0,42,1553.583333,0.009,0.019666667,38.30849268,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,706.5,0.0,0.007142857,0.0,0.0,Feb,2,2,5,4,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,4,3,Returning_Visitor,False,False
3,87.83333333,0,0.0,27,798.3333333,0.0,0.012643678,22.9160357,0.8,Feb,2,2,3,1,Returning_Visitor,False,True
4,44.0,0,0.0,90,6951.972222,0.002150538,0.015013034,0.0,0.0,Feb,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,18,902.0,0.0,0.007407407,0.0,0.0,Feb,2,7,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,Feb,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,20,197.3777778,0.025,0.0525,0.0,0.0,Feb,2,6,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,43.0,0.0,0.1,0.0,0.4,Feb,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,426.6666667,0.0,0.0125,0.0,0.0,Feb,2,4,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,135.0,0.0,0.066666667,0.0,0.0,Feb,2,4,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,588.3333333,0.0,0.025,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
10,1005.666667,0,0.0,36,2111.341667,0.004347826,0.014492754,11.43941195,0.0,Feb,2,6,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,2,76.0,0.0,0.05,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,Feb,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,208.0,0.0,0.028571429,0.0,0.0,Feb,4,1,1,5,Returning_Visitor,True,False
0,0.0,0,0.0,4,270.0,0.0,0.016666667,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,39.5,0.0,0.02,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,375.0,0.016666667,0.058333333,0.0,0.0,Feb,3,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,150.0,0.057142857,0.085714286,0.0,0.0,Feb,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,138.0,0.0,0.066666667,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,337.5,0.028571429,0.023809524,0.0,0.4,Feb,4,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,19,620.0333333,0.0,0.007894737,0.0,0.0,Feb,1,1,4,2,Returning_Visitor,False,False
2,36.0,0,0.0,15,168.8461538,0.0,0.011764706,0.0,0.4,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,2,52.0,0.0,0.1,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,13,649.25,0.0,0.015384615,0.0,0.0,Feb,2,2,1,5,New_Visitor,False,False
0,0.0,0,0.0,27,925.3333333,0.003703704,0.025925926,0.0,0.6,Feb,4,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,33.0,0.0,0.1,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,1566.5,0.05,0.066666667,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,105.0,0.0,0.025,0.0,0.6,Feb,1,1,1,4,Returning_Visitor,False,False
0,0.0,1,0.0,7,50.0,0.038095238,0.080952381,0.0,0.6,Feb,2,4,1,7,Returning_Visitor,False,False
0,0.0,0,0.0,16,644.2,0.004166667,0.031666667,0.0,0.0,Feb,3,2,3,4,Returning_Visitor,False,False
3,18.33333333,0,0.0,38,2635.177778,0.0,0.008947368,0.0,0.4,Feb,2,4,1,2,Returning_Visitor,False,False
4,61.0,0,0.0,19,607.0,0.0,0.026984127,17.53595893,1.0,Feb,1,1,7,4,Returning_Visitor,True,True
0,0.0,0,0.0,6,415.0,0.0,0.033333333,0.0,0.4,Feb,1,1,3,2,Returning_Visitor,False,False
2,31.0,1,16.0,36,2083.530952,0.0,0.01351025,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,False,False
3,58.5,0,0.0,17,281.6666667,0.007058824,0.017647059,0.0,0.0,Feb,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,27.0,0.15,0.15,0.0,0.0,Feb,1,1,7,2,Returning_Visitor,False,False
0,0.0,1,0.0,9,215.0,0.044444444,0.074074074,0.0,0.8,Feb,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,162.0,0.05,0.066666667,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,114.0,0.05,0.066666667,0.0,0.8,Feb,3,3,1,3,Returning_Visitor,False,False
6,326.25,4,94.0,128,5062.213753,0.000854701,0.01791847,0.0,0.0,Feb,2,5,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,253.0,0.0,0.016666667,0.0,0.6,Feb,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.4,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,2,3,Returning_Visitor,False,False
2,22.0,0,0.0,25,436.5,0.008,0.024,0.0,0.2,Feb,2,4,1,1,Returning_Visitor,False,False
0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,317.8333333,0.0,0.005555556,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,21,1146.333333,0.0,0.012962963,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,577.0,0.018181818,0.027272727,0.0,0.2,Feb,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,95.0,0.0,0.075,0.0,0.0,Feb,4,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,301.5,0.0,0.111111111,0.0,0.0,Feb,2,4,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,243.0,0.0,0.033333333,0.0,0.0,Feb,2,4,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,135.5,0.0,0.05,0.0,0.6,Feb,2,2,1,2,Returning_Visitor,False,False
0,0.0,2,75.0,14,442.3333333,0.0,0.034375,0.0,0.8,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,41.0,0.0,0.066666667,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,292.9,0.028,0.11952381,0.0,0.0,Feb,2,4,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,1238.333333,0.0,0.040740741,0.0,0.4,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,225.4666667,0.0,0.05,0.0,0.4,Feb,1,1,8,3,Returning_Visitor,False,False
4,462.0,0,0.0,51,1873.216667,0.0,0.00754717,0.0,0.6,Feb,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,13.0,0.133333333,0.166666667,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,222.0,0.0,0.1,0.0,0.0,Feb,2,6,1,2,Returning_Visitor,True,False
2,20.0,0,0.0,16,214.8333333,0.0,0.022222222,0.0,0.0,Feb,2,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,2017.166667,0.0,0.011111111,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,False,False
6,111.5,0,0.0,26,449.0277778,0.0,0.018518519,0.0,0.6,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,158.1666667,0.0,0.033333333,0.0,0.0,Feb,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,9,303.6666667,0.005555556,0.046296296,0.0,0.0,Feb,2,4,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,Feb,2,4,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,2,42.0,0.05,0.15,0.0,0.4,Feb,2,2,1,4,Returning_Visitor,False,False
4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,272.5,0.0,0.011851852,0.0,0.2,Feb,1,1,6,3,Returning_Visitor,False,False
3,19.0,0,0.0,8,344.0,0.0,0.007407407,0.0,0.0,Feb,2,4,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,2,3,Returning_Visitor,False,False
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,Feb,2,2,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,Feb,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,1038.0,0.0,0.033333333,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,573.0,0.0,0.05,0.0,0.0,Feb,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,28,1231.233333,0.007142857,0.030357143,0.0,0.0,Feb,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,316.6666667,0.0,0.027272727,0.0,0.8,Feb,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,873.7365079,0.0075,0.028166667,0.0,0.0,Feb,1,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,16.0,0.1,0.15,0.0,0.0,Feb,2,5,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,Feb,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,261.75,0.0,0.026666667,0.0,0.0,Feb,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,21,615.8831169,0.033333333,0.04993081,0.0,0.0,Feb,3,2,2,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,3,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,6,117.5,0.0,0.033333333,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,23,501.6666667,0.008695652,0.01884058,0.0,0.6,Feb,1,1,4,2,Returning_Visitor,False,False
2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,Feb,1,1,1,1,Returning_Visitor,True,False
1,9.5,0,0.0,23,1223.0,0.015217391,0.012463768,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,6,467.0,0.0,0.016666667,0.0,0.4,Feb,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,Feb,2,4,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,Feb,3,2,7,4,Returning_Visitor,True,False
1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,Feb,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,1,2,Returning_Visitor,True,False
5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False
3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,Returning_Visitor,False,False
1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,Feb,1,1,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,Feb,3,2,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,True,False
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,True,False
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,False,True
3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True
3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,True,True
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False
4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False
2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
