age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
57,5,192210,9,2,4,0,4,1,0,0,36,39,1
28,7,119630,15,2,4,0,4,1,0,0,36,39,0
51,4,245339,9,2,8,4,4,0,99989,0,46,39,1
47,6,192601,11,2,8,5,2,0,5453,0,35,33,0
25,4,112092,15,0,12,1,2,0,0,0,40,39,0
22,0,148275,2,4,0,1,2,1,0,0,40,26,0
46,5,221687,11,2,10,0,4,1,99932,0,40,39,1
26,4,351877,11,2,8,0,4,1,4971,0,40,18,0
29,4,50414,15,2,4,0,4,1,0,0,19,39,0
47,4,141040,11,2,8,0,4,1,0,0,23,39,0
44,6,88195,9,2,4,0,4,1,0,0,46,39,1
24,1,84666,11,0,2,1,4,0,0,0,35,39,0
30,7,289009,11,2,4,0,4,1,99950,0,67,39,1
34,5,390749,13,0,5,4,2,0,0,0,35,39,0
29,4,46702,15,4,12,3,4,0,0,0,15,39,0
19,4,411921,2,4,1,1,2,1,0,0,60,39,0
33,3,92801,7,5,8,4,3,0,0,0,26,39,0
38,4,440398,15,2,10,0,4,1,0,0,60,39,1
43,6,194151,14,2,6,0,4,1,0,0,44,39,1
45,4,175920,11,0,10,1,4,1,99989,1632,45,39,0
32,4,236378,0,4,6,0,4,1,0,0,77,39,0
42,5,206067,14,2,10,0,4,1,99981,0,58,39,1
49,4,197121,12,4,10,3,4,1,0,0,31,39,0
28,4,52716,15,0,12,1,4,1,0,0,60,39,0
50,4,171686,11,0,11,2,4,0,0,0,42,36,1
49,4,173119,6,2,12,0,4,1,99985,0,61,39,1
33,4,210949,9,2,12,0,4,1,0,0,59,39,1
44,4,631014,12,4,5,2,2,0,0,0,46,36,0
20,4,210311,11,4,6,1,4,1,0,0,66,39,0
25,4,354660,11,0,1,1,2,0,0,476,42,39,0
38,4,32824,11,5,3,1,3,0,0,0,11,11,0
42,5,456914,12,0,5,2,2,0,0,0,40,39,0
47,4,248744,14,2,10,0,4,1,99918,0,44,39,1
27,4,231789,11,2,1,0,4,1,0,0,40,39,0
40,5,88993,9,0,9,4,3,0,0,0,30,39,0
41,3,283808,3,1,10,5,1,0,0,1924,40,6,0
45,4,83183,13,1,2,4,2,0,4784,0,36,39,0
24,4,445427,3,4,8,3,4,0,0,0,34,6,0
42,4,259134,10,2,6,0,2,1,99978,0,51,39,1
40,6,48356,8,2,3,1,4,1,0,0,56,39,0
63,0,41712,9,6,0,3,4,0,2812,0,15,39,0
34,4,72144,9,2,10,0,4,1,0,1944,40,39,1
55,6,238229,15,2,10,0,0,1,13676,0,40,39,1
36,4,246595,5,2,10,0,3,0,0,0,41,18,1
38,7,117419,11,6,8,4,4,0,0,0,43,39,0
44,5,266535,12,2,4,0,4,1,0,0,40,39,0
26,4,214564,9,2,5,0,4,1,99970,0,52,39,1
45,2,160422,15,0,11,2,2,0,0,0,44,39,0
43,4,186410,10,2,10,0,4,0,100007,0,51,39,1
44,4,21808,13,2,7,0,4,1,99957,0,80,39,1
56,1,194843,15,2,1,5,4,0,4625,0,35,39,1
57,7,356832,11,4,6,3,2,1,0,0,36,39,0
46,4,375127,9,0,3,4,3,0,0,0,26,39,0
33,7,216780,7,2,4,0,4,0,0,0,34,39,0
62,4,97384,12,6,4,1,4,1,4866,0,30,39,1
21,4,99039,9,2,12,2,4,0,0,0,16,39,0
40,2,50212,13,5,10,4,4,0,0,0,40,39,0
18,4,317739,14,4,12,3,4,0,0,0,20,39,0
18,1,161457,15,4,8,3,4,0,0,0,22,39,0
19,4,467433,11,4,7,3,4,1,0,0,35,39,0
46,7,26998,12,6,12,5,4,0,0,0,17,39,0
50,6,287963,11,2,6,0,4,1,100017,0,40,39,1
49,4,107012,15,1,2,1,3,1,0,0,40,39,0
61,4,110112,9,4,12,3,4,1,4717,0,40,39,1
34,4,382082,5,2,10,0,4,1,0,0,67,39,1
48,3,175878,13,0,2,1,4,0,0,0,39,39,0
31,4,172370,9,4,12,2,4,1,0,0,39,39,0
29,5,187871,12,2,4,0,4,1,99965,0,66,39,1
57,4,221716,9,2,4,0,4,1,99960,0,68,39,1
54,4,120012,9,2,10,0,4,1,0,2202,40,39,1
27,6,46408,15,3,5,1,4,1,0,0,52,39,0
64,4,184404,12,1,2,1,2,0,0,0,34,39,0
49,4,225297,11,0,4,1,4,0,0,0,29,39,0
33,4,186511,9,2,10,4,2,1,5111,0,37,39,1
46,4,143555,15,2,1,5,4,0,0,0,36,39,1
31,2,200111,11,3,10,0,2,1,4926,0,40,39,1
67,0,89305,9,2,0,3,4,1,0,0,32,39,1
46,4,213826,12,2,4,0,4,1,0,0,30,39,0
24,4,222655,3,3,7,2,2,1,4613,0,40,39,0
40,5,96509,11,2,5,0,4,0,100012,0,43,39,1
47,4,180811,3,2,1,2,4,0,0,0,28,39,0
25,4,257396,5,2,10,0,4,1,0,0,26,39,0
40,7,186204,9,4,6,1,4,0,99997,0,57,39,1
18,4,394222,15,4,12,1,4,0,0,0,46,39,0
47,2,205956,6,2,11,0,4,1,4358,0,49,39,1
48,4,100700,11,2,1,0,4,1,0,0,40,39,0
42,5,80941,10,2,5,0,3,1,100011,0,43,39,1
46,4,75152,12,2,12,2,1,0,100013,2278,46,36,1
22,4,244628,11,4,13,1,4,1,0,0,40,39,0
39,4,150658,8,0,8,2,2,0,0,0,30,39,0
36,7,102930,15,0,0,1,4,1,0,0,40,39,1
53,4,191756,7,0,9,4,3,0,0,0,42,32,0
24,7,340509,15,2,6,0,4,1,0,0,58,39,1
50,4,294503,13,0,8,4,2,0,0,0,27,29,0
19,1,362271,10,4,10,1,4,1,0,0,37,39,0
45,6,95705,10,2,4,0,4,0,99930,0,39,6,1
33,4,242491,10,1,4,1,4,1,100022,0,53,39,1
34,4,22710,15,2,12,0,0,1,0,0,65,39,0
49,0,95060,6,0,0,3,4,0,0,0,28,39,0
50,4,78302,11,4,12,1,4,0,0,0,18,39,0
52,1,29532,11,3,4,1,1,0,0,0,40,39,0
56,0,105649,5,6,0,2,4,0,0,0,40,39,0
31,4,389415,10,1,8,3,2,0,5095,0,40,39,0
46,4,96777,11,0,5,4,4,0,0,2893,33,39,0
52,3,383976,13,0,8,2,2,0,0,0,41,39,0
58,4,340638,7,2,4,0,4,1,0,0,22,39,0
40,7,104981,1,2,5,0,4,1,100010,0,61,39,1
47,1,160714,12,4,1,5,4,0,0,0,29,39,0
33,4,244791,10,1,2,0,2,1,100013,0,43,39,1
42,4,85917,11,1,9,4,4,0,5196,0,40,39,1
26,4,180705,15,4,11,3,4,1,0,0,40,39,0
26,2,81290,15,2,1,2,4,0,0,0,40,39,1
53,4,257056,12,2,8,0,2,0,100007,0,45,39,1
29,5,33119,12,2,3,4,4,1,5199,0,66,39,0
26,2,114806,9,3,9,1,2,0,4896,0,37,39,0
19,4,123249,9,4,12,1,4,0,0,0,31,39,0
23,4,298286,15,5,14,1,4,0,4300,0,40,33,1
44,4,204447,12,2,7,0,4,1,100016,0,60,27,1
49,5,148620,13,1,10,0,3,1,99929,0,53,39,1
48,4,405603,13,0,8,4,3,0,0,0,17,39,0
19,7,115801,11,2,1,5,4,1,0,0,40,39,0
47,6,150778,13,1,10,1,3,0,99979,0,52,39,0
19,4,27128,1,4,8,3,4,0,5252,0,27,39,0
41,3,186398,10,0,13,4,4,0,0,0,50,39,0
43,1,165224,12,2,2,0,3,1,100036,0,37,39,1
44,5,157103,12,1,1,0,4,0,99946,0,37,39,1
48,4,197015,11,0,4,0,4,1,0,0,41,39,0
47,4,193871,15,0,10,1,4,1,0,2017,36,39,0
45,6,223210,10,2,10,0,4,1,99945,0,40,39,1
23,4,110858,11,4,8,1,4,1,0,0,36,39,0
33,4,178336,1,2,7,0,4,1,0,0,40,39,0
45,6,115747,13,0,9,4,3,0,0,0,34,34,0
49,4,132238,9,2,12,1,4,0,100003,0,48,39,1
56,4,247594,4,2,14,2,4,1,0,0,40,33,0
70,4,181164,11,2,4,0,4,1,0,0,48,39,1
34,4,130179,12,2,4,0,4,1,0,0,62,39,1
50,1,100567,8,2,2,0,3,0,0,0,38,39,0
42,4,492941,9,1,10,1,4,0,0,0,40,39,1
40,4,139952,10,4,12,3,2,1,0,0,48,39,0
39,5,47126,15,2,3,0,4,0,100021,0,75,39,1
49,6,174597,14,2,9,0,2,1,99975,0,40,39,1
47,4,190333,9,5,4,1,4,1,0,0,59,39,0
57,4,151159,14,2,10,0,4,1,100019,0,43,39,1
61,0,343037,14,0,0,5,4,0,0,0,40,39,0
28,3,221472,11,2,2,0,4,1,0,0,40,39,0
35,2,48969,10,6,4,1,4,0,2811,0,40,39,0
31,1,44443,13,0,10,0,3,1,0,0,73,39,0
33,7,374119,15,0,10,1,4,0,0,0,36,39,0
32,4,49057,12,4,13,1,2,0,2949,0,40,39,0
56,2,142373,11,3,3,1,4,1,1198,0,40,39,0
25,4,77865,15,2,7,0,4,1,0,0,40,39,1
17,4,75296,15,4,6,1,2,0,0,0,49,39,0
51,5,98496,11,2,8,0,4,0,100038,0,30,39,1
43,2,36269,12,2,14,0,4,1,4966,0,40,39,0
21,0,294683,8,2,6,0,2,1,0,0,70,39,1
43,4,207302,11,2,6,0,4,1,0,0,52,39,1
50,4,161226,11,2,1,0,4,1,0,0,62,39,1
47,4,186111,6,2,6,0,4,1,99985,0,45,39,1
34,4,231140,10,5,10,4,2,0,0,0,40,39,0
59,4,39788,15,5,12,1,4,1,0,0,60,39,0
36,7,222267,14,0,4,0,4,1,99977,0,59,39,1
69,4,52880,5,2,0,3,4,0,0,0,8,39,0
47,5,56865,11,6,8,4,2,0,0,0,8,39,0
46,4,152638,10,2,7,0,4,1,0,0,63,39,0
49,7,348875,9,4,10,1,4,1,0,0,51,39,0
41,2,122414,11,0,9,4,3,0,13886,0,40,39,0
30,0,104530,11,0,4,4,4,1,0,0,35,39,0
32,4,260058,12,6,4,4,4,0,0,0,40,39,0
28,4,410165,10,5,5,1,2,0,0,0,40,39,0
43,4,67192,11,2,12,0,4,1,0,0,40,39,0
19,4,430412,1,4,6,3,4,0,0,0,21,39,0
28,0,90706,11,4,14,1,4,1,0,0,40,39,0
45,4,120975,12,2,12,0,4,1,0,0,50,39,0
40,4,246080,9,2,10,0,3,1,99945,0,57,39,1
51,1,17199,12,2,5,0,3,0,3485,0,40,39,0
29,4,321868,5,3,10,0,3,1,99972,0,43,17,0
31,4,99688,11,0,7,2,2,0,0,0,40,22,0
43,6,151936,13,0,5,2,2,0,99944,0,33,39,1
22,1,244056,15,4,6,1,2,0,0,0,40,39,0
43,4,65974,9,2,12,1,4,1,12826,0,36,39,1
23,1,167652,0,0,0,1,4,0,0,0,40,39,0
25,7,394384,11,4,12,1,4,1,0,0,27,39,0
34,4,50465,10,2,10,0,4,1,4594,0,40,39,1
41,3,103535,6,4,2,3,4,0,0,0,36,39,0
20,4,379169,9,4,8,3,4,0,0,0,16,39,0
17,3,41051,12,4,6,2,2,0,0,0,31,27,0
44,6,195296,12,2,7,0,4,1,99955,0,40,36,1
52,4,222666,9,2,4,0,4,1,0,0,50,39,0
25,4,202381,15,4,5,3,4,0,0,1299,35,39,0
45,3,130839,11,0,5,4,2,0,0,0,40,39,0
33,4,266741,1,2,10,0,4,1,0,0,40,39,1
41,3,164561,10,2,10,0,4,1,99925,0,57,39,1
29,4,83807,12,2,12,5,4,0,99989,0,40,39,1
39,4,54202,15,0,4,4,4,0,0,0,30,39,0
58,5,73111,11,2,10,0,4,1,99990,0,46,39,1
39,5,466650,14,2,8,5,4,1,100030,0,46,39,1
43,4,70595,12,6,10,4,4,0,0,0,40,27,0
36,4,315725,13,4,8,3,2,1,100008,0,46,39,1
17,4,38932,1,4,8,3,0,1,0,0,21,39,0
39,4,91594,9,4,8,3,3,1,0,0,22,39,0
40,5,184723,10,2,4,0,4,1,99982,0,41,39,1
41,5,197298,14,2,10,0,4,1,99976,0,55,39,1
45,4,397921,6,0,7,2,2,0,0,0,40,39,0
43,6,314051,9,2,10,0,4,1,99981,0,52,39,1
32,4,129809,9,2,12,0,4,1,100000,0,47,39,1
29,4,151673,1,2,6,0,4,1,0,0,54,39,1
38,7,32548,11,2,12,1,4,1,4329,0,40,39,0
49,4,302856,5,2,10,0,4,1,0,0,52,39,1
44,4,149529,10,2,12,0,0,1,0,0,40,26,0
39,6,170828,8,2,14,0,3,1,5019,0,50,39,1
32,4,270689,9,5,12,1,4,0,0,2099,40,39,0
30,4,146733,11,4,3,1,4,1,0,0,40,39,0
49,4,191564,8,0,8,1,4,0,4769,0,59,39,0
42,2,44210,10,1,10,1,4,0,-1160,0,36,39,0
29,4,170245,9,2,4,0,4,1,0,0,35,39,1
47,4,178390,11,4,1,1,4,1,0,0,50,39,0
37,4,243301,9,1,10,4,4,0,0,0,65,39,0
44,3,190608,10,2,10,3,3,0,0,0,35,17,0
42,0,108981,3,4,6,3,4,0,0,0,40,39,0
28,4,145559,6,2,1,0,4,1,0,0,40,39,0
44,7,347909,14,2,10,5,4,0,100002,0,37,39,1
47,7,412665,14,2,10,1,4,0,99999,0,66,39,1
45,4,176812,11,2,12,0,3,1,99989,0,51,39,1
36,4,220181,9,2,4,0,4,1,0,0,51,39,1
41,4,175104,11,4,6,3,2,0,0,0,23,39,0
51,8,155205,14,0,7,0,4,0,0,0,45,39,0
46,7,85465,9,0,4,1,3,0,0,0,40,39,0
47,4,98774,12,2,1,0,4,1,99895,0,49,27,1
45,5,44054,15,5,10,1,2,0,0,470,40,39,0
17,7,143799,15,4,12,3,4,1,0,0,23,39,0
46,7,346664,14,0,10,1,4,0,0,0,40,39,1
63,1,189230,11,0,10,3,3,0,0,0,40,39,1
33,6,217388,10,2,4,0,4,1,0,0,30,39,0
57,6,342213,11,3,12,1,4,1,0,0,40,39,0
55,6,75838,15,2,12,0,4,1,99992,0,64,39,1
16,4,403315,15,4,5,3,2,1,0,0,34,39,0
43,4,40843,15,2,2,0,2,1,4842,0,40,39,1
34,4,228554,15,5,4,4,4,0,0,0,40,39,0
42,4,49906,9,4,2,1,0,0,3155,0,40,39,0
38,4,231410,7,0,6,1,4,0,0,0,48,11,0
18,7,123634,15,2,5,0,4,1,0,0,40,39,0
49,4,207056,11,2,7,5,4,0,0,0,40,39,0
35,4,425173,14,1,8,4,4,0,0,0,15,39,0
62,0,164166,15,2,0,5,4,0,0,0,12,39,0
52,4,153065,11,0,6,2,4,1,1878,0,29,39,0
29,4,90423,9,4,12,2,4,1,0,0,40,30,0
33,5,106785,9,2,8,5,4,0,14197,0,29,39,0
35,4,119444,11,2,4,3,4,1,0,0,34,39,0
28,3,187768,10,5,10,1,4,1,13374,0,52,39,0
50,4,102946,3,0,7,2,2,0,0,0,29,39,0
