age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,4,305066,4,0,1,4,4,0,0,0,40,39,0
51,4,111377,9,2,1,5,4,0,0,0,88,39,0
39,2,283291,11,2,2,2,2,1,0,0,31,39,0
67,4,146287,10,2,4,0,4,1,0,0,40,39,0
57,1,87274,10,0,11,4,4,0,0,0,42,39,1
21,0,17194,11,4,0,3,4,1,0,0,17,29,0
49,1,88413,11,5,1,1,2,1,0,0,43,39,0
28,6,266775,11,0,1,4,4,0,0,0,46,39,0
48,4,126503,14,1,10,1,3,1,100080,0,65,27,1
28,4,129449,15,0,4,1,4,0,0,0,56,23,0
45,6,176855,11,2,12,0,4,1,100140,0,60,39,1
58,4,66964,11,2,1,0,4,1,100146,0,38,39,1
40,3,323638,7,0,5,4,2,0,0,0,29,39,0
40,5,391196,13,2,4,5,4,0,0,0,36,39,1
31,4,139169,8,0,11,4,2,0,0,0,35,39,0
44,2,148395,11,0,1,4,4,0,0,0,30,39,0
45,2,168364,11,0,6,2,4,0,0,0,31,39,0
52,5,411042,12,2,9,0,4,1,0,0,47,39,1
57,4,198027,12,2,10,0,4,1,100104,0,72,39,1
17,4,210549,11,4,8,3,2,0,0,0,36,23,0
41,3,114943,12,3,10,0,2,0,100124,0,55,39,1
40,6,151786,12,2,10,0,4,0,100122,0,34,39,1
16,4,201476,0,4,8,3,4,1,0,0,36,39,0
38,4,313415,15,4,3,1,4,1,0,0,58,35,0
38,4,108603,8,2,11,5,3,0,0,0,46,23,0
53,5,126552,10,2,9,5,3,0,0,0,67,23,1
15,0,40383,11,4,0,3,4,0,0,0,35,35,0
57,4,321234,7,4,10,3,4,0,0,0,30,39,0
47,6,51277,10,2,10,0,4,1,0,0,65,38,1
46,4,241563,11,0,1,4,4,0,0,0,32,39,0
44,5,410032,9,2,14,0,4,1,100001,0,61,39,1
24,0,188166,10,4,10,1,4,1,0,0,61,18,0
54,4,88400,10,2,10,0,4,1,0,0,40,39,1
45,3,366678,8,4,6,2,2,0,0,0,38,39,0
28,4,168987,9,2,4,0,4,1,0,0,59,39,0
32,8,285348,11,1,1,1,2,0,0,0,47,37,0
45,4,158619,14,2,10,0,4,1,100144,0,46,39,1
29,0,105011,1,4,0,5,4,0,0,0,45,19,0
46,4,180007,9,2,5,0,4,1,100018,0,40,39,1
44,4,85102,2,0,4,4,4,0,0,0,35,39,0
47,2,185224,12,2,10,0,4,1,0,0,63,39,0
31,4,119119,0,4,8,3,4,0,0,0,31,39,0
16,4,34778,15,4,1,3,4,0,0,0,40,39,0
25,6,228150,11,0,1,3,2,1,0,1634,53,39,0
40,1,319261,11,1,1,1,4,0,0,0,46,39,0
45,0,163175,11,2,0,5,4,0,0,0,40,39,0
51,5,238545,11,0,1,4,3,0,5078,0,40,32,0
33,0,71454,9,2,5,0,3,1,0,0,40,29,0
18,4,147215,1,0,6,4,4,0,0,0,40,39,0
52,2,61744,10,4,6,3,4,0,0,0,40,39,0
23,4,115901,11,4,1,1,4,1,0,0,45,32,0
41,4,152303,15,1,2,5,4,0,0,0,34,39,0
22,4,155340,11,2,8,0,4,1,0,0,40,39,0
40,3,150633,12,2,10,5,4,0,0,0,34,37,1
44,7,39696,15,2,12,4,4,1,0,0,40,39,0
54,4,153818,8,2,4,5,4,1,4239,0,40,39,0
55,2,150551,11,5,5,4,4,0,0,0,23,39,0
49,4,344398,15,4,4,1,4,1,0,0,61,39,0
51,5,102123,9,0,9,4,4,0,3067,0,34,39,1
46,8,321317,11,2,1,0,4,1,0,0,15,39,0
41,4,238671,7,2,14,0,2,1,0,0,66,39,0
27,4,137980,15,2,10,0,4,1,0,0,57,39,1
18,4,642279,3,4,2,3,4,1,0,0,27,39,0
19,4,323157,15,2,14,3,4,1,0,0,40,39,0
49,4,155928,11,1,10,4,2,0,0,0,36,39,0
23,4,404159,7,4,10,2,2,0,0,0,40,23,1
66,6,293298,8,2,10,5,2,0,0,0,69,39,0
45,2,306899,10,0,10,4,4,0,100040,0,30,39,1
49,4,155446,9,2,10,0,4,1,0,1642,40,39,1
41,4,98768,14,4,11,2,2,0,100110,0,41,39,1
60,4,188261,10,2,6,2,2,0,100139,0,47,23,1
39,1,314288,15,0,5,0,4,1,5350,0,56,39,0
41,4,259565,9,0,4,4,4,1,4964,0,40,39,0
76,4,74420,12,2,6,2,4,0,0,0,54,39,0
22,4,201621,2,4,0,0,3,1,0,0,40,30,0
59,6,178819,1,2,6,2,4,0,0,1867,40,39,0
43,4,271995,12,2,5,4,2,1,0,0,40,39,0
54,1,99926,11,2,4,0,4,1,0,0,34,39,0
37,0,149349,9,0,0,1,4,0,0,0,46,39,0
19,4,163730,11,1,1,1,4,0,0,0,40,39,0
24,5,311223,9,4,4,1,4,0,0,0,60,39,0
44,6,22966,14,2,10,0,4,1,0,0,79,39,1
46,1,101863,6,0,5,4,4,0,0,0,34,23,0
53,4,158071,15,2,10,0,2,1,100068,0,40,39,1
23,2,43369,9,4,12,3,4,1,0,0,40,39,0
31,0,174669,15,2,3,5,4,0,0,0,40,39,0
60,4,458214,0,0,9,4,4,0,0,0,40,39,0
60,4,211127,10,1,10,1,4,1,100099,0,59,31,1
58,6,100496,10,0,8,4,4,0,0,0,34,39,0
43,0,171129,11,0,0,1,4,0,0,0,40,39,0
20,4,168180,11,4,1,3,2,0,0,0,23,39,0
31,4,112724,10,2,4,5,4,0,100070,0,36,39,1
48,2,39200,7,0,10,5,4,0,0,0,11,39,0
42,2,38707,7,4,2,3,4,0,0,0,21,39,0
24,0,170069,15,4,0,1,4,0,0,0,19,39,0
51,0,154419,12,2,10,0,4,1,0,0,40,38,1
20,5,311454,7,2,4,0,1,1,0,0,40,39,0
49,5,263791,13,0,9,3,4,0,0,0,27,39,0
15,0,112240,11,4,8,3,2,1,0,0,20,39,0
51,4,144814,10,2,4,0,4,1,6281,0,38,39,1
58,3,78518,14,2,11,4,4,0,100098,0,36,39,1
49,5,318343,14,0,10,1,4,0,5281,0,47,39,1
53,2,74932,7,2,4,0,4,1,0,0,47,23,1
53,1,161642,15,2,14,0,4,1,4717,0,51,39,1
48,5,178946,12,2,10,0,4,1,0,0,55,39,1
52,2,52397,11,0,10,1,4,1,0,0,40,39,0
27,4,224566,10,5,4,2,2,0,0,0,40,35,0
49,8,337479,11,2,10,0,4,1,100062,0,75,39,1
22,4,173463,9,2,9,5,4,0,0,0,46,39,1
31,0,125010,10,2,0,0,4,1,0,0,40,39,0
31,4,423289,3,2,6,5,4,0,100045,0,40,30,0
46,5,333375,15,4,4,3,4,1,0,0,24,39,0
17,4,108683,11,4,8,3,2,0,0,0,27,39,0
35,4,116660,12,2,6,2,2,0,100027,0,41,27,1
49,2,174557,10,1,10,0,4,1,0,0,54,39,1
41,4,211772,10,0,6,4,4,0,0,0,40,27,0
49,4,157166,12,2,10,0,4,1,100133,0,40,39,1
33,4,96208,11,4,12,3,4,0,0,0,37,39,0
42,5,316250,14,2,3,0,4,1,4962,0,46,39,1
53,4,135687,10,2,10,0,4,1,100124,0,50,39,1
15,4,121889,9,4,12,2,2,0,0,0,32,39,0
46,5,91313,9,2,4,0,4,1,100057,0,74,39,1
42,4,319286,14,2,10,0,4,0,100021,0,67,39,1
46,2,54251,7,2,10,2,4,0,0,0,33,39,0
32,8,102628,9,2,4,0,4,1,0,0,54,39,1
27,4,408876,11,4,4,1,3,0,0,0,35,39,0
50,4,195311,10,4,4,1,2,0,100165,0,39,39,1
31,5,135329,2,2,3,4,4,0,0,0,36,39,0
47,4,164999,9,2,10,0,4,1,0,0,50,39,1
48,5,341742,14,2,10,0,4,0,0,0,40,39,1
47,5,133114,14,2,6,0,2,1,100086,0,38,39,1
37,6,39178,13,4,10,1,4,1,0,0,54,39,0
56,4,43675,9,2,10,0,4,1,0,2286,55,39,1
55,4,112831,1,2,4,0,4,1,0,0,23,39,0
26,4,275172,10,2,2,5,4,0,0,0,40,39,0
53,4,206669,10,1,7,2,4,0,100086,0,33,33,0
33,2,243569,11,0,1,1,2,0,0,0,51,39,0
40,6,327609,10,2,10,0,4,1,100075,0,58,39,1
48,4,157129,9,2,12,0,4,1,100121,0,46,39,1
40,0,147997,11,4,0,1,4,1,0,0,40,39,0
35,4,277581,8,2,3,0,4,1,0,0,36,39,0
50,4,160084,11,0,4,4,2,0,0,0,41,39,0
41,5,130716,14,2,10,0,4,1,100137,0,75,39,1
83,1,375962,15,2,4,0,4,1,0,0,40,39,0
22,4,217295,9,4,4,3,3,1,0,0,40,39,0
43,4,243177,7,2,4,0,4,1,0,2115,40,39,1
30,5,190246,9,2,10,5,4,0,100113,0,37,39,1
18,3,233939,10,4,10,3,2,1,0,0,35,39,0
56,4,42439,10,2,4,0,4,1,100148,0,50,39,1
45,2,347630,12,2,10,4,4,0,14235,0,53,39,1
46,4,209199,9,2,10,0,4,1,100093,0,54,17,1
44,6,243847,11,2,3,0,4,1,0,0,27,39,0
41,3,313262,13,0,10,4,4,0,0,0,56,39,1
64,5,181070,10,4,7,2,2,0,100053,0,39,17,1
38,4,186646,12,0,10,4,4,0,0,1356,54,39,0
41,4,431900,0,2,4,2,4,0,5541,0,34,39,1
51,5,88452,14,2,12,0,4,1,100161,0,47,39,1
32,4,74305,12,0,5,2,4,0,0,0,48,39,0
49,3,172509,9,4,4,2,4,0,0,0,27,39,0
18,0,222297,15,4,1,3,3,0,0,0,34,35,0
22,0,49279,5,4,0,3,4,0,0,0,24,39,0
31,4,250132,12,4,8,3,4,0,0,0,23,39,0
40,1,21919,12,0,1,4,2,0,0,0,40,39,0
39,4,174429,9,2,1,0,4,1,0,0,47,39,0
39,1,309917,11,2,1,0,4,1,0,0,40,39,0
31,5,466056,10,2,10,0,2,1,100064,0,77,39,1
28,4,359845,14,2,4,0,4,1,100052,0,73,4,1
17,4,157484,15,4,14,2,4,0,0,0,40,39,0
63,6,94523,11,2,1,0,4,1,0,0,49,39,0
27,4,214624,11,0,4,1,2,0,0,0,36,39,0
57,4,149139,14,2,8,0,4,1,0,0,60,39,1
27,5,255195,15,2,11,0,1,1,0,0,40,39,0
27,0,170931,9,4,0,3,4,0,0,0,32,39,0
50,4,171616,11,4,0,1,4,0,0,0,30,39,0
47,4,183841,12,2,10,5,4,0,0,0,40,39,0
51,5,317792,12,2,10,0,4,1,100008,0,54,39,1
51,4,158971,14,2,10,0,4,1,100021,0,53,39,1
48,6,300427,12,0,10,1,4,0,0,0,48,39,0
44,1,180846,11,2,4,0,4,1,0,0,57,39,0
44,5,254007,9,0,4,0,4,1,5563,0,40,39,1
18,4,253524,15,4,0,3,2,1,3536,0,40,39,0
43,5,454690,14,2,10,0,4,1,100129,0,65,39,1
63,4,150796,1,0,6,4,4,0,0,0,35,39,0
27,4,465702,12,0,6,4,4,1,0,0,28,39,0
15,4,32193,15,5,8,4,1,0,0,0,29,27,0
23,2,290216,11,0,1,3,4,1,0,1642,40,39,0
40,0,86620,9,4,0,0,4,1,0,0,20,39,0
40,6,42565,10,2,8,0,4,1,0,0,73,31,0
39,1,90957,9,0,3,1,4,0,0,0,31,39,0
51,4,87150,11,2,1,0,4,1,0,0,47,39,1
44,5,156339,12,2,4,0,4,1,100068,0,50,39,1
46,6,199348,2,0,6,4,4,1,0,0,36,39,0
48,4,430610,12,2,8,0,4,1,100086,0,14,39,1
27,2,165357,11,4,4,3,4,1,0,0,69,39,0
52,6,214004,13,1,10,4,2,0,100059,0,73,17,1
27,6,161956,12,3,12,1,4,0,100201,0,37,39,1
46,4,47707,8,0,1,3,4,0,0,0,31,39,0
29,6,44080,15,2,14,0,4,1,0,0,40,39,0
32,4,183569,11,0,8,4,2,0,0,0,23,39,0
27,6,187152,10,1,13,0,4,0,0,0,44,39,1
55,4,158121,8,0,12,4,4,0,0,0,27,39,0
66,6,167522,12,0,10,2,2,0,100138,0,37,39,1
34,5,101999,12,0,3,4,4,0,0,0,34,39,0
50,5,162156,11,2,8,0,4,1,100038,0,40,39,1
18,4,256233,11,4,8,3,4,1,3181,0,60,39,0
60,4,188654,11,4,0,1,2,1,0,0,40,39,0
29,4,390971,10,2,10,0,4,1,100043,0,40,39,1
44,3,36029,10,0,10,4,1,0,100064,0,61,27,1
32,4,88976,11,2,4,0,4,1,0,0,40,39,0
52,0,306392,15,2,12,0,4,1,0,0,40,39,0
30,4,261937,9,4,10,1,0,1,0,0,55,23,0
27,4,348588,10,2,4,0,1,1,100025,0,44,35,0
18,4,166188,15,5,1,1,0,1,0,0,40,39,0
22,2,183986,11,4,10,1,2,1,0,1641,57,39,0
36,4,46475,13,2,5,0,2,1,100064,0,58,39,1
36,6,43737,10,2,5,0,4,1,0,0,53,23,0
46,1,102959,12,0,1,4,4,0,0,0,36,39,0
43,4,71501,4,2,3,4,1,0,0,0,40,27,0
40,4,91919,3,2,3,0,4,1,4993,0,40,39,1
30,4,203895,11,1,7,0,2,1,5467,0,40,23,0
29,1,46324,15,0,1,3,4,0,3718,0,39,39,0
40,4,246125,12,0,12,0,2,1,100066,0,59,39,1
25,4,524065,11,4,10,3,4,1,0,1640,40,39,0
48,6,135479,14,2,10,0,4,1,100017,0,39,39,1
32,4,325906,4,0,1,4,3,0,0,0,40,27,0
28,1,343232,2,4,2,3,3,0,0,0,18,39,0
48,3,313543,12,2,10,0,4,1,100002,0,65,39,1
52,4,334521,15,0,12,4,4,1,4897,0,40,39,0
30,2,44019,11,0,11,1,4,0,5431,0,37,23,0
54,2,313650,15,2,14,0,4,1,3206,0,40,39,0
46,4,166661,10,2,4,0,4,1,100014,0,46,39,1
28,4,167492,11,2,10,5,4,0,0,0,30,39,1
20,4,175485,1,4,6,3,2,1,0,0,31,26,0
37,4,100063,11,2,9,0,4,1,100085,0,40,39,1
30,4,39629,7,0,12,4,4,0,0,0,45,39,0
33,4,247875,15,2,8,0,4,1,0,0,60,39,0
34,6,193038,11,0,5,1,4,1,0,0,28,39,0
26,4,240288,3,4,4,1,2,0,0,0,36,39,0
63,5,258477,15,4,1,1,3,0,3355,0,29,39,0
44,4,302444,11,2,2,0,2,0,100052,0,60,39,1
48,5,69994,5,2,5,0,4,1,100211,0,49,39,1
42,4,141632,11,0,3,4,4,0,0,0,40,39,0
46,5,332740,12,2,10,0,4,1,0,0,53,39,1
36,5,98084,13,0,0,4,4,0,14943,0,56,39,1
41,1,309919,15,2,5,0,4,1,0,0,24,39,0
29,4,48099,15,4,10,5,4,0,0,0,40,39,0
52,4,36600,7,4,8,3,4,1,0,0,40,39,0
37,0,170982,11,2,0,5,3,0,0,0,25,23,0
47,5,186471,4,2,0,0,1,1,0,0,36,35,0
31,4,436613,10,1,4,2,4,0,100090,0,40,39,1
47,6,82336,12,0,5,4,4,0,0,0,31,39,0
77,4,186240,11,4,3,1,4,1,0,0,40,39,0
27,2,174691,3,2,1,5,2,0,4660,0,39,39,0
56,5,107019,10,2,5,0,4,1,0,0,54,39,0
46,4,181345,9,0,5,1,4,0,0,0,45,39,0
49,6,173647,9,2,10,0,4,1,0,0,67,39,1
45,6,46586,12,2,4,0,4,1,0,0,74,39,0
53,4,200378,7,2,10,5,4,0,0,0,40,39,1
47,5,183028,9,4,4,4,4,1,5365,0,52,39,0
27,4,396045,9,2,8,5,4,0,5281,0,35,39,0
38,3,146652,14,2,10,0,4,1,100027,0,58,23,1
30,5,486857,11,2,4,0,4,1,100043,1644,40,39,1
31,4,152893,11,2,14,0,4,1,100016,0,40,39,1
29,1,277005,9,3,10,1,4,1,0,0,61,39,0
51,4,174883,12,0,6,2,4,1,0,0,37,39,0
26,2,41945,7,0,1,3,4,0,0,0,40,39,0
31,7,44259,12,2,4,0,4,0,0,0,60,19,1
35,2,200815,11,0,6,4,4,0,0,0,40,23,0
35,4,121592,11,2,10,0,4,1,0,0,39,39,1
41,4,245185,11,0,1,4,2,0,0,0,40,39,0
44,4,245555,5,0,1,4,4,0,0,0,28,39,0
46,1,73216,12,0,10,2,2,0,100009,0,50,23,1
53,4,301227,14,0,8,4,4,0,0,0,32,39,0
53,5,345961,14,2,10,0,4,1,0,0,56,39,1
30,4,205632,9,2,5,5,4,0,0,1927,24,39,0
35,6,276911,9,1,5,4,4,0,4767,0,48,39,0
31,4,177295,11,0,1,2,3,0,0,0,35,27,0
19,3,245200,15,4,8,3,2,0,4648,0,29,39,0
49,4,162988,6,0,1,4,3,0,0,0,47,39,0
48,4,166740,11,2,4,0,4,1,0,0,40,39,0
40,4,273906,12,0,10,1,2,1,100146,0,66,39,1
22,0,44476,10,4,0,1,4,0,0,0,10,18,0
19,4,91747,9,2,1,5,4,0,3660,0,41,39,1
29,2,43214,13,0,4,3,4,1,0,0,60,39,0
30,4,362509,9,4,4,1,4,0,0,0,65,39,0
57,4,98021,11,2,1,0,1,1,0,0,40,38,1
56,0,336550,15,6,1,1,4,1,0,0,40,39,0
17,4,28102,15,4,0,3,4,0,0,0,12,39,0
44,2,119654,12,2,4,0,4,1,0,0,56,39,0
48,6,37803,12,2,10,0,4,0,0,0,85,27,0
47,1,331012,11,0,10,1,4,1,0,0,40,23,0
50,1,191153,7,0,6,4,2,0,0,0,40,39,0
32,2,310088,7,2,11,0,4,1,5391,0,61,39,0
55,8,340432,14,2,10,0,4,1,100095,0,54,23,1
41,4,37080,13,1,12,0,4,0,100053,0,57,39,1
29,4,156299,15,2,4,0,4,1,0,0,40,39,1
30,4,344444,15,4,12,1,4,1,0,1638,60,39,0
48,5,86836,10,2,1,4,3,0,0,0,38,39,0
49,4,270172,5,4,8,1,4,1,0,0,40,39,0
63,5,176249,10,0,13,4,4,0,0,0,34,39,0
30,6,308565,7,0,0,1,2,0,0,0,36,27,0
49,5,336801,12,2,10,5,3,0,100039,0,34,23,1
30,4,126635,11,4,1,1,4,0,0,0,37,39,0
46,1,321038,15,2,12,3,4,0,0,0,26,39,0
42,6,160069,12,1,10,1,4,0,0,0,63,35,1
48,2,111388,11,0,8,4,4,0,0,0,40,39,1
41,3,171169,9,1,4,1,3,0,0,0,34,39,0
61,4,216419,10,2,9,0,4,0,100105,0,74,39,1
56,8,97857,15,2,14,0,4,1,0,0,40,39,1
60,2,310261,12,0,10,1,4,0,100033,0,44,39,1
17,4,323078,11,2,12,0,4,1,0,0,40,39,0
44,4,104080,8,2,8,0,2,1,0,0,40,39,0
30,5,177238,12,2,10,0,2,1,100105,0,56,39,1
19,4,164819,1,4,8,3,4,1,0,0,18,39,0
18,4,138890,3,4,10,1,4,0,16283,0,40,39,0
57,4,131253,12,0,10,1,4,1,0,0,40,39,0
31,4,347784,11,1,1,1,4,0,0,0,40,39,0
39,2,349837,11,2,10,1,4,1,0,0,36,39,1
22,4,272743,11,2,1,5,4,0,0,1648,24,39,0
44,4,190226,10,2,10,0,4,1,100133,0,58,39,1
46,5,267160,14,2,10,0,4,1,100108,0,60,39,1
32,3,238261,9,4,0,3,4,0,0,0,23,39,0
56,2,312195,11,2,3,1,4,1,5115,0,40,39,0
43,1,38829,11,2,0,0,4,1,0,0,40,39,0
39,8,356312,7,2,2,0,4,1,0,0,40,39,1
27,4,250797,9,0,11,4,0,0,0,0,35,39,0
41,4,164964,9,2,5,0,4,1,0,0,40,39,1
28,4,353248,6,1,10,1,4,1,0,0,40,30,0
48,4,227182,8,2,4,5,4,0,0,0,40,39,0
34,4,160618,8,2,13,0,4,1,100098,0,51,39,1
40,4,319797,3,0,1,1,4,0,0,0,29,39,0
46,4,161495,2,0,8,4,4,0,0,0,35,39,0
63,5,46926,10,2,4,0,4,1,100046,0,68,39,1
36,4,206929,11,4,8,3,4,0,0,0,12,39,0
20,4,168043,11,4,8,3,4,0,0,0,40,8,0
19,0,151396,11,4,0,3,4,1,0,0,13,39,0
28,0,479447,11,1,0,3,4,0,0,0,40,23,0
46,5,323386,8,0,7,4,2,0,100125,0,40,39,1
26,4,26402,8,2,13,0,4,1,0,0,52,39,0
17,4,116835,9,1,2,3,4,1,0,0,23,39,0
40,4,269795,4,0,1,1,4,0,0,494,40,0,0
74,4,178122,11,2,1,0,4,1,0,0,40,39,0
45,4,137521,14,3,11,0,4,1,100064,0,59,23,1
49,1,53650,12,2,10,0,4,1,0,0,55,39,1
32,0,178245,11,2,0,0,4,1,100155,0,40,23,1
48,2,166756,15,2,2,5,4,0,0,0,33,39,0
42,1,164347,15,2,11,0,4,1,1811,0,53,39,0
46,6,41909,12,2,10,0,4,1,0,0,49,39,0
62,4,115217,9,2,11,0,4,1,100038,1923,53,39,1
31,0,38204,6,4,0,3,4,1,0,0,26,36,0
35,4,134491,10,4,11,3,3,0,100045,0,43,39,1
21,4,183257,11,4,8,3,4,1,0,0,40,39,0
54,5,82208,11,0,11,3,4,0,100050,0,37,39,1
32,4,189570,11,2,6,0,4,1,0,0,40,39,0
17,6,283850,10,4,1,3,2,0,0,0,30,39,0
52,4,185612,15,4,8,3,4,1,0,0,40,39,0
19,4,339341,15,4,14,1,4,1,0,0,40,39,0
16,2,320677,15,4,12,1,2,0,0,0,25,39,0
49,6,48859,7,2,10,0,4,1,100050,0,65,35,1
25,4,165794,15,4,14,1,4,1,0,0,23,39,0
49,4,97771,1,0,9,1,4,0,0,0,40,39,0
41,3,301984,12,0,7,4,1,0,0,0,40,36,0
24,4,250870,3,4,8,3,2,0,0,0,36,39,0
47,4,112070,12,0,10,0,2,1,100071,0,40,39,1
46,4,137636,15,4,12,1,4,1,0,0,39,39,0
17,4,35122,11,4,12,3,4,0,0,0,54,39,0
31,4,100818,9,2,4,1,4,0,0,0,47,39,1
13,4,142292,0,2,12,5,4,0,0,0,15,39,1
38,2,167968,15,4,4,4,4,1,2243,0,40,39,0
30,4,158614,12,4,12,2,1,0,5088,0,42,39,1
54,5,189264,10,1,1,4,3,0,0,0,35,39,0
52,2,171881,9,0,10,1,4,0,0,0,57,39,0
18,4,326542,15,0,12,3,4,0,5622,0,31,39,0
23,4,288990,11,4,8,4,2,0,0,499,40,39,0
31,4,183338,10,2,14,0,4,1,0,0,40,34,0
40,2,226108,11,0,11,2,2,0,0,0,56,39,0
48,5,151969,15,2,4,0,4,1,100102,0,49,39,1
46,8,319488,15,2,4,0,4,1,0,0,40,39,0
37,4,94811,12,2,10,0,4,1,100074,0,57,39,1
16,0,145988,11,4,0,3,4,0,0,0,21,39,0
54,4,176513,11,2,10,0,2,1,100090,0,40,39,1
39,4,351964,9,2,4,0,1,1,99992,0,62,35,1
29,4,164065,13,4,10,1,2,0,100178,0,33,39,1
44,2,193968,11,0,6,1,4,0,0,0,40,39,0
35,2,195713,9,4,6,3,2,1,0,0,40,39,0
53,5,49824,9,0,10,3,4,0,0,0,53,39,1
43,4,282486,11,1,10,3,2,0,100135,0,50,39,1
38,8,37604,13,2,4,0,0,1,0,0,35,39,1
41,2,80010,11,0,1,1,2,0,0,0,32,23,0
37,2,127083,15,4,12,1,4,0,0,0,60,23,0
49,1,397655,12,2,10,5,4,0,0,0,58,39,1
59,6,77381,11,2,4,0,4,1,0,0,36,39,0
59,4,80984,11,2,7,0,4,1,100009,0,40,39,1
26,4,101040,1,2,3,0,4,1,0,0,40,39,0
21,4,188398,3,4,0,2,3,0,0,0,38,35,0
66,0,29423,10,1,0,0,4,0,100029,0,40,39,1
49,4,173989,15,2,12,0,2,1,0,0,40,39,0
28,4,353781,9,2,10,0,4,1,100076,0,61,39,1
32,4,108842,11,4,6,4,2,0,0,0,40,39,0
35,4,247271,15,0,1,1,2,1,6060,0,40,27,0
25,6,165369,9,5,4,1,1,0,0,0,35,39,0
30,4,102338,11,2,5,0,4,1,100043,0,54,39,1
35,2,153305,10,2,5,0,4,1,0,0,40,39,0
47,4,155815,12,2,10,0,4,1,100177,0,57,39,1
29,6,143257,12,2,5,0,4,1,0,0,21,39,0
38,8,157680,9,0,3,4,4,0,5385,0,46,39,0
64,4,345965,12,1,10,4,1,0,100106,0,58,4,1
59,4,33916,11,4,8,3,4,0,0,0,37,39,0
41,3,160985,9,4,2,1,4,0,0,0,42,39,0
45,5,328453,15,2,3,0,4,1,0,0,60,39,0
21,4,157245,11,4,2,3,4,0,-6712,0,21,39,0
44,4,96365,11,0,9,1,3,0,100059,0,36,39,1
46,6,46765,12,0,10,4,4,1,0,0,40,39,0
26,4,145759,9,4,9,3,4,0,5712,0,53,39,0
65,4,288647,10,2,10,0,4,1,0,0,47,23,1
55,4,307384,11,0,1,1,2,0,100101,0,40,27,0
44,1,38725,4,0,1,4,3,0,0,0,40,36,0
72,4,280476,3,2,4,0,4,1,0,0,64,39,0
