AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
3,1,0,1,0,0,5077.0,1,1,1,1,2,7,0,3,1,1,0
3,1,0,3,1,0,6296.0,1,1,1,1,0,12,0,6,1,3,0
2,1,0,2,2,2,6388.0,1,0,1,1,0,5,0,4,0,6,0
1,0,0,0,0,3,4193.0,1,0,1,1,2,21,0,0,0,0,0
2,0,0,2,0,2,5295.0,0,1,0,1,0,13,0,3,0,2,0
2,1,0,0,0,3,4054.0,1,1,0,1,0,11,0,0,0,0,0
1,0,0,1,2,2,8598.0,1,1,1,1,0,13,0,2,0,0,0
3,1,0,2,2,2,8146.0,1,0,1,1,2,7,0,8,0,2,0
2,1,0,2,2,2,3465.0,0,0,1,0,0,12,0,1,0,2,0
1,1,0,1,2,2,9018.0,1,0,1,1,0,9,0,3,1,0,0
2,0,0,2,1,3,2680.0,1,0,1,1,0,9,0,1,0,2,0
0,0,0,0,0,1,3011.0,0,1,0,0,0,21,0,0,0,0,0
1,1,0,0,1,1,716.0,0,1,0,1,0,12,0,0,0,0,0
1,1,0,1,0,2,8716.0,1,1,0,0,0,11,0,2,0,1,0
2,1,0,1,2,2,7808.0,1,0,1,1,0,12,0,0,0,0,0
3,0,0,3,0,2,8034.0,0,0,1,1,0,8,0,4,1,3,0
3,1,0,3,1,0,9018.0,1,1,1,1,2,8,0,12,2,2,0
3,0,0,3,0,2,7023.0,1,1,1,0,0,9,0,2,0,2,0
1,1,1,1,1,3,2612.0,1,1,0,0,0,10,0,3,0,0,0
2,1,0,1,2,2,7018.0,1,1,1,1,2,5,0,5,0,1,0
0,1,0,0,2,0,6875.0,1,1,1,0,0,9,0,0,0,0,0
3,1,0,1,2,2,8600.0,1,1,1,1,0,8,0,1,1,2,0
3,1,0,2,1,3,2407.0,1,1,1,0,0,12,0,3,1,7,0
1,0,0,1,1,0,3998.0,1,1,0,1,0,8,0,1,2,0,0
1,0,0,1,0,0,9018.0,0,1,0,0,0,10,0,2,0,0,0
3,1,0,3,2,2,8593.0,1,0,1,1,0,5,0,2,0,3,0
3,1,0,2,2,2,8261.0,0,0,0,1,0,11,0,3,0,2,0
2,0,0,2,0,3,4907.0,1,1,0,0,0,13,0,1,1,0,0
3,1,0,3,0,2,7852.0,1,1,1,1,0,7,0,4,1,2,0
2,1,0,2,0,0,6286.0,0,0,1,0,0,12,0,4,1,4,0
1,0,0,1,1,3,9018.0,0,1,1,1,0,21,0,0,0,1,0
2,0,0,2,0,2,5882.0,1,0,1,1,0,9,0,2,0,1,0
1,0,1,1,0,0,4848.0,1,1,1,1,0,21,0,0,0,1,0
3,1,0,2,2,2,7092.0,1,0,0,1,0,12,0,3,1,4,0
2,1,0,2,0,0,5130.0,1,0,1,0,2,10,0,6,0,3,0
2,1,1,2,0,0,6051.0,1,1,1,1,0,11,0,7,1,1,0
3,0,0,0,2,2,8597.0,1,1,0,1,0,11,0,0,0,0,0
3,1,0,3,2,2,8641.0,1,1,1,1,0,10,0,5,1,5,0
1,1,0,1,2,0,3146.0,0,1,0,0,0,14,0,0,1,0,0
2,0,0,2,2,2,7596.0,1,0,1,0,3,11,0,1,0,1,0
3,1,0,3,2,2,6338.0,1,1,1,1,0,11,0,5,2,4,0
3,1,0,3,2,2,7746.0,1,0,1,1,0,10,0,3,0,7,0
1,1,0,0,0,3,1994.0,1,1,1,1,0,8,0,0,0,0,0
3,1,0,2,2,2,2246.0,1,1,0,1,0,11,0,5,1,5,0
3,0,0,3,1,2,6206.0,1,1,1,1,2,6,1,10,0,1,0
1,1,1,1,1,1,1627.0,0,1,1,1,0,14,0,1,0,1,0
3,0,0,3,2,2,7993.0,1,1,1,1,0,10,0,1,2,2,0
2,0,0,1,1,0,9018.0,1,1,0,1,2,8,0,2,0,0,0
3,0,1,3,0,2,6048.0,1,0,1,0,2,21,1,3,0,1,0
3,0,0,1,2,2,5665.0,1,0,1,1,0,8,0,0,0,2,0
3,1,0,1,2,2,2462.0,1,1,1,1,0,8,0,1,0,4,0
3,0,0,3,2,2,8120.0,1,0,0,1,3,9,0,2,0,0,0
3,0,0,2,2,2,8305.0,1,0,0,1,2,11,0,1,0,1,0
2,0,0,2,2,2,8139.0,1,0,1,0,0,9,0,2,1,1,0
2,0,1,1,2,3,3817.0,1,0,0,0,0,11,0,0,0,1,0
1,1,0,1,2,2,7567.0,0,0,1,1,2,4,0,8,0,0,0
2,1,0,0,0,0,3868.0,1,0,0,1,0,10,0,0,0,0,0
0,0,0,0,2,0,4993.0,1,1,1,1,0,10,0,0,0,0,0
2,0,0,1,0,3,775.0,1,1,0,1,0,9,0,0,0,1,0
3,1,0,1,2,2,7861.0,1,0,1,1,0,7,0,1,0,2,0
2,1,0,2,2,2,8705.0,1,0,0,1,0,21,0,2,0,2,0
3,0,0,3,2,2,6854.0,1,0,1,1,0,9,0,1,0,0,0
3,1,0,3,2,2,7958.0,1,0,1,1,0,9,0,5,1,3,0
3,1,0,3,2,2,9018.0,1,1,1,1,2,8,0,13,1,6,0
2,0,0,2,2,2,4279.0,1,0,0,1,0,10,0,2,0,1,0
1,1,0,1,1,3,3682.0,1,1,0,1,0,11,0,3,0,1,0
3,1,0,3,0,0,2331.0,1,1,0,1,0,9,0,4,0,6,0
2,1,0,2,2,2,5956.0,1,1,0,0,0,21,0,1,0,2,0
3,0,0,3,0,2,5283.0,1,0,0,1,0,12,0,0,0,0,0
2,0,0,2,2,2,7755.0,1,0,1,1,0,5,0,4,0,0,0
2,1,0,1,2,2,9018.0,1,0,1,0,0,9,0,3,0,2,0
1,1,1,1,0,0,6216.0,1,1,1,1,2,6,0,1,0,1,0
1,1,0,1,0,3,1275.0,1,0,1,1,0,6,0,3,0,1,0
2,0,0,2,2,2,5406.0,1,0,0,1,0,11,0,2,1,0,0
2,1,0,2,2,0,5630.0,1,1,0,1,2,13,0,2,2,1,0
3,0,0,3,2,2,7459.0,1,0,1,1,0,10,0,5,0,2,0
0,1,0,0,0,1,678.0,1,1,0,0,0,12,0,0,0,0,0
1,0,0,1,2,0,2859.0,1,1,0,1,0,11,0,1,0,1,0
1,1,0,1,2,2,7171.0,1,1,1,1,0,21,0,0,1,4,0
3,1,0,3,2,2,3015.0,0,1,1,1,0,21,0,4,0,8,0
1,0,0,1,1,1,806.0,0,1,0,1,2,21,1,1,2,0,0
1,1,0,1,2,2,5272.0,1,0,1,1,0,8,0,2,0,0,0
0,0,0,0,0,0,3002.0,1,0,0,0,3,8,0,0,0,0,0
1,1,0,1,1,0,4016.0,1,1,0,1,0,11,0,0,0,1,0
0,0,0,0,2,2,7641.0,1,1,0,1,0,9,1,0,0,0,0
2,0,0,2,0,2,2245.0,1,1,0,1,2,10,0,3,0,0,0
1,0,0,1,0,2,7139.0,1,1,1,0,0,15,0,0,1,0,0
1,1,0,1,0,0,2016.0,1,1,1,1,3,9,0,2,0,0,0
2,0,0,2,0,2,3807.0,0,0,1,0,0,9,0,2,0,0,0
2,0,0,1,0,2,4275.0,1,0,1,1,0,9,0,0,0,2,0
3,1,0,3,2,2,3982.0,1,0,1,1,0,7,0,6,2,10,0
2,0,0,2,0,0,5808.0,1,1,0,0,3,11,0,2,0,0,0
2,0,0,2,0,0,5290.0,1,1,0,1,0,8,0,1,0,4,0
2,0,0,2,0,0,7665.0,1,1,0,1,2,10,0,5,0,0,0
2,1,0,2,2,2,9018.0,1,1,0,0,0,11,0,3,1,2,0
3,1,0,3,2,2,3051.0,1,1,1,1,0,11,0,1,0,5,0
2,1,0,2,2,0,9018.0,1,1,0,0,0,13,0,2,0,5,0
2,0,0,0,2,2,3169.0,1,0,1,1,0,9,0,0,0,0,0
3,0,0,2,0,2,6067.0,1,1,1,1,0,9,0,2,0,2,0
2,1,0,2,0,2,6687.0,1,1,1,1,2,5,0,3,1,0,0
3,0,0,3,0,2,9018.0,1,1,1,1,2,6,0,2,0,0,0
2,0,0,2,2,2,4996.0,1,0,1,1,0,6,0,1,0,1,0
1,0,1,1,1,3,9018.0,1,1,0,0,0,14,0,1,0,1,0
3,1,0,0,2,2,8674.0,1,0,1,0,0,15,0,0,0,0,0
2,0,0,1,1,3,2422.0,1,1,0,1,2,8,0,3,0,0,0
2,1,0,2,2,2,8236.0,0,1,1,1,2,5,0,3,1,1,0
3,1,0,0,2,2,4116.0,1,0,1,1,0,7,0,0,0,0,0
0,0,0,0,1,1,564.0,1,1,0,1,0,12,0,0,0,0,0
1,0,0,0,2,2,9018.0,0,0,0,1,0,21,0,0,0,0,0
2,0,0,2,2,2,7691.0,1,0,1,1,0,21,0,2,0,0,0
1,0,0,1,0,2,7729.0,1,1,1,1,2,10,0,1,0,0,0
3,1,0,3,2,2,4803.0,1,0,1,1,0,7,0,8,0,5,0
0,0,0,0,0,3,2108.0,0,1,0,0,0,13,0,0,0,0,0
0,1,0,0,1,1,756.0,1,1,0,1,0,11,0,0,0,0,0
1,1,0,0,2,2,4087.0,1,1,0,1,2,10,0,0,0,0,0
2,1,0,2,2,0,5848.0,1,1,1,1,0,12,0,5,0,0,0
1,1,0,0,2,0,3342.0,1,0,0,1,0,21,0,0,0,0,0
2,1,0,1,2,2,4228.0,1,0,1,1,0,8,0,4,0,2,0
2,1,0,1,2,2,7686.0,1,0,1,0,0,11,0,1,0,1,0
2,0,0,2,0,2,5238.0,1,1,0,0,0,15,0,1,0,4,0
0,0,1,0,0,1,354.0,0,1,0,0,0,15,0,0,0,0,0
3,0,0,3,2,2,8950.0,1,1,1,1,0,7,0,5,0,4,0
0,0,0,0,1,1,1432.0,0,0,1,1,0,9,0,0,0,0,0
3,0,0,3,2,2,3989.0,0,1,0,1,0,9,0,5,0,3,0
3,0,0,0,1,0,4702.0,1,1,1,1,0,11,0,0,0,0,0
0,0,0,0,2,0,9018.0,0,1,0,1,2,8,1,0,0,0,0
2,1,0,2,2,2,8944.0,1,1,0,1,0,8,0,2,0,3,0
1,0,0,0,0,0,9018.0,1,1,1,1,2,6,1,0,0,0,0
2,0,0,1,2,2,9018.0,1,0,1,0,0,11,0,0,1,0,0
1,1,0,1,0,3,769.0,0,1,0,0,2,21,0,2,0,1,0
0,1,0,0,1,1,9018.0,0,1,0,1,2,10,0,0,0,0,0
3,0,0,3,2,2,3528.0,1,0,1,1,2,7,0,4,1,2,0
1,0,0,1,0,1,1724.0,1,1,0,0,0,12,0,0,1,0,0
3,1,0,3,0,2,7121.0,1,0,1,0,2,9,0,11,1,5,0
3,0,0,1,2,2,8181.0,1,1,1,1,0,8,0,2,0,1,0
3,0,0,3,0,2,5772.0,1,1,0,1,0,9,0,2,0,3,0
2,1,0,2,2,2,7707.0,1,0,1,1,0,9,0,0,1,1,0
2,1,0,2,0,2,3678.0,0,0,0,0,0,21,0,3,0,1,0
1,1,0,1,2,2,4909.0,1,0,0,1,0,13,0,1,0,1,0
1,1,0,1,0,0,1471.0,1,1,0,1,2,21,0,6,0,1,0
0,0,0,0,0,1,9018.0,0,1,0,0,0,16,1,0,0,0,0
3,0,0,2,0,2,8921.0,1,0,1,1,2,9,0,5,0,2,0
1,0,0,1,0,3,3298.0,0,1,1,1,0,3,0,0,0,2,0
1,1,0,1,2,2,9018.0,0,1,1,0,0,10,0,0,0,0,0
2,1,0,2,0,2,5026.0,1,1,0,0,0,13,1,5,0,1,0
0,0,0,0,0,1,531.0,0,0,0,0,0,11,0,0,0,0,0
3,1,0,3,1,3,2250.0,1,1,1,1,0,7,0,6,1,6,0
2,1,0,2,2,2,5597.0,1,1,1,0,2,5,0,5,1,4,0
2,1,0,2,2,2,9018.0,0,0,1,1,2,9,0,5,0,0,0
2,1,0,0,2,2,6247.0,1,0,1,1,3,11,0,0,0,0,0
3,0,0,3,2,2,7278.0,1,0,1,1,0,21,0,2,1,4,0
2,0,1,2,0,0,5998.0,0,1,0,1,2,11,1,2,1,0,0
2,0,0,0,2,2,6727.0,1,0,1,1,0,7,0,0,0,0,0
3,1,1,3,0,0,852.0,1,0,1,1,0,21,0,2,0,1,0
3,1,0,3,1,0,1122.0,1,1,0,1,2,13,0,7,0,0,0
0,1,0,0,2,2,8492.0,1,0,1,1,2,8,0,0,0,0,0
1,0,0,1,2,2,6498.0,1,1,0,1,0,10,0,1,0,2,0
3,0,0,3,2,2,5885.0,1,1,0,1,0,12,0,1,1,3,0
3,1,0,0,0,2,6481.0,1,1,1,1,0,21,0,0,0,0,0
1,0,0,1,2,2,6711.0,1,0,0,0,0,11,0,0,0,0,0
2,0,1,1,0,3,3289.0,1,1,0,0,0,10,0,0,0,0,0
3,0,0,3,2,2,7950.0,1,0,1,1,0,21,0,2,0,7,0
2,1,0,2,0,0,4287.0,1,1,1,1,0,8,0,1,0,2,0
3,1,0,1,0,2,4104.0,1,0,1,1,2,5,0,3,1,4,0
2,0,0,1,1,3,4161.0,0,1,0,0,0,11,0,0,0,1,0
2,1,0,2,2,0,5758.0,0,1,1,1,0,5,0,4,0,3,0
1,1,0,0,2,0,7406.0,1,1,1,1,0,21,0,0,0,0,0
2,1,0,2,0,0,5778.0,1,1,0,0,0,10,0,3,2,4,0
2,1,0,2,0,0,3799.0,1,1,0,1,2,7,0,4,1,2,0
1,1,0,1,2,0,1137.0,1,0,0,0,2,11,0,2,0,1,0
2,0,0,2,2,2,6607.0,0,1,1,0,2,7,0,5,0,1,0
1,1,0,1,1,1,25.0,0,1,0,0,0,15,0,1,0,1,0
2,0,0,2,2,2,9018.0,1,0,1,1,0,7,0,1,1,1,0
3,0,0,0,0,2,8626.0,1,0,1,1,0,11,0,0,0,0,0
2,1,0,2,2,2,9018.0,1,0,1,1,0,5,0,2,0,4,0
2,1,0,1,1,0,3507.0,1,1,0,0,0,8,0,2,0,1,0
2,1,0,1,0,3,287.0,0,1,1,1,0,10,1,2,1,1,0
2,0,0,2,2,2,6030.0,1,0,1,0,2,10,0,1,0,1,0
1,0,0,1,0,0,5261.0,1,1,0,1,2,4,0,1,0,0,0
3,0,0,3,2,2,7262.0,1,0,1,1,2,7,0,5,0,4,0
3,1,0,3,0,3,3850.0,1,1,0,1,0,21,0,2,0,4,0
1,1,0,1,1,3,2794.0,1,1,0,1,2,8,0,5,0,1,0
1,1,0,1,0,0,382.0,1,0,0,0,0,12,0,0,0,4,0
1,0,0,1,0,0,5482.0,1,1,1,0,0,10,1,0,0,0,0
1,1,0,1,0,3,1642.0,1,0,1,1,0,7,0,3,0,2,0
1,1,0,0,2,2,7236.0,1,0,0,1,0,8,0,0,0,0,0
3,0,0,0,0,0,9018.0,1,1,1,1,0,11,0,0,0,0,0
2,0,0,2,2,2,8082.0,1,1,0,0,0,12,0,0,0,3,0
1,1,0,1,0,1,2396.0,0,1,0,1,0,12,0,0,0,1,0
3,0,0,1,2,2,5935.0,1,0,1,1,0,9,0,0,0,0,0
3,1,0,3,0,2,6034.0,1,0,0,1,3,9,0,3,1,7,0
1,1,0,1,2,2,6879.0,0,0,0,1,0,10,0,0,0,1,0
2,0,0,2,0,2,8982.0,1,0,1,1,0,11,0,2,0,0,0
1,1,0,1,0,0,7671.0,1,1,0,1,0,12,0,1,0,0,0
2,0,0,0,0,0,6118.0,1,1,1,0,0,9,0,0,0,0,0
1,1,0,1,0,3,2628.0,1,0,0,1,2,9,0,3,0,0,0
0,0,0,0,2,3,1961.0,1,0,0,1,2,9,0,0,0,0,0
2,0,1,0,0,2,4742.0,1,1,1,1,0,10,0,0,0,0,0
2,0,0,2,2,2,9012.0,1,0,0,0,0,13,0,0,0,1,0
2,0,0,2,0,2,6501.0,1,0,1,0,0,10,0,0,0,1,0
3,0,0,3,2,2,6377.0,1,0,1,1,2,4,0,6,1,1,0
2,1,1,0,2,2,9018.0,1,1,1,1,0,8,0,0,0,0,0
2,0,0,0,2,2,7633.0,1,0,0,1,0,10,0,0,0,0,0
1,1,0,1,2,2,5680.0,1,1,1,1,0,9,0,1,0,4,0
2,0,1,0,2,2,4861.0,1,0,1,1,0,7,0,0,0,0,0
1,0,0,1,0,2,8748.0,0,0,0,1,2,21,0,0,0,0,0
2,1,0,2,2,2,9018.0,0,1,1,1,0,9,0,2,0,3,0
3,1,0,3,2,2,8917.0,1,1,1,1,0,5,0,8,0,5,0
3,0,0,1,2,2,6939.0,1,1,1,1,0,6,0,0,0,0,0
1,1,0,1,2,2,3519.0,1,0,1,1,3,9,0,1,0,2,0
1,1,0,1,2,2,6986.0,0,1,1,1,0,8,0,0,0,4,0
1,0,0,1,2,0,3204.0,0,0,0,0,0,15,0,2,0,1,0
1,0,0,1,0,0,2045.0,1,0,0,1,0,13,0,2,0,1,0
1,1,0,1,2,2,2447.0,1,1,0,0,0,12,0,2,0,0,0
1,1,0,1,0,3,2271.0,0,0,0,1,0,21,1,0,0,0,0
1,0,0,1,2,3,9018.0,0,1,0,1,2,9,0,3,0,1,0
2,0,0,2,2,2,8618.0,1,1,0,1,0,13,1,0,0,1,0
0,0,0,0,1,3,2004.0,0,1,0,1,0,7,0,0,0,0,0
2,1,1,1,0,2,4623.0,1,1,1,1,0,8,0,1,1,3,0
2,0,0,2,0,2,6270.0,1,1,0,1,0,10,0,1,0,2,0
1,1,0,1,1,3,1164.0,0,0,1,0,0,10,0,1,0,1,0
2,0,0,2,0,0,6217.0,1,1,1,1,0,21,0,1,0,0,0
3,0,1,1,2,2,6363.0,1,1,1,1,2,6,0,2,0,0,0
3,1,0,3,1,0,9018.0,1,1,1,1,0,7,0,4,1,6,0
1,1,1,1,0,3,2532.0,1,1,0,1,0,12,0,0,2,0,0
3,0,0,3,2,2,8595.0,1,1,0,0,0,14,0,1,1,0,0
3,1,0,3,0,3,1163.0,0,1,1,1,0,10,0,5,1,5,0
0,1,0,0,0,1,2494.0,1,0,0,0,0,14,0,0,0,0,0
2,0,0,0,1,0,5209.0,0,1,1,1,0,10,0,0,0,0,0
2,0,0,2,1,2,5074.0,1,0,1,1,2,10,1,3,0,0,0
1,0,1,1,1,0,2348.0,0,1,1,1,2,8,0,0,0,0,0
1,1,0,1,0,3,1862.0,0,1,0,1,0,11,0,3,0,0,0
3,0,0,2,2,2,6442.0,1,0,1,1,0,11,0,2,1,0,0
2,1,1,2,0,2,8408.0,1,0,1,1,0,8,0,1,0,4,0
2,0,0,2,0,2,9018.0,1,1,1,1,0,10,0,1,0,2,0
2,0,0,2,2,2,8802.0,1,0,1,1,0,7,0,1,1,1,0
2,1,0,2,2,2,8260.0,1,0,1,0,0,13,0,4,0,4,0
2,1,0,1,0,2,7335.0,1,1,0,1,0,10,0,0,0,2,0
2,0,0,2,0,0,4113.0,0,1,1,1,0,7,0,4,1,1,0
1,1,0,1,2,2,3928.0,1,0,1,1,0,21,0,5,0,2,0
1,1,0,1,0,2,8247.0,1,0,0,1,0,11,0,3,0,1,0
2,0,0,1,2,2,3295.0,1,1,1,1,3,10,0,0,1,0,0
2,1,0,1,2,2,3106.0,0,0,1,1,0,12,0,2,1,0,0
2,1,0,1,2,0,4155.0,0,0,1,1,0,7,0,1,0,3,0
2,1,0,2,0,0,2265.0,0,1,1,1,0,8,0,4,0,3,0
2,0,0,0,2,2,8141.0,1,1,1,1,2,5,0,0,0,0,0
2,0,0,1,0,0,9018.0,1,1,1,0,0,13,0,0,0,0,0
1,1,0,1,0,3,5390.0,0,0,0,1,2,10,0,3,0,0,0
3,0,0,2,0,2,7303.0,1,1,0,1,0,8,0,1,0,3,0
3,0,0,3,0,0,6429.0,1,1,1,1,0,11,1,3,1,3,0
1,0,1,1,2,3,2569.0,1,1,1,0,0,9,0,2,0,0,0
2,0,1,2,0,2,5326.0,1,0,1,1,0,5,0,1,0,0,0
2,1,0,1,1,3,2737.0,1,1,0,1,2,7,0,3,1,1,0
3,1,0,3,2,2,4598.0,1,1,1,1,2,8,0,13,0,1,0
3,1,0,3,0,2,8332.0,1,1,1,1,0,6,0,3,1,7,0
1,0,0,1,2,2,8060.0,0,0,1,1,0,12,0,1,0,2,0
1,0,0,1,0,1,4397.0,0,1,0,0,0,13,0,2,0,1,0
3,0,0,2,2,2,5719.0,1,1,1,1,2,10,0,4,0,1,0
1,1,0,0,1,3,2863.0,1,0,1,1,0,11,0,0,0,0,0
3,0,0,3,0,2,6477.0,1,1,1,1,3,21,0,2,1,2,0
1,1,0,0,2,0,5446.0,1,1,0,1,0,11,0,0,0,0,0
1,0,0,1,0,3,4109.0,0,1,1,0,0,21,0,1,0,2,0
2,1,0,2,0,0,6302.0,0,1,0,1,0,10,0,2,0,4,0
3,1,0,3,0,2,7290.0,1,0,1,1,0,10,0,5,1,2,0
2,0,1,0,1,2,5412.0,1,1,1,0,2,8,0,0,0,0,0
2,1,0,2,2,2,8666.0,1,1,0,1,0,13,0,3,0,3,0
1,1,0,1,1,1,1025.0,0,1,0,0,0,21,0,2,0,0,0
3,1,0,1,0,2,5441.0,1,1,0,1,0,11,0,2,1,1,0
1,0,0,1,0,3,2275.0,1,1,1,0,0,9,0,1,0,1,0
2,0,0,2,0,0,9018.0,1,1,0,1,0,10,0,3,0,0,0
1,0,0,1,0,0,6190.0,1,1,1,1,0,6,0,0,0,1,0
1,0,0,0,2,0,7736.0,1,0,0,0,0,10,0,0,0,0,0
1,1,0,1,2,2,7028.0,1,0,1,1,0,9,0,1,1,2,0
3,1,0,3,2,2,9018.0,1,1,1,1,0,7,0,5,0,4,0
1,1,0,1,2,2,4320.0,1,1,1,1,0,12,0,2,1,3,0
2,0,0,1,2,2,7310.0,1,1,0,0,0,12,0,0,0,1,0
2,1,0,2,2,2,9018.0,1,0,1,1,2,6,0,7,1,3,0
3,1,0,0,0,2,7995.0,1,0,1,1,0,7,0,0,0,0,0
0,0,0,0,0,1,2213.0,1,1,0,0,2,11,0,0,0,0,0
3,1,0,3,2,2,2043.0,1,1,0,1,0,14,0,6,1,1,0
3,0,0,3,2,2,7557.0,1,1,1,1,0,8,0,5,0,2,0
3,1,1,2,2,2,8980.0,0,1,1,1,0,8,1,1,2,2,0
1,0,0,1,2,0,1979.0,0,1,1,1,0,21,0,1,0,0,0
1,1,0,1,2,3,2625.0,1,1,0,0,0,13,0,1,0,1,0
2,0,0,2,2,2,8206.0,1,0,0,0,0,11,0,1,0,0,0
1,0,0,1,1,1,1789.0,1,1,0,1,3,8,0,1,0,0,0
1,0,0,1,1,1,3352.0,1,1,0,0,0,13,0,2,0,0,0
