AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
3,1,0,3,2,2,7746.0,1,0,1,1,0,10,0,3,0,7,0
1,1,0,0,0,3,1994.0,1,1,1,1,0,8,0,0,0,0,0
3,1,0,2,2,2,2246.0,1,1,0,1,0,11,0,5,1,5,0
3,0,0,3,1,2,6206.0,1,1,1,1,2,6,1,10,0,1,0
1,1,1,1,1,1,1627.0,0,1,1,1,0,14,0,1,0,1,0
0,0,0,0,1,1,9018.0,0,1,0,0,1,12,0,0,0,0,1
3,0,0,3,2,2,7993.0,1,1,1,1,0,10,0,1,2,2,0
2,1,1,0,0,3,1262.0,1,1,0,1,0,14,0,0,0,0,1
2,0,0,1,1,0,9018.0,1,1,0,1,2,8,0,2,0,0,0
3,0,1,3,0,2,6048.0,1,0,1,0,2,21,1,3,0,1,0
3,0,0,1,2,2,5665.0,1,0,1,1,0,8,0,0,0,2,0
0,1,0,0,2,0,591.0,1,1,0,0,0,11,0,0,0,0,1
3,1,0,1,2,2,2462.0,1,1,1,1,0,8,0,1,0,4,0
3,0,0,3,2,2,8120.0,1,0,0,1,3,9,0,2,0,0,0
3,0,0,2,2,2,8305.0,1,0,0,1,2,11,0,1,0,1,0
1,1,0,1,2,3,2854.0,0,1,0,1,0,21,1,0,0,1,1
2,0,0,2,2,2,8139.0,1,0,1,0,0,9,0,2,1,1,0
2,0,1,1,2,3,3817.0,1,0,0,0,0,11,0,0,0,1,0
1,1,0,1,2,2,7567.0,0,0,1,1,2,4,0,8,0,0,0
2,1,0,0,0,0,3868.0,1,0,0,1,0,10,0,0,0,0,0
0,0,0,0,2,0,4993.0,1,1,1,1,0,10,0,0,0,0,0
2,0,0,1,0,3,775.0,1,1,0,1,0,9,0,0,0,1,0
1,1,0,1,1,3,4611.0,1,1,0,0,0,21,0,1,0,2,1
1,0,0,1,0,3,1294.0,1,1,0,1,2,10,0,1,0,0,1
3,1,0,1,2,2,7861.0,1,0,1,1,0,7,0,1,0,2,0
2,1,0,2,2,2,8705.0,1,0,0,1,0,21,0,2,0,2,0
3,0,0,3,2,2,6854.0,1,0,1,1,0,9,0,1,0,0,0
0,0,0,0,0,0,3472.0,0,0,0,0,2,12,0,0,0,0,1
3,1,0,3,2,2,7958.0,1,0,1,1,0,9,0,5,1,3,0
3,1,0,3,2,2,9018.0,1,1,1,1,2,8,0,13,1,6,0
2,0,0,2,2,2,4279.0,1,0,0,1,0,10,0,2,0,1,0
1,1,0,1,1,3,3682.0,1,1,0,1,0,11,0,3,0,1,0
3,1,0,3,0,0,2331.0,1,1,0,1,0,9,0,4,0,6,0
2,1,0,2,2,2,5956.0,1,1,0,0,0,21,0,1,0,2,0
0,1,0,0,1,1,9018.0,0,1,0,0,0,7,0,0,0,0,1
3,0,0,3,0,2,5283.0,1,0,0,1,0,12,0,0,0,0,0
0,1,0,0,0,1,81.0,0,1,1,0,0,10,1,0,0,0,1
0,1,0,0,0,1,637.0,0,1,0,0,0,11,0,0,0,0,1
2,0,0,2,2,2,7755.0,1,0,1,1,0,5,0,4,0,0,0
2,1,0,0,0,2,6640.0,1,1,1,0,0,21,0,0,0,0,1
2,1,0,1,2,2,9018.0,1,0,1,0,0,9,0,3,0,2,0
1,1,1,1,0,0,6216.0,1,1,1,1,2,6,0,1,0,1,0
1,1,0,0,1,1,1165.0,0,1,1,1,2,5,0,0,0,0,1
1,1,0,1,0,3,1275.0,1,0,1,1,0,6,0,3,0,1,0
1,0,0,1,1,3,1171.0,0,1,1,0,1,10,0,0,0,0,1
2,1,0,0,0,0,5315.0,1,1,0,1,2,10,0,0,0,0,1
0,1,0,0,0,1,4262.0,0,1,0,0,0,10,0,0,0,0,1
2,0,0,2,2,2,5406.0,1,0,0,1,0,11,0,2,1,0,0
2,1,0,2,2,0,5630.0,1,1,0,1,2,13,0,2,2,1,0
3,0,0,3,2,2,7459.0,1,0,1,1,0,10,0,5,0,2,0
0,1,0,0,2,3,1473.0,1,1,0,0,0,10,0,0,0,0,1
0,1,0,0,0,1,678.0,1,1,0,0,0,12,0,0,0,0,0
1,1,0,1,2,2,5686.0,1,1,0,0,2,21,0,2,0,5,1
1,0,0,1,2,0,2859.0,1,1,0,1,0,11,0,1,0,1,0
1,1,0,1,2,2,7171.0,1,1,1,1,0,21,0,0,1,4,0
3,1,0,3,2,2,3015.0,0,1,1,1,0,21,0,4,0,8,0
1,0,1,0,0,1,1003.0,0,1,0,1,0,13,0,0,0,0,1
1,0,0,1,1,1,806.0,0,1,0,1,2,21,1,1,2,0,0
1,1,0,1,2,2,5272.0,1,0,1,1,0,8,0,2,0,0,0
0,0,0,0,1,3,76.0,0,1,0,1,2,9,0,0,0,0,1
1,1,0,1,2,3,1224.0,0,1,1,1,2,9,1,6,1,3,1
3,0,0,0,2,2,7399.0,0,0,1,1,0,9,0,0,0,0,1
0,0,0,0,0,0,3002.0,1,0,0,0,3,8,0,0,0,0,0
1,1,0,1,1,0,4016.0,1,1,0,1,0,11,0,0,0,1,0
0,1,0,0,0,1,1540.0,1,1,0,1,0,13,0,0,0,0,1
0,0,0,0,2,2,7641.0,1,1,0,1,0,9,1,0,0,0,0
2,0,0,2,0,2,2245.0,1,1,0,1,2,10,0,3,0,0,0
1,0,0,1,0,2,7139.0,1,1,1,0,0,15,0,0,1,0,0
1,1,0,1,0,0,2016.0,1,1,1,1,3,9,0,2,0,0,0
2,0,0,2,0,2,3807.0,0,0,1,0,0,9,0,2,0,0,0
0,1,0,0,1,1,1819.0,0,1,1,0,0,21,0,0,0,0,1
2,0,0,1,0,2,4275.0,1,0,1,1,0,9,0,0,0,2,0
3,1,0,3,2,2,3982.0,1,0,1,1,0,7,0,6,2,10,0
1,0,0,1,2,2,8477.0,1,1,1,1,1,9,0,0,0,0,1
1,1,0,1,0,3,1422.0,0,1,1,0,0,12,0,1,0,1,1
2,0,0,2,0,0,5808.0,1,1,0,0,3,11,0,2,0,0,0
2,0,0,2,0,0,5290.0,1,1,0,1,0,8,0,1,0,4,0
0,0,0,0,0,3,552.0,0,1,0,1,2,10,0,0,0,0,1
2,0,0,2,0,0,7665.0,1,1,0,1,2,10,0,5,0,0,0
0,0,0,0,1,1,1605.0,0,1,0,0,0,15,0,0,0,0,1
0,0,1,0,0,1,1528.0,1,1,0,0,0,13,0,0,0,0,1
2,1,0,2,2,2,9018.0,1,1,0,0,0,11,0,3,1,2,0
3,1,0,3,2,2,3051.0,1,1,1,1,0,11,0,1,0,5,0
2,1,0,2,2,0,9018.0,1,1,0,0,0,13,0,2,0,5,0
2,0,0,0,2,2,3169.0,1,0,1,1,0,9,0,0,0,0,0
0,1,1,0,0,0,2077.0,1,1,0,1,2,7,0,0,0,0,1
3,0,0,2,0,2,6067.0,1,1,1,1,0,9,0,2,0,2,0
2,1,0,2,0,2,6687.0,1,1,1,1,2,5,0,3,1,0,0
3,0,0,3,0,2,9018.0,1,1,1,1,2,6,0,2,0,0,0
2,0,0,2,2,2,4996.0,1,0,1,1,0,6,0,1,0,1,0
1,0,1,1,1,3,9018.0,1,1,0,0,0,14,0,1,0,1,0
3,1,0,0,2,2,8674.0,1,0,1,0,0,15,0,0,0,0,0
2,0,0,1,1,3,2422.0,1,1,0,1,2,8,0,3,0,0,0
0,0,0,0,0,1,2167.0,0,1,0,0,0,21,0,0,0,0,1
2,1,0,2,2,2,8236.0,0,1,1,1,2,5,0,3,1,1,0
0,0,0,0,0,1,544.0,0,1,0,1,0,11,0,0,0,0,1
0,0,0,0,0,1,243.0,0,1,1,1,0,9,0,0,0,0,1
3,1,0,0,2,2,4116.0,1,0,1,1,0,7,0,0,0,0,0
0,0,0,0,1,1,564.0,1,1,0,1,0,12,0,0,0,0,0
1,0,0,1,1,1,1100.0,0,1,0,0,0,11,0,0,1,0,1
0,0,0,0,2,1,3987.0,0,1,0,0,0,13,1,0,0,0,1
1,0,0,0,2,2,9018.0,0,0,0,1,0,21,0,0,0,0,0
2,0,0,2,2,2,7691.0,1,0,1,1,0,21,0,2,0,0,0
2,1,0,0,1,1,102.0,0,1,0,1,2,9,0,0,0,0,1
1,0,0,1,0,2,7729.0,1,1,1,1,2,10,0,1,0,0,0
3,1,0,3,2,2,4803.0,1,0,1,1,0,7,0,8,0,5,0
0,0,0,0,0,3,2108.0,0,1,0,0,0,13,0,0,0,0,0
0,1,0,0,1,1,756.0,1,1,0,1,0,11,0,0,0,0,0
1,1,0,0,2,2,4087.0,1,1,0,1,2,10,0,0,0,0,0
0,1,0,0,1,1,127.0,0,1,0,1,0,12,0,0,0,0,1
0,0,0,0,0,3,3699.0,1,1,0,0,0,13,0,0,0,0,1
2,1,0,2,2,0,5848.0,1,1,1,1,0,12,0,5,0,0,0
1,0,0,0,0,2,8062.0,1,1,0,1,0,10,0,0,0,0,1
1,1,0,0,2,0,3342.0,1,0,0,1,0,21,0,0,0,0,0
0,1,0,0,0,3,9018.0,0,1,0,1,0,9,0,0,0,0,1
2,1,0,1,2,2,4228.0,1,0,1,1,0,8,0,4,0,2,0
2,1,0,1,2,2,7686.0,1,0,1,0,0,11,0,1,0,1,0
2,0,0,2,0,2,5238.0,1,1,0,0,0,15,0,1,0,4,0
0,0,1,0,0,1,354.0,0,1,0,0,0,15,0,0,0,0,0
3,0,0,3,2,2,8950.0,1,1,1,1,0,7,0,5,0,4,0
0,0,0,0,1,1,1432.0,0,0,1,1,0,9,0,0,0,0,0
3,0,0,3,2,2,3989.0,0,1,0,1,0,9,0,5,0,3,0
3,0,0,0,1,0,4702.0,1,1,1,1,0,11,0,0,0,0,0
0,0,0,0,2,0,9018.0,0,1,0,1,2,8,1,0,0,0,0
0,0,0,0,0,0,9018.0,0,1,0,1,0,11,0,0,0,0,1
2,1,0,2,1,0,2839.0,1,1,1,1,2,5,0,7,0,1,1
2,1,0,2,2,2,8944.0,1,1,0,1,0,8,0,2,0,3,0
1,0,0,0,0,0,9018.0,1,1,1,1,2,6,1,0,0,0,0
0,0,0,0,1,1,67.0,0,1,0,0,0,15,0,0,0,0,1
2,0,0,1,2,2,9018.0,1,0,1,0,0,11,0,0,1,0,0
1,1,0,1,0,3,769.0,0,1,0,0,2,21,0,2,0,1,0
0,1,0,0,1,1,9018.0,0,1,0,1,2,10,0,0,0,0,0
3,0,0,3,2,2,3528.0,1,0,1,1,2,7,0,4,1,2,0
1,0,0,1,0,1,1724.0,1,1,0,0,0,12,0,0,1,0,0
3,1,0,3,0,2,7121.0,1,0,1,0,2,9,0,11,1,5,0
0,1,0,0,0,3,1349.0,1,1,0,0,0,14,0,0,0,0,1
1,0,0,1,0,1,9018.0,0,1,1,1,2,3,0,0,2,3,1
3,0,0,1,2,2,8181.0,1,1,1,1,0,8,0,2,0,1,0
3,0,0,3,0,2,5772.0,1,1,0,1,0,9,0,2,0,3,0
2,1,0,2,2,2,7707.0,1,0,1,1,0,9,0,0,1,1,0
2,1,0,2,0,2,3678.0,0,0,0,0,0,21,0,3,0,1,0
1,0,1,0,1,1,461.0,0,1,1,0,0,11,1,0,0,0,1
2,1,0,0,0,3,2506.0,0,1,0,1,0,8,0,0,0,0,1
0,1,0,0,2,1,16.0,1,1,0,1,0,12,0,0,0,0,1
0,1,0,0,1,1,492.0,0,1,0,1,0,10,0,0,0,0,1
1,1,0,1,2,2,4909.0,1,0,0,1,0,13,0,1,0,1,0
1,1,0,1,0,0,1471.0,1,1,0,1,2,21,0,6,0,1,0
0,0,0,0,0,1,9018.0,0,1,0,0,0,16,1,0,0,0,0
3,0,0,2,0,2,8921.0,1,0,1,1,2,9,0,5,0,2,0
1,0,0,1,0,3,3298.0,0,1,1,1,0,3,0,0,0,2,0
1,1,0,1,2,2,9018.0,0,1,1,0,0,10,0,0,0,0,0
1,0,0,1,1,3,7003.0,0,1,1,1,1,7,0,0,1,2,1
0,1,0,0,0,1,1117.0,0,1,0,1,0,8,0,0,0,0,1
2,1,0,2,0,2,5026.0,1,1,0,0,0,13,1,5,0,1,0
0,1,0,0,0,1,1055.0,0,1,0,0,0,14,0,0,0,0,1
0,0,0,0,0,1,531.0,0,0,0,0,0,11,0,0,0,0,0
0,1,0,0,2,0,6268.0,1,1,1,1,3,11,0,0,0,0,1
1,0,0,0,1,3,1455.0,0,1,0,1,0,12,0,0,0,0,1
3,1,0,3,1,3,2250.0,1,1,1,1,0,7,0,6,1,6,0
2,1,0,2,2,2,5597.0,1,1,1,0,2,5,0,5,1,4,0
2,0,0,2,0,0,4693.0,1,1,0,0,0,14,1,1,0,0,1
2,1,0,2,2,2,9018.0,0,0,1,1,2,9,0,5,0,0,0
2,1,0,0,2,2,6247.0,1,0,1,1,3,11,0,0,0,0,0
3,0,0,3,2,2,7278.0,1,0,1,1,0,21,0,2,1,4,0
2,0,1,2,0,0,5998.0,0,1,0,1,2,11,1,2,1,0,0
2,0,0,0,2,2,6727.0,1,0,1,1,0,7,0,0,0,0,0
3,1,1,3,0,0,852.0,1,0,1,1,0,21,0,2,0,1,0
3,1,0,3,1,0,1122.0,1,1,0,1,2,13,0,7,0,0,0
0,1,0,0,2,2,8492.0,1,0,1,1,2,8,0,0,0,0,0
1,1,0,1,0,3,2070.0,1,1,1,0,0,8,0,1,0,1,1
0,1,0,0,1,1,378.0,0,1,0,1,0,21,0,0,0,0,1
1,0,0,1,2,2,6498.0,1,1,0,1,0,10,0,1,0,2,0
3,0,0,3,2,2,5885.0,1,1,0,1,0,12,0,1,1,3,0
3,1,0,0,0,2,6481.0,1,1,1,1,0,21,0,0,0,0,0
1,1,0,0,2,2,9018.0,1,1,0,0,2,10,0,0,0,0,1
1,0,0,1,0,0,8787.0,0,1,0,1,0,14,0,0,0,0,1
0,1,0,0,2,1,542.0,0,1,0,1,2,9,0,0,0,0,1
1,0,0,1,2,2,6711.0,1,0,0,0,0,11,0,0,0,0,0
2,0,1,1,0,3,3289.0,1,1,0,0,0,10,0,0,0,0,0
3,0,0,3,2,2,7950.0,1,0,1,1,0,21,0,2,0,7,0
2,1,0,2,0,0,4287.0,1,1,1,1,0,8,0,1,0,2,0
3,1,0,1,0,2,4104.0,1,0,1,1,2,5,0,3,1,4,0
2,0,0,1,1,3,4161.0,0,1,0,0,0,11,0,0,0,1,0
2,0,0,0,1,3,4004.0,0,1,1,1,0,9,0,0,0,0,1
2,1,0,2,2,0,5758.0,0,1,1,1,0,5,0,4,0,3,0
1,1,0,0,2,0,7406.0,1,1,1,1,0,21,0,0,0,0,0
3,1,0,0,2,2,9018.0,0,1,0,1,2,9,0,0,0,0,1
2,1,0,2,0,0,5778.0,1,1,0,0,0,10,0,3,2,4,0
2,1,0,2,0,0,3799.0,1,1,0,1,2,7,0,4,1,2,0
0,1,0,0,0,1,2904.0,0,1,1,0,0,10,0,0,0,0,1
0,1,0,0,2,0,6719.0,1,1,1,1,2,9,0,0,0,0,1
1,1,0,1,2,0,1137.0,1,0,0,0,2,11,0,2,0,1,0
1,0,0,0,2,0,5947.0,0,1,0,0,0,12,0,0,0,0,1
2,0,0,2,2,2,6607.0,0,1,1,0,2,7,0,5,0,1,0
3,0,0,3,0,2,4981.0,1,0,0,1,1,13,0,1,0,0,1
1,1,0,1,1,1,25.0,0,1,0,0,0,15,0,1,0,1,0
1,0,0,1,1,1,903.0,1,1,0,1,2,11,0,2,0,0,1
1,1,1,0,0,1,446.0,0,1,0,1,0,12,0,0,0,0,1
2,0,0,2,2,2,9018.0,1,0,1,1,0,7,0,1,1,1,0
3,0,0,0,0,2,8626.0,1,0,1,1,0,11,0,0,0,0,0
