gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,1098.0,5135.0,0
0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,622.0,184.0,1
0,1,1,0,71,1,2,1,2,2,2,2,0,0,2,1,1,1215.0,5354.0,0
1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,1,1198.0,1360.0,0
0,0,1,1,27,1,0,0,2,2,2,2,0,0,1,0,3,650.0,1449.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,33.0,1610.0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,310.0,3815.0,0
0,0,1,1,72,1,2,1,2,2,0,2,2,0,2,0,0,1279.0,5644.0,0
1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,709.0,2742.0,1
0,0,0,0,46,1,0,1,0,0,2,0,0,0,0,1,1,803.0,3073.0,0
1,0,0,0,34,1,2,1,0,2,2,0,2,2,0,1,2,1402.0,3074.0,1
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,1239.0,202.0,1
1,0,1,1,10,1,0,0,0,2,0,0,0,0,1,0,3,367.0,4024.0,0
0,0,1,1,70,1,2,0,2,2,0,0,2,0,2,1,1,699.0,4118.0,0
0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,44.0,3572.0,0
0,0,0,0,63,1,2,0,2,2,2,2,2,0,2,1,1,897.0,4105.0,0
0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,2,831.0,6503.0,0
0,0,0,0,49,1,2,1,0,0,0,0,0,2,0,1,2,985.0,3348.0,0
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,361.0,6481.0,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,913.0,809.0,1
1,0,0,0,52,1,2,0,2,0,0,2,2,2,2,1,1,895.0,3599.0,0
0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,611.0,3625.0,0
0,1,0,0,43,1,2,1,0,2,0,0,2,0,0,1,2,1098.0,3285.0,0
0,0,0,0,15,1,0,1,2,2,0,0,2,2,0,1,1,1263.0,789.0,1
0,1,1,0,25,1,2,0,2,0,0,2,2,0,0,1,1,705.0,1275.0,0
0,1,1,0,8,1,2,1,0,2,0,0,0,0,0,1,1,913.0,5113.0,1
0,1,1,1,60,1,0,0,2,2,2,2,0,2,1,1,1,804.0,3782.0,0
1,1,0,0,18,1,2,1,0,0,0,0,2,2,0,1,2,1197.0,1274.0,1
0,0,1,1,63,1,2,1,2,0,0,0,2,2,1,1,1,1274.0,5104.0,0
1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,1440.0,5555.0,0
0,0,1,1,34,1,2,2,1,1,1,1,1,1,2,0,1,91.0,6314.0,0
0,0,0,0,72,1,2,1,0,0,2,2,2,2,2,1,1,1423.0,5937.0,0
0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,1291.0,3985.0,0
1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,1091.0,4530.0,0
1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,265.0,2558.0,0
0,0,1,1,18,1,0,0,0,0,2,2,0,0,1,1,1,447.0,6459.0,0
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,0,2,1176.0,6234.0,1
0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,813.0,2086.0,0
1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,878.0,3157.0,0
0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,884.0,2143.0,0
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,32.0,6399.0,0
1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,897.0,6290.0,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,357.0,4137.0,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,2,37.0,181.0,0
1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,1498.0,5563.0,0
1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,77.0,785.0,0
0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,618.0,1295.0,0
0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,1478.0,5009.0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,472.0,2339.0,0
0,0,1,1,8,1,0,0,2,2,0,0,0,0,0,0,3,452.0,4071.0,0
1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,802.0,1742.0,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,110.0,397.0,0
0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,887.0,5966.0,1
0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,387.0,4676.0,0
0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,810.0,4199.0,1
0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,1351.0,3682.0,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,32.0,6491.0,0
1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,1267.0,6364.0,0
0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,583.0,1852.0,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,42.0,108.0,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,28.0,6382.0,0
1,0,1,0,29,0,1,0,0,0,0,0,2,0,0,0,3,173.0,19.0,0
1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,941.0,2229.0,0
1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,801.0,5723.0,0
1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,3,975.0,4717.0,0
0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,1487.0,5575.0,0
1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,1299.0,5751.0,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,879.0,6384.0,1
1,0,1,1,71,1,2,0,2,2,0,2,0,0,1,1,1,662.0,4018.0,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,50.0,252.0,1
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,49.0,203.0,0
0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,1252.0,2175.0,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33.0,1610.0,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,18.0,1483.0,0
1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,1188.0,3122.0,0
0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,316.0,2630.0,0
1,0,1,0,68,1,2,1,0,2,2,2,2,2,2,1,0,1469.0,5833.0,1
1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,78.0,1.0,0
0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,1358.0,5672.0,0
0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,147.0,6385.0,0
1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,1175.0,3358.0,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,17.0,658.0,0
1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,1222.0,4391.0,1
0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,508.0,2642.0,0
0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,1126.0,3380.0,0
0,1,1,0,37,1,2,1,0,0,0,0,0,0,0,1,2,837.0,2475.0,1
0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,451.0,2967.0,0
1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,1090.0,2128.0,0
0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,161.0,240.0,0
0,0,1,1,10,1,2,1,2,0,0,0,2,2,0,1,2,1286.0,124.0,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,42.0,6160.0,0
1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,999.0,1769.0,0
0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,1277.0,4581.0,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,43.0,230.0,0
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,795.0,1931.0,1
0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,390.0,3039.0,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,46.0,5043.0,0
1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,1072.0,2632.0,0
0,1,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,861.0,1755.0,1
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,64.0,1228.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,24.0,1489.0,0
1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,488.0,3403.0,0
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,1014.0,394.0,0
0,0,1,1,25,0,1,0,2,2,2,0,2,2,0,1,1,517.0,912.0,1
1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,387.0,2837.0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,198.0,3032.0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,292.0,6058.0,1
0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,106.0,348.0,0
0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,807.0,1304.0,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,33.0,510.0,0
1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,21.0,319.0,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,724.0,5510.0,1
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1054.0,5173.0,0
0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,738.0,4664.0,1
0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,1302.0,4894.0,0
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,981.0,4419.0,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,71.0,1278.0,0
0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,1262.0,5168.0,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.0,4983.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,318.0,3821.0,1
1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,618.0,1528.0,0
1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,705.0,141.0,0
0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,686.0,4669.0,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,1188.0,5236.0,1
0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,1434.0,5988.0,0
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,1017.0,4370.0,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,23.0,250.0,0
0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,918.0,290.0,0
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,978.0,1378.0,0
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,32.0,3583.0,0
1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,613.0,51.0,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,106.0,2166.0,0
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,479.0,5845.0,0
0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,946.0,1047.0,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,709.0,639.0,0
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,785.0,3383.0,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,41.0,1966.0,0
1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,27.0,659.0,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,733.0,2373.0,1
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,1074.0,5071.0,0
1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,311.0,2300.0,1
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,37.0,2790.0,0
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,980.0,3064.0,0
0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,1363.0,2066.0,1
1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,939.0,339.0,0
0,0,1,0,53,1,0,1,0,0,2,0,2,2,1,1,0,1185.0,4239.0,1
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,40.0,5230.0,0
0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,86.0,5917.0,0
0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,796.0,277.0,1
0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,836.0,4260.0,1
0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,1382.0,1001.0,0
1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,40.0,459.0,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,144.0,2507.0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,311.0,3816.0,0
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,985.0,5278.0,1
1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,802.0,2104.0,0
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,885.0,216.0,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,88.0,2044.0,1
1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,412.0,48.0,0
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,152.0,6099.0,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,22.0,2090.0,0
0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,491.0,2015.0,0
1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,752.0,2757.0,0
1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,1113.0,4440.0,1
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,24.0,678.0,0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,1463.0,6076.0,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,15.0,359.0,0
0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,1218.0,1502.0,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,74.0,4822.0,0
1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,1493.0,5218.0,0
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,1506.0,6038.0,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,44.0,1621.0,0
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,1317.0,2333.0,0
0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,901.0,218.0,0
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,1386.0,5730.0,0
1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,866.0,72.0,0
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,692.0,2552.0,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,899.0,2336.0,0
1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,468.0,3571.0,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,898.0,5974.0,1
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,1407.0,1536.0,1
1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,1326.0,5291.0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,325.0,6174.0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,97.0,2152.0,0
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,24.0,237.0,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,29.0,4493.0,0
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,1031.0,1580.0,0
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,520.0,2976.0,0
1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,310.0,2727.0,0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,491.0,3250.0,0
1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,979.0,4450.0,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,900.0,5063.0,0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,718.0,2329.0,1
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,87.0,1390.0,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,33.0,1610.0,0
1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,377.0,1326.0,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,16.0,1807.0,0
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,388.0,525.0,0
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,923.0,2198.0,0
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,463.0,4560.0,1
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,1091.0,2365.0,0
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,1001.0,3495.0,0
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,1431.0,4756.0,0
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,1158.0,4015.0,0
1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,987.0,6175.0,1
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,34.0,1016.0,0
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,95.0,5529.0,0
1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,447.0,269.0,1
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,137.0,2583.0,0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,771.0,561.0,0
0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,1188.0,231.0,1
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,24.0,2456.0,0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1027.0,5128.0,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,1454.0,5946.0,0
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,801.0,2771.0,0
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,1176.0,4999.0,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,455.0,5674.0,0
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,814.0,2376.0,0
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,628.0,2187.0,0
1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,795.0,146.0,1
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,347.0,4051.0,1
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,1261.0,3653.0,0
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,1158.0,3921.0,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,723.0,864.0,1
1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,246.0,3414.0,1
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,969.0,2280.0,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,26.0,1529.0,0
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,534.0,3494.0,0
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,1547.0,5524.0,0
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,1534.0,4775.0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,297.0,6021.0,1
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,305.0,416.0,0
1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,260.0,583.0,1
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,1413.0,660.0,1
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,1090.0,4178.0,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,373.0,942.0,0
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,1520.0,4263.0,0
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,1055.0,4589.0,0
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,90.0,363.0,0
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,1375.0,1633.0,0
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,16.0,196.0,1
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,77.0,1241.0,0
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,1177.0,930.0,1
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,538.0,2987.0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88.0,2044.0,1
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,1416.0,1790.0,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,727.0,5513.0,1
1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,1003.0,3422.0,1
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,1376.0,4658.0,1
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,627.0,615.0,0
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,459.0,5873.0,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,387.0,2089.0,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,462.0,2803.0,0
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,400.0,4212.0,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,100.0,2155.0,0
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,448.0,3176.0,0
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,1191.0,1306.0,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,827.0,1316.0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,292.0,6383.0,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,715.0,5501.0,1
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,797.0,4955.0,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,302.0,3698.0,1
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,829.0,1213.0,1
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,567.0,1655.0,0
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,1031.0,1544.0,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1080.0,4686.0,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,23.0,1823.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,34.0,1611.0,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,828.0,4517.0,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1297.0,2977.0,0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,798.0,2613.0,0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,779.0,5668.0,1
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,626.0,922.0,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,1197.0,3387.0,1
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,1101.0,3083.0,0
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,549.0,3498.0,0
