6555,668,2558,13,156,0,439,9,4,188,501,1034,0,2012,1811,0,2211,1517,1012,2,2613,85,93,944,0,4054,1414,24,5421,4558,7,120,1053,511,514,388,1430,382,818,2992,507,197,2177,3588,244,8,515,2730,3,28,694,1,75,4,309,10,3378,842,0,565,1135,895,0,592,1678,1505,2147,259,45,519,92,1497,144,515,547,1358,1231,340,0,570,1181,253,442,287,0,2887,241,218,878,1762,1231,4504,87,692,2056,4029,0,3,184,42,102,1
3667,1102,1832,725,294,0,526,781,11,1051,578,984,12,1113,675,0,590,1268,1330,3,4171,37,114,765,3,1873,1468,48,4898,2865,1147,291,955,554,679,631,1064,158,2694,2315,617,114,2568,1636,1739,1,559,2093,3,94,1072,549,1102,2,825,15,4212,1213,0,525,1072,828,845,953,1804,1103,3656,549,782,930,483,1384,144,1058,1669,934,898,300,0,641,1472,215,1452,298,0,1648,276,393,2748,1989,1514,4153,93,941,3612,4454,0,506,179,356,101,0
5315,1380,2419,297,270,0,587,1076,2,3170,882,1026,0,545,861,0,1485,1781,466,4,2680,1,1200,2015,3,2860,2766,36,1684,4121,1381,286,1106,426,818,469,1012,138,2983,2039,194,84,2364,3659,2624,6,438,35,4,550,1588,935,1323,3,329,13,4535,1032,0,668,622,737,537,953,2060,1833,4580,0,260,862,550,1239,144,1280,2154,239,590,329,2,663,743,198,1507,352,0,1757,271,269,3164,2098,1794,3511,62,975,4229,6317,0,1173,244,827,102,0
3404,1051,1912,557,264,0,452,1304,7,1347,508,1111,0,821,1198,0,664,1463,137,3,1053,503,720,1554,1,2552,1690,39,3176,2910,0,410,1060,504,639,669,837,277,3502,2953,497,271,1295,3799,219,2,607,942,2,518,1181,449,0,2,357,15,4763,907,0,519,607,705,641,853,1192,1024,3245,664,721,1263,315,1637,144,1111,1165,954,1076,311,0,846,1426,193,503,285,0,1458,253,249,2852,1810,1350,4446,90,836,3660,4500,0,0,221,518,102,1
3229,421,669,587,249,0,401,678,0,3186,66,461,0,1095,1577,0,1491,618,1106,2,1061,1,302,1089,1,1350,1655,4,2830,3312,0,309,592,504,790,389,591,329,2521,3908,554,175,628,1641,0,6,551,1519,1,610,1018,276,0,3,0,6,840,603,0,404,784,366,594,302,241,1331,492,0,1044,867,492,608,144,408,585,1797,764,284,0,739,1416,184,276,306,0,415,211,346,723,364,1092,2515,126,585,2044,1902,0,0,197,1379,3,0
5162,1892,95,0,112,66,358,0,1,1765,430,1255,0,1733,223,0,597,1620,338,4,5100,1,0,2166,3,722,516,10,348,4385,1114,283,1132,440,862,478,938,271,5430,1514,645,41,3784,2858,2485,0,132,781,3,653,1883,990,1844,1,264,16,3101,1094,0,1102,445,282,0,935,440,0,3661,0,614,0,397,1362,109,486,0,995,328,284,0,739,1722,380,0,269,0,1376,337,375,785,814,1000,3189,141,1018,0,6486,0,1753,102,1625,102,0
482,501,32,0,179,0,305,0,0,3750,905,0,0,1776,1608,0,1829,2,550,0,45,1,0,765,1,4027,1623,0,77,26,0,212,0,504,220,123,104,290,6393,14,13,119,49,3521,0,0,699,1378,0,362,831,1,0,0,0,2,0,49,0,357,670,303,0,0,1,0,0,0,1182,571,500,9,144,353,0,1986,611,305,0,739,1884,208,0,297,0,2,269,117,551,2,698,2,102,29,175,1085,0,0,209,1085,100,0
671,419,613,0,199,0,285,0,1,3649,123,15,0,1748,1481,0,1828,120,726,0,242,1,5,709,1,3553,1357,0,2498,234,0,176,22,504,304,211,118,283,4298,360,445,150,232,2938,0,3,644,1435,0,448,827,136,0,1,0,3,70,193,0,357,670,258,0,0,22,1309,0,0,1221,578,422,9,144,477,108,2175,583,295,0,739,1532,191,83,287,0,17,255,210,952,17,605,160,113,172,376,434,0,0,199,1257,3,0
2577,890,2079,1219,259,0,236,599,8,1903,630,859,0,1374,1080,0,1463,1444,786,3,1568,1,278,1381,2,2171,1164,27,3308,1669,3,166,930,537,437,627,604,258,3213,3841,478,52,1633,2642,814,4,594,1624,2,784,816,147,1,2,349,12,3709,980,0,459,725,707,1226,600,741,0,2454,1052,800,1150,305,1140,144,988,408,1138,1020,303,0,1198,1308,190,125,268,0,1061,296,176,2563,1169,434,1793,118,910,2531,3543,0,0,211,732,102,0
3029,1263,1487,92,136,0,313,0,0,2777,494,961,0,812,796,0,1920,1143,178,3,1887,1,454,1799,1,1177,2352,8,1411,561,0,327,791,504,470,445,758,211,1940,1668,396,171,1314,3828,26,0,313,1387,2,722,1622,439,0,3,39,9,3043,683,0,630,607,383,0,447,169,0,1352,0,852,284,425,973,144,899,1115,1154,300,321,0,741,1897,264,706,265,0,2816,306,440,2249,160,800,2637,137,935,3110,3875,0,0,101,1483,1,0
4896,1790,1356,378,197,0,456,591,0,1866,337,1205,0,1356,815,0,425,1595,965,4,4968,430,70,2255,2,795,279,14,1135,3826,1500,316,1082,207,800,463,927,314,4302,1726,512,49,3664,3386,1988,2,248,547,3,826,1835,914,2231,2,349,15,2646,1145,0,1026,646,556,393,937,733,960,3684,588,398,954,414,1380,144,658,15,393,617,287,0,683,1841,333,34,277,0,1549,326,289,1394,1021,1403,3515,141,959,4515,6299,0,1945,151,2048,102,0
6041,294,1288,590,252,0,532,749,18,1418,833,822,0,761,834,0,551,1442,1227,3,4769,103,766,686,3,2329,284,77,5802,2116,1046,336,905,279,549,684,1216,208,915,1807,545,75,3304,1031,2174,3,1013,611,4,349,181,68,1586,4,1378,15,3846,1090,0,104,661,832,0,856,1869,216,2572,733,1134,1794,390,1504,144,1041,1333,1749,1400,307,0,566,928,116,650,261,0,1970,285,142,2778,2283,1551,3591,113,1024,2490,4408,0,1656,352,1313,101,0
960,708,1063,0,264,0,361,0,7,2555,430,569,0,1434,1127,0,1332,809,863,2,879,1,88,784,2,3450,1341,8,1694,2340,0,32,423,504,321,641,621,226,5845,602,645,11,1225,2862,1,0,732,1261,1,399,625,56,0,0,5,9,623,581,0,346,712,708,0,6,91,0,608,0,1116,0,497,236,144,605,255,1702,881,308,0,739,1750,192,157,289,0,93,268,178,1325,102,901,948,107,560,1240,2089,0,0,227,739,3,0
1604,726,1267,794,239,0,345,0,6,2598,367,541,0,1377,1156,0,1301,773,883,2,404,141,272,480,1,3535,1702,8,1274,1640,0,71,396,504,357,629,462,228,5715,546,645,25,525,2844,0,1,787,1252,0,441,586,147,0,0,0,8,1096,555,0,381,670,560,796,0,120,1072,638,0,1137,1007,411,171,144,631,518,1933,960,308,0,739,1709,204,238,289,0,77,279,162,1388,112,857,583,107,518,0,2122,0,0,251,1093,3,0
3850,768,1504,0,236,0,345,0,0,1946,763,0,0,1204,999,0,1162,0,893,0,2835,1,1507,1079,2,2432,1367,0,3891,1701,266,260,0,504,544,41,4,242,2765,2731,13,95,2230,2011,1131,0,662,1300,2,586,851,1,384,2,0,0,2784,29,0,407,670,595,0,0,8,0,2569,0,965,0,440,0,144,860,0,1452,872,297,0,739,1346,195,1713,282,0,5,271,251,2170,5,878,2790,117,0,2951,3931,0,30,216,1078,100,0
2576,1032,408,206,207,0,279,0,2,2726,680,857,17,1592,1412,0,1534,968,622,2,1657,1,215,839,2,2974,1695,4,1009,1363,0,227,694,504,423,372,808,290,4980,1141,478,72,1368,2614,422,2,571,1550,1,420,994,246,0,1,0,8,1274,536,0,546,533,405,0,108,177,1354,1425,0,990,0,389,441,144,679,315,1291,742,303,0,572,1539,222,515,276,0,198,286,201,1574,131,633,574,105,515,1806,3554,0,0,200,606,3,0
3654,291,0,0,170,0,165,0,1,3863,430,0,0,2100,1635,0,2150,0,771,0,234,1,0,372,1,4512,1241,0,48,9,0,537,0,504,26,9,147,313,6332,1219,871,0,72,3128,0,0,750,1375,0,361,673,1,0,1,0,1,0,0,0,287,670,237,0,0,0,1365,0,0,1420,244,519,0,144,186,0,2373,449,289,0,739,1929,208,0,266,0,2687,248,134,243,1,193,0,132,0,7,526,0,0,196,1193,100,0
502,727,539,0,187,0,257,0,0,3233,45,0,0,2086,1552,0,1908,68,1184,0,557,1,825,666,2,2795,1839,0,2761,1908,0,115,0,504,178,285,265,347,5716,1605,545,121,243,1874,0,0,570,1849,0,400,825,281,0,0,0,4,109,171,0,396,676,290,0,0,22,0,0,0,871,322,448,9,144,199,1381,1671,521,310,0,739,1744,173,638,283,0,17,278,237,273,17,589,245,114,137,0,796,0,0,174,1260,3,0
828,220,1200,1295,235,0,260,0,8,2980,651,313,0,1792,1393,0,1900,783,751,1,1958,51,157,272,1,3275,823,18,5824,869,0,114,423,504,239,615,440,281,2338,264,861,0,1367,2372,0,4,799,1258,0,469,385,1,0,3,161,7,157,653,0,175,678,578,0,8,420,880,125,0,1247,0,384,495,144,750,301,2094,981,267,0,177,1407,130,137,288,0,395,230,174,1840,432,491,658,141,533,0,269,0,0,258,1064,3,0
1929,348,681,1128,192,0,301,0,2,3704,544,277,14,1510,1287,0,1680,334,979,0,904,1,180,1211,1,4116,1507,0,4425,1013,0,192,356,504,530,380,595,258,2798,3104,369,207,569,2352,0,5,682,1012,0,532,965,42,0,3,0,3,724,372,0,320,670,312,1109,80,371,1404,3,0,1231,0,433,690,144,495,538,2223,550,262,1,1255,1135,162,694,303,0,169,286,167,1031,146,730,852,76,372,0,633,0,0,216,1803,100,0
4434,263,2721,744,293,0,8,968,13,1413,439,734,14,23,855,2,883,1486,605,3,4908,226,1025,1104,2,3047,476,62,3619,3596,1238,391,812,543,631,639,1326,324,1418,5211,599,76,3632,3940,2516,4,829,2328,4,1080,900,118,1284,3,1031,15,4304,1110,0,185,913,679,0,781,2083,0,2694,1192,1231,6,406,1840,144,1562,1964,2084,439,280,0,814,1277,176,1255,314,0,2071,262,184,3843,2393,12,3608,102,945,3038,6233,0,1123,172,1198,101,0
3813,667,2024,660,273,0,406,572,6,2435,143,908,0,627,365,1,1338,1292,586,3,2042,715,222,1078,0,1630,1879,32,3677,1494,80,218,865,540,569,582,899,177,4426,3773,423,154,2032,1140,921,3,684,1058,3,767,735,136,0,1,701,13,3972,919,0,317,518,592,824,846,915,932,3157,642,1266,0,557,1520,144,1032,361,1903,1117,289,0,534,1988,151,132,307,0,2855,265,291,2643,1338,1099,3355,89,879,0,4617,0,0,232,408,101,0
4948,1602,2621,619,138,0,308,571,4,1204,779,1103,84,1152,807,0,1724,1411,1001,3,3025,836,634,2275,3,657,2256,42,3617,2913,54,310,968,690,648,612,1028,312,2117,3338,584,151,2030,1312,1618,2,446,1637,3,553,1914,861,659,3,939,15,3657,979,0,894,770,449,643,1030,1263,1615,3368,869,428,211,382,1627,144,899,1136,389,64,289,0,563,1251,297,552,281,0,1649,243,332,2250,1658,725,3841,166,842,4554,4760,0,0,189,749,102,0
6093,1139,1907,577,246,0,512,563,12,1462,371,1103,17,1080,588,0,989,1455,960,3,4318,895,304,1112,3,1350,1276,42,3404,2693,1908,239,1059,755,653,612,1095,231,1609,1718,576,67,3070,2245,2419,2,639,1031,4,960,746,322,2039,4,861,16,3505,1295,0,522,1013,669,721,856,1549,0,3233,965,478,0,439,1500,144,1197,647,714,994,360,0,857,1606,213,338,298,0,2875,292,312,3094,1812,1529,3156,100,902,0,5863,0,1292,218,1463,101,1
5416,372,1437,40,218,0,55,0,0,2417,973,984,0,1840,761,0,1045,1050,1494,3,2022,1,448,453,0,4780,2822,9,209,3134,434,249,804,547,626,494,1427,75,4841,3672,38,177,1813,1824,681,2,715,1502,3,3,712,708,74,2,0,8,2049,861,0,253,277,670,0,953,1283,0,3903,0,385,1275,427,1239,144,49,2519,1057,1503,336,0,621,442,149,1837,368,0,533,320,346,62,592,89,3580,70,802,0,6227,0,110,259,214,102,0
3026,949,1815,1108,296,0,358,1009,7,1276,935,922,0,1452,810,0,1082,1322,1253,3,3002,188,187,1210,2,1484,2364,25,4217,3151,11,274,806,495,609,626,887,205,3245,3093,517,149,1472,1518,269,2,570,2213,2,287,991,440,0,2,306,13,3956,979,0,476,839,716,0,856,1265,1345,2503,1157,1086,906,519,1321,144,723,980,1575,894,305,0,675,815,189,1098,301,0,1293,285,297,1663,1312,910,3790,97,916,2917,3632,0,0,173,126,1,0
3663,655,726,576,298,0,311,1223,7,2325,332,786,0,1055,865,0,1289,1262,902,3,3223,157,62,1071,3,3067,1435,19,2615,1675,6,257,707,718,454,594,627,185,3228,1819,483,63,1947,2690,592,2,714,1316,2,633,691,147,298,2,328,10,2043,888,0,300,740,770,0,466,467,883,1962,793,1086,1241,435,904,144,926,224,1641,998,305,0,933,1069,152,149,279,0,618,280,265,2404,545,694,1877,117,831,1726,3423,0,0,229,779,102,0
2996,517,1170,1147,398,0,368,439,17,1450,323,822,0,722,301,0,541,1359,1160,3,3790,151,314,919,2,2885,783,50,4125,3960,606,201,778,425,508,792,1182,112,4534,1901,596,31,2478,1858,2125,0,770,1541,2,886,160,1,1011,1,1100,16,1659,1000,0,88,784,1165,1147,632,1122,379,2743,0,1168,1676,517,1354,144,1043,550,1595,1360,300,0,660,1502,106,226,282,0,1276,263,379,2721,1438,878,1780,94,842,0,3730,0,642,234,845,101,1
3102,1076,502,1032,226,0,357,1358,6,2336,324,822,0,1244,1081,0,1228,1050,864,2,1733,37,92,1007,2,3791,1994,17,974,1887,0,162,707,504,501,651,745,236,5416,739,645,94,1414,2175,274,1,702,1780,1,627,942,336,0,1,24,10,1782,532,0,517,668,540,1035,445,473,1223,2133,0,945,914,529,936,144,710,911,1409,889,322,0,564,1313,229,819,292,0,256,260,180,1687,288,899,1393,89,539,2285,3654,0,0,221,1033,1,0
4912,532,2799,669,310,0,148,909,11,1094,637,1161,0,1207,1195,0,606,1480,1088,3,1538,1,904,1340,1,2483,1261,102,4755,1824,132,225,1106,562,639,706,1069,289,1357,4607,664,138,1907,2547,1224,6,865,1823,3,822,945,233,0,3,1175,17,3533,1041,0,337,1040,785,686,1063,2155,0,3912,722,1113,0,461,1694,144,1058,1437,1545,1239,280,0,390,716,151,618,236,0,2121,233,100,2821,2801,226,4477,118,889,0,4974,0,0,284,421,101,0
2229,575,1600,992,259,0,289,406,7,2577,234,582,0,1225,1003,1,1632,880,1017,2,1563,1,156,595,1,2473,1279,18,3155,1207,0,190,576,504,373,602,569,210,3593,873,534,54,1354,2571,121,3,733,1257,1,488,495,56,0,2,119,9,1355,722,0,277,444,653,999,245,267,872,1264,1387,1180,1302,467,685,144,820,279,1903,1100,306,0,901,1772,174,117,280,0,413,269,251,2095,408,609,1463,117,588,1478,2229,0,0,240,736,100,0
352,390,1851,1525,312,0,428,0,7,2818,730,109,0,1858,1232,0,1730,302,1445,1,727,1,393,434,2,3903,970,12,5940,2410,0,66,118,504,193,586,398,222,4258,3097,645,37,907,2668,0,2,728,1070,0,248,541,1,0,0,107,7,1690,405,0,272,586,647,1465,0,291,1024,0,0,1307,169,444,718,144,629,722,2231,632,285,0,56,1567,180,327,302,0,230,244,189,1426,297,1199,2310,118,236,704,249,0,0,178,799,100,0
6481,1596,2652,613,262,0,279,1127,17,112,754,1298,0,490,65,0,449,1921,1832,4,4089,841,1289,1317,3,308,2315,137,5347,3255,1974,283,1351,493,1075,709,1316,31,386,4581,636,184,2777,491,3380,6,651,2178,4,1303,1096,852,2421,4,1681,27,5155,1349,0,641,897,1043,756,1218,2925,1101,5147,600,413,1536,512,2024,144,1441,2204,359,1214,194,0,587,177,166,1513,240,0,2717,249,121,3564,3410,729,4989,240,1215,5176,6335,0,1908,287,1003,103,1
4996,1073,2578,616,189,0,449,755,1,1091,232,1119,0,1525,1806,0,749,1510,91,3,2489,1,1068,556,0,2820,2195,129,5794,1712,1571,361,1092,166,1077,576,963,404,826,5076,468,209,2963,3580,2244,7,521,824,4,118,640,850,1287,4,1569,14,4330,935,0,619,631,288,799,1031,2088,1441,4414,664,1106,1175,302,1885,144,929,1775,2081,912,271,0,689,843,275,892,287,0,2905,241,164,2435,2623,1354,4146,111,882,3228,5415,0,1058,213,415,101,0
4255,1025,1370,358,228,0,300,706,0,2997,482,1113,0,1510,937,0,697,1558,781,3,2798,948,588,1975,0,911,1865,14,1286,1561,511,262,948,462,648,435,929,232,3924,2440,212,177,2435,2337,1067,4,531,308,3,562,1297,538,447,2,267,11,3304,945,0,561,1051,519,0,800,810,0,3257,1179,470,0,487,1133,144,447,1647,545,1011,325,0,1109,1430,185,1161,292,0,1210,301,325,761,1023,768,3561,98,870,3251,5711,0,18,256,949,102,0
6478,728,2411,12,288,261,653,153,22,364,463,1044,78,223,559,1,583,1665,874,4,5270,505,705,742,3,1367,1209,85,6660,2147,2162,189,1124,557,676,660,1346,208,62,3961,681,15,3990,497,1969,5,988,2352,4,1351,328,200,2162,4,1329,20,3582,1415,0,190,117,1181,0,1072,2709,0,3969,179,1019,2146,161,1763,250,1367,1644,1438,1275,149,0,733,335,125,1080,212,0,2935,113,269,3467,3102,1819,3295,255,1204,4383,5966,0,1873,318,1700,101,0
5804,1670,3137,802,246,0,711,682,14,169,559,1343,0,361,224,0,352,1892,1782,4,3033,1096,1467,2539,4,217,2335,72,6340,935,2305,437,1408,446,1141,634,1237,262,223,5123,531,137,2879,3867,3469,2,596,2382,4,17,1698,568,2564,4,1171,28,5263,1304,0,878,312,1155,920,1267,2801,470,5192,1395,198,854,197,2044,144,1406,2298,99,349,290,0,852,1773,294,1442,289,0,3006,307,437,3406,3357,1909,5237,89,1144,0,6270,0,2331,204,15,103,0
200,241,113,0,206,0,333,0,2,3867,672,0,0,1263,1583,0,2039,0,894,0,3,1,337,450,1,3345,1465,0,4887,55,0,87,0,504,61,109,8,277,2034,109,43,215,58,2170,0,3,771,1172,0,505,687,1,0,4,0,0,0,36,0,267,670,249,0,0,43,0,0,0,1294,869,391,0,144,607,0,2356,599,195,0,739,679,168,230,202,0,7,269,114,1387,10,785,0,200,0,205,21,0,0,253,1634,100,0
4654,1664,1331,1156,224,0,353,729,3,1229,772,1109,17,1231,1069,0,932,1367,668,4,4046,421,206,1889,1,3352,2162,14,2114,3793,984,318,979,451,749,493,967,254,2688,2683,566,122,3096,3390,2312,2,426,1277,3,359,1658,725,1023,2,199,15,3554,1104,0,828,783,618,0,953,936,1491,3217,512,635,0,486,1384,144,885,851,785,360,325,0,698,1251,285,645,293,0,1411,279,204,2299,1121,976,3718,100,1003,4068,5760,0,583,182,573,1,0
1308,495,2172,184,385,0,515,1201,12,782,430,662,0,1611,594,1,962,1335,2177,3,4077,141,1186,366,2,2305,1736,68,6798,4343,268,449,724,490,509,701,1159,70,2895,4090,663,120,2259,120,2221,2,575,2068,3,526,417,217,11,1,594,15,3302,963,0,141,570,954,160,766,1964,1081,3732,1022,1330,106,472,1639,144,370,2067,1952,699,301,0,765,1517,73,1326,300,0,1741,274,325,565,2243,1545,4429,100,832,3097,1123,0,1036,62,1172,101,1
3315,585,1118,730,269,0,312,1104,7,2376,279,754,0,1092,1017,1,1633,1140,626,2,2639,37,176,869,2,3263,1554,22,2947,1546,189,250,686,520,490,622,793,236,3064,1470,554,95,1834,2809,375,3,681,1136,2,626,719,233,0,2,411,11,2915,746,0,353,552,690,0,534,628,995,2033,1020,1028,1339,405,993,144,852,464,1370,1060,315,0,549,1420,183,279,271,0,772,280,284,2161,758,740,1526,118,709,2415,3480,0,0,239,913,102,0
5800,771,3243,535,477,0,403,721,19,498,378,1353,0,127,751,0,244,1843,1506,4,4517,869,761,1810,0,165,800,118,6023,3858,2207,237,1339,449,842,747,1188,184,1361,4448,471,65,3296,138,3193,3,536,647,4,1153,832,49,2701,3,1802,24,4841,1310,0,254,826,1272,529,1109,2791,260,4749,339,1027,2143,339,2000,144,1501,1384,1488,1650,296,0,844,892,135,718,252,0,2681,332,563,3625,3320,1084,4881,102,1182,0,6149,0,2123,178,986,103,1
1179,706,365,0,183,0,286,0,0,3560,94,130,0,1739,1350,0,1665,117,573,1,202,63,0,1030,1,3168,2033,0,166,408,0,157,31,504,326,307,239,283,6082,150,582,128,338,3194,0,1,604,1374,0,544,989,336,0,0,0,4,256,208,0,468,673,319,0,0,10,0,0,0,1080,633,491,9,144,422,104,1854,561,303,0,739,1615,221,84,281,0,10,276,196,716,9,651,164,122,215,741,1822,0,0,203,1110,3,0
5998,889,2623,391,281,11,708,602,18,377,478,1210,17,151,733,1,484,1981,1709,4,4894,1047,1358,1098,4,2110,462,255,6308,3092,2002,284,1370,849,1146,766,1308,222,153,3384,673,103,3745,1095,3078,7,785,158,4,881,695,732,2489,4,2066,27,5124,1389,308,356,93,836,596,1233,2966,130,5014,196,215,1746,692,1965,161,1584,2297,304,1582,154,0,734,205,132,1632,98,0,3042,324,222,3796,3393,1896,5086,222,1141,5234,6303,0,2002,290,665,103,0
2794,1062,529,570,168,0,305,1450,2,2957,305,692,0,1637,1503,0,1754,842,663,2,2025,63,127,965,2,4083,2418,4,736,2002,0,207,551,525,395,451,712,307,4965,1027,629,62,1300,2947,491,1,508,1149,1,350,1218,453,0,1,0,8,998,551,0,578,888,371,0,201,115,0,1373,0,874,0,412,492,144,642,216,1179,453,311,0,583,1296,248,325,265,0,124,274,170,1387,72,715,933,103,578,2250,3542,0,0,187,409,3,0
3328,559,1147,1334,178,0,213,1385,1,2971,916,956,14,1591,1609,0,1753,1050,384,2,1066,135,728,666,2,3096,1793,6,2619,2945,0,384,804,504,480,416,479,293,1819,4313,168,178,986,3520,0,2,553,1665,1,462,1040,1,0,3,0,6,1084,573,0,386,431,473,1500,379,327,1472,825,0,958,524,313,952,144,640,603,1452,525,294,0,1232,1168,195,1177,293,0,2816,294,302,1386,130,341,1911,127,578,0,2274,0,0,162,1318,102,0
2761,865,1550,1221,292,0,362,462,10,1419,657,898,0,1218,819,0,1068,1519,492,3,2331,1,278,1151,2,3509,563,31,4934,2059,789,241,1000,475,492,627,771,204,2115,2434,502,129,2816,3771,755,4,530,1272,3,470,556,1,1178,2,537,14,3113,1073,0,466,543,787,0,780,988,0,2599,528,1026,1276,390,1316,144,1143,408,1529,1217,281,0,1150,1537,190,125,273,0,1431,266,154,2992,1514,944,2347,101,956,2580,3746,0,629,193,490,101,0
4062,1418,2585,605,276,0,481,664,12,657,380,1072,0,558,349,0,839,1600,1751,4,4006,565,685,1729,3,1127,1586,74,4360,3673,1024,253,955,405,632,686,1127,175,4453,3509,510,116,2717,1001,2540,0,573,2036,4,488,1222,118,1281,1,1327,19,4384,1275,0,523,701,977,789,856,1851,873,3900,641,473,1276,492,1574,144,1012,1286,363,1000,316,0,710,1891,203,678,310,0,1899,278,181,2567,2342,1340,4386,106,1081,4365,5503,0,1035,156,829,103,1
1465,447,596,474,220,0,330,1407,2,3151,430,398,0,1664,1386,0,1540,642,781,1,1146,1,26,1216,1,2350,2018,2,2011,10,0,161,461,504,357,333,563,288,4299,1576,396,64,999,2147,35,3,614,1333,1,323,944,56,0,1,0,6,809,431,0,387,797,415,486,0,68,1330,1009,0,1137,748,424,292,144,639,160,1891,700,295,0,1137,1523,185,115,282,0,114,263,171,1479,79,764,1518,107,398,980,1893,0,0,203,379,100,0
