age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
14,9,1,1,0,768.0,0,0,0,19,0,58.0,0,294,4,0,0
17,7,1,1,0,1110.0,1,0,2,6,8,15.0,1,0,0,3,0
10,8,2,2,0,1215.0,1,0,2,26,8,123.0,0,0,0,3,0
21,1,1,1,0,745.0,1,0,0,17,9,363.0,0,0,0,3,0
38,1,1,0,0,483.0,1,0,0,16,5,80.0,0,0,0,3,0
11,0,2,3,0,657.0,0,0,2,27,8,593.0,2,0,0,3,0
33,1,0,3,0,3521.0,1,0,2,28,8,115.0,0,0,0,3,0
20,1,1,1,0,904.0,1,0,0,10,8,284.0,2,0,0,3,0
22,1,2,1,0,1508.0,1,0,2,20,8,169.0,0,0,0,3,0
16,0,2,1,0,3020.0,1,0,0,1,6,157.0,0,49,2,0,0
30,9,0,2,0,2323.0,0,0,0,26,1,127.0,6,0,0,3,0
11,1,1,3,0,838.0,1,0,2,3,6,167.0,1,0,0,3,0
25,7,1,0,0,2437.0,1,0,0,13,8,107.0,0,311,2,0,0
12,9,1,1,0,496.0,1,1,0,23,5,203.0,0,0,0,3,0
38,5,1,1,0,1962.0,1,0,2,14,8,77.0,0,0,0,3,0
20,1,2,1,0,482.0,1,0,2,6,8,70.0,0,0,0,3,0
27,4,1,1,0,1563.0,0,1,0,8,3,100.0,3,0,0,3,0
38,7,1,1,0,1011.0,1,0,2,19,8,49.0,6,0,0,3,0
14,1,2,1,0,1780.0,1,0,0,16,0,635.0,0,296,1,0,0
18,1,0,1,0,472.0,0,0,2,4,6,150.0,1,0,0,3,0
16,7,1,1,0,434.0,0,0,2,12,1,10.0,0,0,0,3,0
37,5,0,2,0,156.0,1,0,0,22,5,1000.0,2,0,0,3,0
22,9,1,1,0,489.0,1,0,0,15,5,461.0,0,0,0,3,0
30,0,0,1,0,777.0,1,0,0,16,9,121.0,0,125,2,2,0
16,1,2,0,1,481.0,0,1,0,6,5,197.0,0,0,0,3,0
21,10,1,0,0,1575.0,1,1,0,5,8,230.0,1,314,5,0,0
33,0,1,1,0,483.0,0,0,2,4,6,76.0,0,0,0,3,0
30,9,1,1,0,483.0,0,0,0,27,4,140.0,0,0,0,3,0
34,4,1,2,0,731.0,1,1,1,6,8,98.0,0,0,0,3,0
8,9,2,2,0,2145.0,1,0,0,28,4,219.0,1,0,0,3,0
29,1,1,3,0,221.0,1,0,2,18,8,16.0,13,0,0,3,0
39,5,1,1,0,532.0,1,1,0,24,1,91.0,3,0,0,3,0
18,4,1,2,0,483.0,0,0,0,26,1,555.0,10,0,0,3,0
36,1,1,1,0,39.0,1,0,2,6,8,761.0,0,0,0,3,0
9,9,0,1,0,644.0,1,0,0,23,5,201.0,0,0,0,3,0
22,0,1,1,0,483.0,1,1,0,16,9,55.0,0,0,0,3,0
11,1,1,0,0,725.0,0,1,0,10,5,107.0,1,0,0,3,0
23,6,0,2,0,3013.0,1,0,0,20,9,799.0,2,0,0,3,0
19,4,1,2,0,1135.0,0,0,2,27,8,242.0,2,0,0,3,0
11,4,2,2,0,1206.0,1,0,2,8,8,198.0,2,0,0,3,0
28,1,1,0,0,774.0,1,0,0,19,0,384.0,1,193,4,0,0
35,2,1,2,0,1491.0,1,1,0,29,5,48.0,19,0,0,3,0
15,4,2,2,0,1792.0,0,0,0,29,0,92.0,0,50,2,0,0
32,2,1,2,0,3465.0,1,0,0,19,9,139.0,0,0,0,3,0
36,2,1,1,0,2529.0,0,0,2,5,6,92.0,0,0,0,3,0
41,7,1,0,0,514.0,0,0,2,15,6,39.0,2,0,0,3,0
19,4,0,2,0,483.0,1,0,0,5,1,97.0,4,0,0,3,0
19,9,1,2,0,3469.0,1,0,2,5,8,147.0,0,0,0,3,0
18,0,2,2,0,1892.0,0,0,2,16,6,431.0,1,0,0,3,0
15,9,1,3,0,483.0,0,0,2,7,8,343.0,1,0,0,3,0
34,4,2,2,0,520.0,0,0,0,6,5,991.0,0,0,0,3,0
14,7,2,1,0,483.0,1,0,0,30,5,97.0,12,0,0,3,0
16,4,1,2,0,2026.0,0,0,0,4,3,97.0,0,58,3,2,0
15,4,2,2,0,757.0,0,0,0,17,9,346.0,0,0,0,3,0
19,4,2,2,0,483.0,0,0,0,25,1,97.0,5,0,0,3,0
11,4,2,2,0,2104.0,0,0,0,27,5,95.0,5,0,0,3,0
18,1,1,0,1,19.0,1,0,2,28,8,214.0,6,0,0,3,0
26,9,1,0,0,659.0,1,0,2,18,8,195.0,3,0,0,3,0
14,4,2,2,0,1591.0,1,0,2,20,8,320.0,1,0,0,3,0
36,5,1,0,0,717.0,0,1,0,20,9,351.0,1,78,5,0,0
11,1,1,1,0,327.0,0,1,0,13,5,113.0,1,0,0,3,0
13,0,1,1,0,859.0,0,0,0,30,5,382.0,3,0,0,3,0
18,0,1,2,0,483.0,1,0,0,21,5,60.0,0,0,0,3,0
31,4,0,1,0,3116.0,0,0,0,30,5,40.0,3,0,0,3,0
33,4,1,0,1,540.0,1,1,2,7,8,59.0,0,0,0,3,0
29,0,1,3,0,483.0,1,0,2,6,8,162.0,0,0,0,3,0
9,1,2,1,0,313.0,1,0,2,20,8,125.0,1,0,0,3,0
18,4,1,2,0,851.0,0,0,0,7,1,73.0,1,0,0,3,0
29,6,1,1,0,2046.0,0,0,0,29,4,186.0,1,0,0,3,0
34,4,0,2,0,495.0,1,0,2,29,8,31.0,4,0,0,3,0
35,9,0,1,0,1227.0,1,0,2,15,8,341.0,3,0,0,3,0
38,6,1,1,0,605.0,0,0,2,12,8,79.0,0,0,0,3,0
22,0,0,1,0,702.0,1,0,0,17,8,195.0,1,0,0,3,0
22,2,1,1,0,1730.0,0,0,0,19,9,80.0,2,0,0,3,0
9,1,2,1,0,3215.0,1,0,2,29,8,433.0,1,0,0,3,0
18,9,1,1,0,679.0,1,0,0,6,8,585.0,1,0,0,3,0
21,0,1,2,0,1712.0,1,0,0,23,11,155.0,2,357,1,1,0
20,9,2,1,0,854.0,0,0,2,22,8,57.0,2,0,0,3,0
26,6,1,3,0,1160.0,1,0,1,29,5,82.0,3,0,0,3,0
19,7,1,0,1,140.0,1,1,0,5,8,220.0,1,129,3,0,0
20,9,2,1,0,2204.0,1,1,2,28,8,120.0,0,0,0,3,0
25,1,1,0,0,182.0,1,1,0,11,8,203.0,1,259,1,0,0
4,8,2,1,0,2364.0,1,0,2,8,8,236.0,1,0,0,3,0
13,0,0,1,0,1622.0,0,0,0,15,5,348.0,0,0,0,3,0
14,1,1,1,0,9.0,1,0,2,26,8,155.0,1,0,0,3,0
20,2,1,2,0,709.0,1,0,0,3,3,87.0,0,170,1,0,0
12,1,1,1,0,2028.0,1,0,2,27,8,114.0,11,0,0,3,0
13,2,2,1,0,520.0,0,0,0,7,1,71.0,1,0,0,3,0
15,4,2,2,0,1121.0,1,0,0,3,3,145.0,0,208,7,1,0
27,7,1,1,0,1001.0,1,0,2,14,8,695.0,3,0,0,3,0
24,4,1,3,0,1392.0,0,0,0,17,8,210.0,0,0,0,3,0
17,2,2,1,0,3587.0,1,0,2,20,8,270.0,1,0,0,3,0
13,3,1,0,0,330.0,1,0,0,23,5,324.0,0,0,0,3,0
54,5,0,0,0,483.0,0,0,1,27,1,357.0,0,0,0,3,0
26,1,1,0,0,402.0,0,1,0,22,5,185.0,3,0,0,3,0
12,4,2,2,0,1974.0,1,0,0,14,8,249.0,0,0,0,3,0
16,1,1,0,0,486.0,1,0,0,12,8,367.0,1,0,0,3,0
18,1,0,1,0,1199.0,1,0,2,12,8,910.0,0,0,0,3,0
25,9,1,1,0,764.0,0,1,0,20,9,46.0,1,0,0,3,0
13,9,1,1,0,623.0,0,0,0,19,1,108.0,1,0,0,3,0
10,0,1,1,0,284.0,1,1,0,29,4,119.0,0,196,2,0,0
18,6,2,2,0,1057.0,1,0,0,14,8,31.0,0,251,1,0,0
16,9,1,1,1,574.0,0,0,0,28,1,65.0,3,0,0,3,0
22,1,1,0,0,599.0,1,0,2,18,6,170.0,2,0,0,3,0
18,1,1,0,0,754.0,0,0,2,10,6,220.0,1,0,0,3,0
18,1,1,1,0,483.0,1,0,1,7,8,89.0,1,131,2,0,0
13,0,2,1,0,526.0,0,0,2,0,5,481.0,0,0,0,3,0
14,1,2,1,0,565.0,1,0,0,27,5,84.0,3,0,0,3,0
35,9,1,2,0,957.0,1,0,0,27,4,158.0,0,0,0,3,0
37,4,1,2,0,1165.0,1,0,2,4,8,172.0,2,0,0,3,0
32,4,1,2,0,2059.0,1,0,0,19,0,4.0,0,0,0,3,0
20,9,1,2,0,914.0,1,0,0,14,8,8.0,1,324,1,1,0
33,1,1,1,0,509.0,1,0,2,4,8,77.0,0,0,0,3,0
42,6,2,1,0,794.0,1,0,2,1,6,208.0,1,0,0,3,0
13,10,1,1,0,514.0,1,0,0,14,5,209.0,5,0,0,3,0
25,4,2,2,0,1404.0,0,0,1,27,1,38.0,0,0,0,3,0
4,1,2,1,0,2911.0,1,1,2,18,8,192.0,1,0,0,3,0
30,10,1,1,0,2707.0,1,1,0,19,0,240.0,1,260,1,0,0
41,4,1,2,0,1511.0,0,0,0,28,5,83.0,1,0,0,3,0
7,7,2,1,0,444.0,0,1,0,13,5,112.0,1,0,0,3,0
11,10,1,1,0,459.0,1,0,0,16,5,141.0,0,0,0,3,0
38,4,2,2,0,1025.0,1,0,0,28,4,84.0,0,0,0,3,0
13,1,2,1,0,536.0,1,0,2,6,8,444.0,0,0,0,3,0
16,4,2,2,0,2170.0,0,0,2,20,8,386.0,0,0,0,3,0
32,1,1,0,0,251.0,1,0,2,5,6,77.0,2,0,0,3,0
35,9,1,1,0,2068.0,1,0,0,20,9,182.0,1,0,0,3,0
19,0,1,1,0,1705.0,1,0,0,20,1,198.0,0,56,10,0,0
12,9,2,2,0,486.0,1,0,2,6,8,172.0,0,0,0,3,0
24,4,1,3,0,824.0,1,0,2,1,6,154.0,4,0,0,3,0
21,4,1,3,0,3096.0,0,0,2,11,6,133.0,2,0,0,3,0
32,7,1,0,0,468.0,0,1,2,1,5,69.0,0,0,0,3,0
22,10,1,1,0,2090.0,0,0,0,20,9,110.0,0,0,0,3,0
12,0,1,0,0,492.0,1,1,0,15,0,321.0,0,0,0,3,0
28,7,0,1,0,1331.0,1,0,0,17,9,103.0,4,149,2,0,0
31,1,1,0,0,971.0,1,0,1,17,8,17.0,4,315,2,0,0
36,1,1,1,0,1833.0,1,0,2,13,8,300.0,15,0,0,3,0
31,9,1,1,0,493.0,0,0,0,28,1,133.0,1,0,0,3,0
10,1,1,1,0,2074.0,1,0,0,19,0,413.0,1,0,0,3,0
33,3,0,0,0,609.0,0,0,2,12,11,67.0,0,0,0,3,0
31,9,1,1,0,307.0,1,0,2,25,8,153.0,1,0,0,3,0
28,1,1,0,0,2174.0,1,0,0,20,9,116.0,0,0,0,3,0
25,0,2,1,0,927.0,1,0,2,18,8,543.0,1,0,0,3,0
29,1,1,3,0,1344.0,1,0,0,12,8,243.0,3,0,0,3,0
42,4,1,2,0,2620.0,0,0,0,27,1,24.0,8,0,0,3,0
5,3,2,1,0,1130.0,1,0,0,13,8,134.0,0,318,4,0,0
8,1,2,1,0,731.0,1,0,0,28,4,233.0,2,217,5,0,0
25,0,0,1,0,1067.0,1,0,0,16,5,280.0,0,0,0,3,0
26,0,0,1,0,2997.0,1,0,0,14,5,88.0,0,0,0,3,0
27,4,1,2,0,891.0,0,0,2,10,6,142.0,0,0,0,3,0
14,8,2,3,0,1900.0,1,0,2,19,8,55.0,0,0,0,3,0
36,4,1,2,0,483.0,0,0,0,4,1,212.0,2,0,0,3,0
11,9,2,1,0,687.0,1,0,0,16,0,216.0,0,291,3,0,0
17,0,1,2,0,1170.0,0,0,0,15,10,106.0,0,0,0,3,0
13,10,2,1,0,3447.0,0,0,0,19,10,162.0,0,144,1,0,0
13,4,1,2,0,128.0,0,1,0,6,5,122.0,0,0,0,3,0
42,5,1,2,0,2553.0,0,0,2,19,6,40.0,6,0,0,3,0
17,9,1,1,0,1223.0,0,1,0,26,4,238.0,0,0,0,3,0
15,4,0,2,0,2499.0,1,0,0,11,1,693.0,2,0,0,3,0
34,9,1,1,0,483.0,0,0,0,28,1,65.0,1,0,0,3,0
23,6,2,2,0,3523.0,0,0,0,13,2,350.0,0,143,3,2,0
17,1,1,0,0,483.0,1,0,2,5,8,152.0,1,0,0,3,0
27,1,1,0,0,2132.0,0,0,0,11,1,71.0,1,0,0,3,0
14,0,2,2,0,1366.0,1,0,0,17,8,48.0,6,0,0,3,0
38,5,1,1,0,1810.0,0,0,1,29,4,476.0,0,0,0,3,0
10,8,2,1,0,584.0,0,0,0,27,4,88.0,0,0,0,3,0
37,0,1,1,0,3291.0,0,0,0,5,8,231.0,1,0,0,3,0
11,1,1,1,0,2613.0,1,0,0,19,0,17.0,4,0,0,3,0
40,1,0,1,0,796.0,0,0,2,24,6,65.0,1,0,0,3,0
37,9,1,1,0,1355.0,0,0,2,18,6,266.0,0,0,0,3,0
13,7,0,1,0,564.0,1,0,0,15,0,137.0,0,0,0,3,0
38,7,1,1,0,3656.0,1,0,0,20,9,187.0,0,0,0,3,0
15,9,2,1,0,1841.0,0,0,0,6,1,131.0,3,0,0,3,0
15,9,1,1,0,485.0,0,0,0,27,1,383.0,6,0,0,3,0
30,0,0,1,0,2486.0,0,0,2,5,6,296.0,1,0,0,3,0
39,7,1,1,0,1882.0,1,0,0,19,9,338.0,0,0,0,3,0
32,1,1,0,0,1616.0,1,1,2,27,8,64.0,6,0,0,3,0
11,0,2,1,0,1076.0,1,0,0,17,8,170.0,1,297,6,0,0
16,9,1,1,0,938.0,1,0,2,22,8,615.0,0,0,0,3,0
13,9,2,1,0,1059.0,1,1,0,16,0,466.0,2,275,15,1,0
40,0,1,1,0,1811.0,1,0,0,20,5,117.0,0,0,0,3,0
13,7,2,1,0,491.0,0,0,0,6,5,338.0,2,0,0,3,0
32,1,1,1,0,1096.0,1,0,0,5,1,437.0,5,0,0,3,0
29,1,1,0,0,658.0,1,0,2,29,8,33.0,0,0,0,3,0
25,1,1,1,0,1417.0,1,0,2,14,8,434.0,0,0,0,3,0
13,4,1,2,0,574.0,0,0,2,26,8,143.0,1,0,0,3,0
28,1,1,0,0,484.0,1,1,1,9,5,268.0,6,0,0,3,0
22,4,1,2,0,866.0,0,0,2,27,8,189.0,1,0,0,3,0
28,0,0,1,0,87.0,1,0,0,7,8,216.0,0,133,1,0,0
39,6,1,2,0,1358.0,1,0,0,17,9,77.0,0,0,0,3,0
15,4,1,2,0,2267.0,0,0,0,17,3,238.0,0,332,9,0,0
30,9,0,1,0,646.0,1,0,2,11,8,137.0,1,0,0,3,0
16,2,1,0,0,647.0,1,0,0,16,0,180.0,1,281,1,0,0
39,4,1,2,0,2140.0,0,1,0,7,1,176.0,2,0,0,3,0
19,9,2,1,0,483.0,0,0,2,4,6,78.0,1,0,0,3,0
39,3,1,0,0,742.0,1,0,2,15,8,36.0,2,0,0,3,0
12,9,2,2,0,486.0,1,0,0,5,8,43.0,1,130,2,0,0
30,7,1,1,0,609.0,0,0,0,7,5,115.0,0,0,0,3,0
42,9,1,1,0,2351.0,1,1,0,3,8,285.0,0,0,0,3,0
19,4,1,2,0,2143.0,1,0,0,26,8,742.0,0,0,0,3,0
40,5,1,0,0,1732.0,1,0,1,16,0,390.0,2,0,0,3,0
31,0,1,2,0,3453.0,0,0,0,18,1,129.0,5,0,0,3,0
8,0,2,1,0,449.0,0,1,0,7,5,302.0,0,0,0,3,0
37,5,1,1,0,1558.0,1,0,1,27,5,386.0,1,0,0,3,0
19,10,1,0,0,1399.0,0,0,0,1,3,278.0,0,0,0,3,0
15,1,1,0,0,1567.0,1,1,0,14,8,120.0,1,294,4,0,0
14,1,2,1,0,717.0,1,0,0,11,8,479.0,0,0,0,3,0
39,5,1,1,0,1734.0,0,0,0,30,5,129.0,8,0,0,3,0
36,4,1,2,0,495.0,0,0,1,30,5,75.0,3,0,0,3,0
30,1,2,0,0,878.0,1,0,2,11,8,192.0,2,0,0,3,0
21,1,1,0,0,1013.0,1,0,0,30,5,751.0,1,0,0,3,0
26,4,1,2,0,76.0,0,1,0,20,9,50.0,1,0,0,3,0
39,10,1,0,0,2512.0,0,0,0,28,4,87.0,0,0,0,3,0
21,3,1,2,0,2605.0,0,0,1,29,0,125.0,3,0,0,3,0
28,3,1,0,0,683.0,1,0,0,20,5,89.0,0,0,0,3,0
21,7,0,1,0,355.0,1,0,0,2,0,177.0,2,0,0,3,0
18,6,2,1,0,498.0,0,0,0,17,9,184.0,1,0,0,3,0
11,4,2,2,0,3261.0,1,0,2,27,8,315.0,0,0,0,3,0
12,9,1,1,0,1322.0,1,0,2,1,6,161.0,1,0,0,3,0
38,1,1,0,0,483.0,0,0,2,26,6,289.0,1,0,0,3,0
19,0,1,1,0,111.0,1,1,0,14,8,282.0,14,0,0,3,0
20,1,2,0,0,2653.0,0,0,0,4,3,302.0,0,0,0,3,0
22,1,0,3,0,1592.0,1,0,2,28,8,429.0,1,0,0,3,0
7,0,2,1,0,3048.0,1,0,2,27,8,197.0,1,0,0,3,0
12,1,1,1,0,1138.0,1,0,0,16,0,97.0,2,222,1,0,0
19,4,1,2,0,2875.0,0,0,0,10,5,67.0,1,0,0,3,0
21,7,1,1,0,1798.0,1,0,2,19,8,210.0,1,0,0,3,0
6,8,2,2,0,1867.0,1,0,2,11,8,124.0,1,0,0,3,0
24,1,1,1,0,1684.0,1,0,1,1,3,16.0,0,0,0,3,0
12,9,2,1,0,940.0,0,0,0,19,9,49.0,6,0,0,3,0
7,8,2,3,0,1308.0,0,0,0,14,7,107.0,0,142,2,1,0
13,1,1,1,0,491.0,1,0,0,7,8,96.0,1,131,1,0,0
16,4,2,2,0,1101.0,1,0,0,16,9,95.0,0,0,0,3,0
41,1,1,0,0,497.0,1,1,0,17,9,317.0,1,143,1,0,0
26,6,1,1,0,786.0,1,0,1,8,3,13.0,4,0,0,3,0
35,1,1,3,0,136.0,1,0,2,19,6,122.0,3,0,0,3,0
29,1,1,0,0,2764.0,0,1,0,20,9,123.0,1,0,0,3,0
22,1,1,1,0,1485.0,1,0,0,19,9,55.0,1,0,0,3,0
27,9,1,0,0,350.0,1,0,0,11,8,315.0,1,0,0,3,0
12,4,0,2,0,483.0,0,0,0,21,1,207.0,1,0,0,3,0
20,9,1,1,0,1227.0,1,0,0,2,0,123.0,0,0,0,3,0
20,4,1,3,0,1392.0,0,0,2,19,6,93.0,1,0,0,3,0
10,4,2,2,0,1658.0,1,1,0,7,5,317.0,3,0,0,3,0
18,1,2,0,0,532.0,1,0,2,7,8,403.0,0,0,0,3,0
13,9,2,2,0,2674.0,0,0,0,10,1,138.0,1,0,0,3,0
34,1,1,1,0,2264.0,1,0,2,14,8,815.0,4,0,0,3,0
14,1,1,1,0,2434.0,1,0,2,19,8,133.0,1,0,0,3,0
6,1,2,3,0,494.0,1,0,2,12,8,107.0,1,0,0,3,0
12,0,1,1,0,543.0,0,1,0,24,5,59.0,1,0,0,3,0
37,1,1,0,0,765.0,0,1,0,8,5,113.0,0,0,0,3,0
36,4,1,2,0,2268.0,1,0,0,12,10,165.0,0,0,0,3,0
27,1,1,2,0,530.0,1,0,0,27,4,1063.0,1,0,0,3,0
18,7,2,1,0,730.0,1,0,2,6,8,88.0,1,0,0,3,0
20,3,1,0,0,2896.0,0,0,0,26,1,99.0,2,0,0,3,0
41,4,1,2,0,620.0,1,1,0,15,9,160.0,1,148,5,0,0
15,0,0,1,0,694.0,1,0,2,6,4,21.0,0,0,0,3,0
43,5,1,1,0,964.0,0,0,0,22,0,162.0,0,0,0,3,0
36,4,1,2,0,928.0,0,0,0,2,7,131.0,3,67,4,1,0
13,1,2,0,0,1439.0,1,0,2,11,8,176.0,1,0,0,3,0
15,9,1,1,0,1668.0,0,1,0,7,1,98.0,5,0,0,3,0
26,1,1,1,0,626.0,1,0,2,4,8,245.0,1,0,0,3,0
6,9,2,1,0,277.0,1,0,2,25,8,108.0,1,0,0,3,0
13,2,1,1,0,644.0,1,1,0,10,8,0.0,1,0,0,3,0
12,7,1,1,0,483.0,1,0,0,6,8,509.0,0,0,0,3,0
28,1,1,0,0,497.0,0,0,0,6,5,405.0,0,0,0,3,0
15,1,1,1,0,2341.0,1,0,0,10,8,247.0,0,307,2,0,0
9,7,2,1,0,3120.0,1,0,2,18,8,55.0,6,0,0,3,0
15,9,1,2,0,3432.0,0,0,0,29,9,105.0,0,70,3,0,0
32,7,1,1,0,1418.0,0,1,0,13,1,725.0,3,0,0,3,0
15,4,2,2,0,537.0,0,0,2,6,8,260.0,1,0,0,3,0
14,1,0,1,0,683.0,1,0,0,14,8,61.0,7,316,23,1,0
19,4,0,0,1,483.0,1,0,1,23,5,303.0,0,0,0,3,0
8,10,2,2,0,585.0,0,0,0,27,5,375.0,1,0,0,3,0
8,6,2,2,0,1137.0,0,1,0,16,7,157.0,1,0,0,3,0
34,2,1,2,0,1098.0,1,1,2,13,8,164.0,1,0,0,3,0
10,2,2,3,0,1698.0,1,0,2,18,8,394.0,2,0,0,3,0
18,1,1,1,0,483.0,1,0,0,16,9,271.0,1,95,1,0,0
60,5,1,0,0,1301.0,0,0,1,10,8,95.0,2,0,0,3,0
12,4,2,2,0,653.0,0,0,0,24,1,299.0,3,0,0,3,0
15,0,2,1,0,262.0,1,1,0,19,9,280.0,0,0,0,3,0
21,4,1,2,0,1946.0,0,1,0,20,9,149.0,0,0,0,3,0
40,9,1,1,0,1815.0,1,0,0,11,1,108.0,2,0,0,3,0
33,9,1,1,0,595.0,0,0,0,18,9,191.0,0,0,0,3,0
37,5,1,2,0,584.0,1,0,0,8,5,109.0,0,0,0,3,0
22,9,2,1,0,635.0,0,0,0,6,1,123.0,1,0,0,3,0
14,1,2,0,0,1951.0,0,0,2,19,8,12.0,0,0,0,3,0
27,9,1,1,0,797.0,1,0,0,29,6,101.0,0,0,0,3,0
37,2,0,2,0,1997.0,0,0,0,16,9,87.0,1,83,3,0,0
15,9,1,1,1,555.0,1,0,2,5,8,617.0,0,0,0,3,0
16,4,1,2,0,755.0,1,0,0,19,9,306.0,0,149,1,2,0
16,9,2,1,0,784.0,1,0,2,13,8,280.0,0,0,0,3,0
41,9,1,1,0,2086.0,0,0,1,2,3,286.0,1,176,1,1,0
13,6,1,2,0,2681.0,0,0,0,25,1,72.0,3,0,0,3,0
21,4,0,2,0,489.0,1,0,0,27,4,137.0,1,0,0,3,0
26,9,1,1,0,848.0,0,1,0,17,1,210.0,11,0,0,3,0
36,0,1,1,0,745.0,0,1,1,28,4,281.0,3,156,7,0,0
27,9,1,1,0,848.0,0,1,0,2,3,233.0,1,130,12,0,0
19,6,1,2,0,626.0,1,0,2,4,6,245.0,1,0,0,3,0
35,4,1,1,0,534.0,1,0,0,16,0,107.0,0,0,0,3,0
32,10,1,1,0,675.0,1,0,2,17,6,303.0,5,0,0,3,0
15,4,1,2,0,483.0,1,0,2,5,8,288.0,0,0,0,3,0
19,10,2,1,0,1468.0,1,0,0,14,5,346.0,0,0,0,3,0
21,5,2,0,0,409.0,0,0,2,8,8,178.0,0,0,0,3,0
31,1,1,0,0,1366.0,0,0,2,8,6,208.0,1,0,0,3,0
17,1,2,1,0,752.0,1,0,0,16,0,214.0,0,0,0,3,0
15,7,1,1,0,1218.0,0,1,2,29,6,264.0,2,0,0,3,0
12,1,2,1,0,191.0,1,0,0,4,8,273.0,0,0,0,3,0
12,0,2,2,0,516.0,1,0,0,24,5,394.0,0,0,0,3,0
39,6,1,1,0,3414.0,0,0,0,6,1,100.0,1,0,0,3,0
21,1,2,1,0,512.0,1,0,2,6,8,212.0,1,0,0,3,0
12,4,1,2,0,2724.0,0,0,0,6,1,107.0,5,0,0,3,0
18,10,1,1,0,369.0,1,0,0,28,5,119.0,2,0,0,3,0
20,2,1,1,0,483.0,1,1,0,16,9,256.0,0,0,0,3,0
36,4,1,2,0,2595.0,1,0,0,12,3,92.0,8,50,1,0,0
38,1,1,1,0,806.0,0,0,0,17,1,211.0,4,0,0,3,0
29,1,1,1,0,3560.0,0,0,0,21,1,116.0,5,0,0,3,0
21,1,1,1,0,506.0,1,0,2,11,8,20.0,4,0,0,3,0
22,4,1,2,0,2025.0,1,0,0,17,9,79.0,3,0,0,3,0
27,1,1,0,0,728.0,1,0,2,13,8,261.0,0,0,0,3,0
17,1,1,1,0,3056.0,1,0,2,19,8,146.0,0,0,0,3,0
17,6,1,2,0,3427.0,1,0,0,3,3,355.0,0,0,0,3,0
28,7,1,1,0,492.0,0,0,2,15,8,295.0,3,0,0,3,0
34,5,1,1,0,2135.0,0,0,2,5,6,382.0,1,0,0,3,0
33,7,1,0,0,539.0,0,1,0,23,5,147.0,1,0,0,3,0
39,4,1,2,0,1736.0,1,1,0,17,9,95.0,1,0,0,3,0
23,0,1,1,0,1185.0,1,0,2,12,8,203.0,0,0,0,3,0
30,7,1,1,0,1735.0,0,0,0,11,1,407.0,6,0,0,3,0
37,7,1,0,0,751.0,0,0,0,24,1,87.0,3,0,0,3,0
32,9,1,1,0,503.0,1,0,0,8,5,93.0,0,0,0,3,0
17,4,1,2,0,933.0,1,0,0,16,0,218.0,5,0,0,3,0
16,10,1,1,0,3311.0,1,0,0,20,9,19.0,6,0,0,3,0
12,7,1,1,0,709.0,0,1,2,2,6,21.0,0,0,0,3,0
16,1,1,0,0,3327.0,1,0,2,25,8,403.0,3,0,0,3,0
