col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,class
2,134,67,3,1,3,5,-4,0,0,0,1,0,5,-5,1
2,139,138,2,1,2,8,7,1,1,2,0,0,29,-1,0
2,59,197,2,1,2,4,50,1,0,0,0,0,74,2,0
2,58,-39,0,1,1,8,12,0,0,0,0,0,91,19,1
2,78,-2,2,1,8,8,84,0,0,0,1,0,79,-2,0
2,65,36,2,3,10,8,16,0,0,0,1,0,151,-1,0
2,302,92,2,0,4,3,47,0,0,0,1,0,10,-5,0
2,96,233,2,1,14,1,87,1,1,2,1,0,93,169,0
2,230,-23,2,1,2,6,62,0,0,0,0,0,85,-8,1
2,265,-38,2,1,7,4,93,1,0,0,0,0,31,-6,1
2,128,263,2,1,14,8,71,1,1,3,0,0,67,151,0
2,103,-11,3,1,13,3,3,0,0,0,1,0,138,-5,1
2,244,92,3,1,8,8,-1,1,0,0,1,0,76,144,0
1,71,224,2,1,2,4,117,1,1,1,1,0,4,2,0
2,176,256,2,1,14,4,48,1,1,11,1,0,-2,170,0
1,51,-1,3,1,4,8,10,0,0,0,1,0,32,0,0
2,129,35,2,1,11,5,36,1,0,0,0,0,3,142,1
0,98,96,2,1,14,8,-1,1,0,0,1,2,80,28,1
2,101,-15,2,3,3,8,-3,0,0,0,1,0,33,28,1
1,80,0,2,1,0,5,0,0,0,0,1,0,53,-5,1
1,134,28,3,1,3,8,0,0,0,0,1,0,45,-4,0
2,224,-29,1,3,10,8,9,0,0,0,0,0,84,-2,1
1,110,240,2,1,2,1,119,1,1,5,1,0,7,0,0
2,328,-16,3,3,14,8,33,1,0,0,1,0,77,36,1
1,56,67,2,1,14,8,66,1,0,0,1,0,7,-1,1
2,248,255,2,1,9,8,39,1,1,9,0,0,5,5,0
2,218,264,3,1,2,8,44,1,1,12,0,0,81,-1,0
2,145,56,2,3,2,3,108,1,1,5,1,0,82,191,0
2,164,21,2,0,2,4,-6,1,0,0,0,0,31,-2,1
1,78,-6,2,3,9,8,42,0,0,0,1,0,6,-5,1
2,103,-28,2,3,5,4,6,0,0,0,0,0,76,-8,1
1,130,-29,2,1,13,8,-4,0,0,0,0,0,143,-8,1
1,215,61,2,1,11,4,42,1,1,5,0,0,72,153,0
2,203,9,3,1,3,3,5,0,0,0,0,0,9,140,1
2,218,48,2,1,2,4,-2,1,0,0,0,0,30,-9,0
2,171,-27,3,1,2,4,-5,0,0,0,1,1,88,-7,1
2,327,-41,2,3,2,8,-5,0,0,0,1,1,140,-5,1
2,328,2,3,1,6,1,-4,0,0,0,1,0,52,-4,0
2,60,121,2,3,2,8,30,1,0,0,0,2,136,4,0
1,217,56,2,1,13,3,122,1,0,0,1,0,123,-1,0
1,156,42,2,1,2,8,20,1,1,0,0,0,38,3,0
1,128,58,2,1,13,8,30,1,1,3,0,0,56,-2,0
2,45,164,2,1,3,8,81,1,1,5,0,0,-1,5,0
2,232,-10,2,0,4,8,-1,1,0,0,1,0,3,138,0
2,308,132,2,3,7,3,10,0,0,0,0,0,50,-5,0
2,110,-9,2,1,13,5,-9,0,0,0,1,0,2,42,1
2,90,-1,3,1,1,8,5,1,0,0,1,0,83,40,1
1,-21,78,2,1,1,8,19,1,1,10,1,0,-7,3,0
2,277,19,2,1,10,5,28,0,0,0,0,0,-3,28,1
1,111,247,2,1,14,8,61,1,1,1,1,0,74,216,0
2,73,-32,2,3,13,5,7,0,0,0,0,2,3,-7,1
2,207,236,2,1,2,8,19,1,1,12,0,0,17,125,0
1,36,65,3,1,11,6,34,1,1,2,0,0,27,4,1
1,2,156,2,1,6,4,63,1,1,1,0,0,0,3,0
2,107,160,2,1,14,1,4,1,1,11,1,0,7,0,0
1,229,275,2,1,11,4,98,1,1,12,0,0,-2,262,0
2,33,215,2,1,11,8,37,1,1,6,0,0,30,115,0
1,26,263,2,1,11,4,70,1,1,5,1,0,30,15,0
1,223,36,2,1,3,1,19,1,0,0,0,0,2,-6,0
2,131,256,2,3,2,4,-1,1,1,3,1,0,-1,193,0
1,351,6,2,1,7,0,36,1,0,0,0,0,6,-2,1
1,200,81,2,1,1,8,22,1,1,2,0,0,-1,-2,0
1,138,9,2,1,13,0,11,1,0,0,0,0,85,-4,1
1,147,253,2,1,9,4,40,1,1,3,0,0,27,2,0
2,254,243,2,1,11,8,22,1,1,5,1,0,87,158,0
2,73,276,2,1,2,8,87,1,1,1,1,0,82,5,0
2,226,-22,2,3,6,0,7,0,0,0,1,0,80,-3,1
1,83,83,2,1,11,1,37,1,1,11,0,0,83,147,0
1,235,192,2,1,0,8,3,0,1,4,0,0,31,116,0
2,110,277,2,1,11,8,39,1,1,5,0,0,26,235,0
2,184,-36,3,1,7,3,5,0,0,0,0,0,160,8,1
2,66,-13,2,1,4,8,4,1,0,0,1,0,77,-6,1
2,310,-37,3,1,6,4,10,0,0,0,0,2,143,-4,1
1,55,103,2,1,9,8,127,0,0,0,0,0,89,188,1
2,271,60,2,1,6,8,92,1,0,0,0,0,2,72,0
2,141,14,2,3,7,8,-5,0,0,0,0,0,81,39,1
2,71,157,3,1,6,4,87,1,1,14,1,0,34,6,0
2,74,-38,3,1,10,5,-1,0,0,0,0,2,32,-4,1
2,204,175,3,1,13,1,128,0,1,7,1,0,55,-2,0
2,180,175,3,1,13,4,10,1,0,0,1,0,74,3,1
2,60,-30,3,1,2,0,-1,1,0,0,1,0,4,-4,1
0,76,15,2,1,5,8,-6,0,0,0,0,0,40,59,1
2,356,-13,3,1,3,8,4,0,0,0,1,0,31,-4,1
1,62,-9,2,3,2,8,10,0,0,0,0,0,5,25,1
1,248,264,2,1,2,8,33,1,1,1,0,0,39,189,1
2,250,21,3,3,3,8,2,0,0,0,0,0,26,-8,1
2,340,63,3,1,6,8,37,0,0,0,1,0,126,174,1
2,60,107,2,1,9,8,-4,1,1,1,0,0,139,-1,1
1,138,25,2,1,8,1,94,1,1,1,0,0,73,-2,0
2,98,242,2,1,3,8,15,1,1,4,1,0,3,144,0
1,231,251,2,1,7,4,35,1,1,0,0,0,38,167,0
2,266,198,2,1,10,1,84,1,0,7,1,0,9,-3,0
2,60,-25,2,1,6,7,-1,0,0,0,1,0,88,41,1
2,206,57,2,1,2,8,53,1,1,5,0,0,24,145,0
2,247,-30,3,1,0,3,4,0,0,0,0,0,38,15,1
2,72,7,3,0,9,8,38,0,0,0,1,0,12,-4,1
2,105,-29,3,1,2,0,-5,0,0,0,1,2,87,-5,1
2,103,68,2,1,13,4,58,1,1,1,1,0,25,164,0
1,156,101,2,2,13,8,70,1,1,19,1,0,80,172,0
1,58,33,2,1,8,8,0,0,0,0,0,0,88,118,1
2,53,72,2,3,10,1,64,0,0,0,1,0,38,-2,1
2,186,51,2,1,3,8,31,1,0,0,1,0,0,5,1
2,230,59,2,1,8,8,71,1,1,1,0,0,7,3,0
2,113,59,2,3,3,8,105,1,0,0,0,0,86,-5,0
1,127,11,2,1,4,8,2,1,0,0,1,0,146,0,0
2,2,274,2,1,14,4,70,1,1,4,0,0,11,186,0
1,267,42,3,3,1,9,96,1,0,0,1,0,144,1,1
2,85,189,3,1,3,4,29,1,0,1,0,0,1,1,0
2,303,-41,3,3,2,8,11,0,0,0,0,0,32,-7,1
1,143,257,2,1,11,8,61,1,1,1,0,0,140,166,0
2,184,178,3,1,9,3,110,0,0,0,0,0,31,-7,1
2,114,239,2,1,13,8,17,1,1,11,1,0,81,135,0
1,261,128,2,1,1,8,73,1,1,1,1,0,5,2,0
1,159,79,2,1,6,8,46,1,1,6,0,0,37,170,0
1,191,-22,2,1,7,3,6,1,0,0,0,0,4,-3,1
1,93,-20,3,1,9,8,8,1,0,0,0,0,0,31,1
1,184,174,2,1,14,8,75,1,0,0,0,0,3,-2,1
2,111,106,2,1,9,4,49,1,1,7,0,0,88,-7,0
0,113,-10,2,1,2,8,103,1,0,0,1,0,85,57,1
2,195,182,2,1,6,4,97,1,0,0,0,0,0,194,0
2,83,122,3,1,2,8,-1,0,0,0,1,0,2,-2,1
2,258,-42,3,1,6,8,-5,0,0,0,0,0,30,129,1
1,267,71,2,3,14,4,42,1,1,11,0,0,0,0,0
2,274,92,3,1,13,1,6,1,1,5,0,0,-1,-7,1
1,102,-4,2,1,6,8,-6,0,0,0,1,0,144,-7,0
2,63,228,2,1,4,6,35,1,1,3,1,0,36,-1,0
2,127,254,2,1,3,8,80,1,1,19,0,0,4,190,0
1,280,46,3,1,9,1,-1,1,1,0,1,0,6,-4,1
1,64,81,2,1,7,1,-3,1,1,9,1,0,4,211,1
2,163,95,2,1,14,8,53,1,1,11,0,0,69,193,0
1,38,228,2,3,6,8,71,1,1,1,1,0,10,3,0
2,274,86,2,1,2,4,23,1,0,17,0,0,146,-3,0
2,300,21,0,1,13,3,7,1,0,0,0,0,6,-2,1
2,67,-22,2,1,3,4,-3,0,0,0,1,1,85,-6,0
1,9,254,2,1,3,8,33,1,1,2,0,0,6,199,0
2,211,-6,3,1,6,5,11,0,0,0,0,1,84,1,1
1,45,59,2,1,14,4,87,1,1,6,1,0,21,0,0
2,71,128,2,1,9,4,22,1,0,0,1,0,6,62,0
2,233,5,2,1,4,9,-2,0,0,0,1,0,152,-9,1
2,183,127,2,1,1,4,101,1,0,1,1,0,88,37,1
2,220,-23,2,3,9,5,100,1,0,0,0,0,1,23,0
1,276,186,2,1,3,8,33,1,1,2,1,0,13,158,0
1,55,-30,3,3,1,5,6,0,0,0,0,1,51,37,1
2,47,144,2,1,14,3,44,1,1,10,0,0,36,164,1
2,160,167,3,3,14,1,91,1,1,4,0,0,7,-4,0
2,48,45,2,1,13,3,18,1,1,7,0,0,1,-6,0
2,59,260,2,1,2,4,34,1,1,1,0,0,43,217,0
2,38,77,2,1,13,8,26,1,1,2,0,0,7,200,0
2,281,23,3,1,9,3,0,0,0,0,0,2,1,44,1
2,237,-8,3,3,1,8,-2,1,0,0,0,0,69,-5,1
2,135,269,2,1,13,8,85,1,1,4,1,0,53,244,0
2,91,50,2,3,7,4,6,0,0,0,0,0,155,60,1
2,184,-15,2,1,1,4,2,0,0,0,1,1,146,-5,1
1,227,34,3,3,6,8,10,0,0,0,0,0,2,-3,0
2,254,-7,3,1,8,8,80,0,0,0,0,0,79,-4,1
2,70,184,3,1,11,9,120,1,0,9,0,0,66,4,0
2,227,62,2,1,2,4,39,1,1,12,1,0,68,-5,1
2,117,255,2,1,3,8,39,1,1,1,1,0,40,161,0
2,322,175,2,3,1,4,39,1,1,12,1,0,10,-1,0
2,173,24,2,1,4,8,10,1,0,0,0,0,78,0,0
1,177,37,2,3,1,8,58,0,0,0,1,0,154,3,0
2,287,15,2,1,9,8,27,0,0,0,0,0,27,-3,0
2,197,63,3,1,2,8,95,1,1,3,1,0,5,52,0
2,-4,184,3,1,11,1,21,1,1,1,0,0,150,122,0
2,113,207,2,1,6,4,40,0,1,1,1,0,4,-6,0
2,71,281,2,1,2,4,80,1,1,1,0,0,0,276,0
2,101,150,0,1,9,4,73,1,1,2,1,0,20,2,0
1,190,7,2,1,2,1,86,1,0,0,0,0,3,43,1
2,105,-36,2,3,1,8,3,0,0,0,1,0,2,-4,1
2,199,175,2,1,14,4,44,1,1,22,0,0,3,190,0
2,90,-36,1,1,10,0,0,0,0,0,0,0,75,-3,1
2,104,-15,2,3,9,3,4,0,0,0,0,0,62,-7,1
2,94,-10,2,1,11,3,8,0,0,0,1,0,155,-5,1
2,313,261,3,1,4,1,90,1,1,16,1,0,9,183,1
2,100,1,3,3,0,8,4,0,0,0,0,0,3,-4,1
1,75,-33,3,1,6,5,3,0,0,0,0,2,9,29,1
2,62,-28,3,1,7,0,-6,0,0,0,1,1,41,-7,1
2,232,39,2,1,8,8,38,1,0,0,1,0,-1,1,0
1,273,-12,3,3,5,3,-4,0,0,0,0,0,11,-4,1
2,290,-10,2,1,13,4,-3,1,0,0,0,2,90,-7,0
1,216,76,2,1,6,8,40,1,1,1,0,0,97,160,0
2,72,69,3,1,0,3,7,0,0,0,0,0,37,44,1
2,393,-16,2,3,5,0,2,0,0,0,0,2,139,25,1
1,83,269,2,3,9,8,91,1,1,2,0,0,-1,157,0
1,106,12,3,1,4,4,12,0,0,0,0,0,68,-2,1
2,284,11,2,3,13,8,95,1,0,0,1,0,-2,1,0
2,126,120,2,1,13,8,31,0,0,0,0,0,162,136,0
2,237,-42,3,3,3,3,-9,0,0,0,0,0,83,-7,1
0,87,-30,1,1,2,4,-1,0,0,0,1,0,156,-3,1
1,92,59,2,1,2,8,28,1,1,1,1,0,-1,190,0
1,39,3,2,3,6,8,40,0,0,0,0,0,4,-2,0
2,220,258,2,1,14,1,42,1,1,7,1,0,163,177,0
2,66,-32,3,3,6,8,9,0,0,0,0,0,36,29,1
2,143,274,3,1,9,4,107,1,1,11,0,0,2,9,0
2,49,69,2,1,3,4,22,0,1,1,1,0,1,138,0
2,226,260,2,1,3,8,104,1,1,1,0,0,1,0,0
2,19,-31,3,0,6,0,0,0,0,0,1,1,11,34,1
2,106,227,0,1,2,4,37,1,1,12,1,0,29,-3,0
2,5,271,2,1,8,3,93,1,1,5,1,0,30,217,0
1,39,253,2,1,9,8,4,1,1,11,1,0,-1,224,0
2,283,181,2,3,3,8,3,1,1,0,1,0,35,61,0
1,327,33,2,3,2,8,73,1,0,0,0,0,89,28,0
2,269,156,2,1,8,8,49,0,1,1,0,0,44,-1,0
2,4,159,2,3,4,1,43,1,1,1,1,0,26,-8,0
2,89,-30,3,1,6,1,4,1,0,0,0,0,77,-3,0
1,99,267,2,1,3,2,21,1,1,3,0,0,76,203,0
2,43,-35,3,3,6,8,13,0,0,0,0,2,127,-10,1
2,130,-23,3,1,2,3,16,0,0,0,0,0,9,14,1
2,130,173,2,1,13,1,38,1,1,7,0,0,-7,168,0
2,-19,155,2,1,3,4,22,1,1,5,0,0,40,1,0
1,30,268,2,1,2,4,99,1,1,1,1,0,-5,202,0
0,314,219,2,1,4,4,9,1,1,4,1,0,147,0,0
2,364,32,2,1,6,1,31,0,0,0,1,0,35,21,1
1,46,268,2,1,13,8,30,1,1,11,0,0,-10,4,0
2,207,186,3,1,9,4,-1,1,1,0,0,0,66,122,1
2,134,6,2,1,6,4,9,0,0,0,0,0,144,68,0
2,26,-46,3,3,9,8,7,0,0,0,0,0,3,-6,1
2,196,165,2,1,14,4,3,1,1,11,0,0,64,202,0
2,108,-2,2,1,14,0,5,0,0,0,0,0,51,-3,1
2,162,-16,3,1,2,3,-2,0,0,0,1,0,78,0,1
2,182,30,2,1,13,1,89,1,0,0,0,2,164,32,1
2,73,-33,2,1,9,8,7,0,0,0,0,0,22,35,1
1,-21,226,2,1,8,1,71,1,1,3,0,0,158,3,0
2,29,-30,2,1,8,6,4,0,0,0,1,0,83,-1,1
2,112,155,3,3,1,7,89,1,1,2,0,0,-1,-7,1
1,261,128,2,1,3,8,4,1,1,1,0,0,32,-4,0
2,327,-4,2,3,14,3,6,0,0,0,1,0,155,-2,0
2,99,-6,3,1,4,8,6,0,0,0,1,0,71,117,1
1,104,-14,2,1,6,7,2,0,0,0,1,0,41,39,0
1,180,8,3,1,2,8,9,0,0,0,0,0,137,-8,1
2,89,213,3,3,14,8,3,1,0,0,0,2,36,0,0
1,256,52,2,1,2,1,3,1,0,0,1,0,8,-4,0
2,151,33,2,1,14,2,4,0,0,0,0,0,32,-5,1
2,70,35,2,1,5,8,83,0,0,0,1,0,-3,-4,0
2,111,64,3,1,13,0,12,1,0,0,1,2,9,-1,1
1,180,223,2,3,14,4,11,0,1,5,0,0,74,3,0
1,50,253,2,1,2,4,26,1,1,11,1,0,7,143,0
2,233,223,3,1,8,8,94,1,1,12,0,0,-1,0,0
2,58,70,2,1,2,8,78,1,1,4,1,0,86,140,0
1,195,81,2,1,9,1,11,1,1,2,0,0,36,176,0
2,114,-31,2,3,14,8,9,0,0,0,1,0,85,-7,1
1,12,142,3,0,13,8,18,1,1,16,1,0,0,146,0
2,296,-20,3,3,2,8,62,0,0,0,0,0,35,20,1
2,299,92,2,1,4,8,69,1,0,0,1,0,160,4,1
2,176,77,2,1,6,4,43,1,1,1,0,0,38,165,0
1,112,7,2,1,2,8,83,0,0,0,1,0,6,-4,1
1,49,80,2,1,2,4,71,0,0,0,1,0,85,-7,1
2,87,262,2,1,9,4,36,1,1,12,0,0,58,8,0
2,264,93,0,3,6,0,-2,1,0,0,0,0,156,-7,1
1,23,22,2,1,1,8,9,1,0,15,0,0,139,1,1
2,179,124,3,1,2,4,56,1,1,11,1,0,34,-9,0
2,200,40,3,1,13,8,27,1,1,1,1,0,1,-4,0
2,48,267,2,1,14,8,44,1,1,1,1,0,45,203,0
2,177,113,2,1,3,8,13,1,1,1,0,0,8,148,0
2,145,20,3,1,3,0,109,0,0,0,0,0,47,149,1
1,201,18,2,1,6,4,46,1,0,0,1,0,134,-3,0
2,94,-32,2,1,9,5,3,0,0,0,1,2,42,-5,1
2,123,133,2,1,4,8,51,1,0,0,1,0,19,-6,1
2,170,54,2,1,3,1,-3,1,0,5,1,0,7,-3,0
1,167,220,2,1,1,4,66,1,1,12,1,0,33,-6,0
2,344,-3,2,3,5,8,6,0,0,0,1,0,9,144,1
1,348,32,2,3,1,5,74,0,0,0,1,0,24,-3,1
2,120,45,3,1,5,8,36,1,0,0,1,0,161,-1,0
2,294,66,2,3,13,8,51,1,1,9,1,0,27,-4,1
2,83,36,3,1,6,3,6,0,0,0,0,0,71,-4,1
1,180,253,2,1,3,8,44,1,1,7,0,0,4,161,0
1,293,-29,3,1,5,1,-1,0,0,0,0,0,70,-3,1
2,254,54,2,1,6,1,21,1,0,1,1,0,5,2,0
2,297,239,2,3,3,4,48,1,1,7,0,0,34,-3,1
1,221,141,2,1,3,8,19,1,1,14,0,0,78,123,0
2,166,54,2,1,2,1,54,1,1,11,1,0,6,148,0
0,181,51,2,3,10,1,9,1,0,0,1,0,42,145,1
2,156,117,2,3,3,3,65,1,0,0,0,0,146,151,1
2,285,163,2,1,2,1,80,0,0,0,1,0,158,1,0
1,86,19,2,1,6,8,7,0,0,0,0,1,43,36,1
2,162,-16,3,1,6,1,73,0,0,0,0,1,8,-2,1
2,109,36,2,1,14,0,42,0,0,0,0,0,2,-7,1
2,324,20,2,1,10,8,26,0,0,0,1,0,83,-3,0
2,183,-8,2,1,13,8,4,0,0,0,1,0,132,-1,0
1,171,57,2,1,3,8,78,1,1,11,1,0,6,-1,0
2,171,209,2,1,0,8,11,1,1,1,0,0,137,6,0
2,38,165,2,1,11,1,14,1,1,10,1,0,7,8,0
2,88,20,2,1,11,8,10,0,0,0,1,0,161,-3,1
2,124,149,2,3,3,3,72,1,0,12,0,0,10,37,0
2,212,-28,2,1,1,8,4,1,0,0,0,1,28,114,1
2,-4,265,2,1,14,4,24,1,1,2,0,2,-5,2,0
2,64,140,3,1,2,8,98,1,1,12,1,0,31,165,0
2,38,7,3,1,3,4,-5,1,0,0,0,0,39,33,1
1,190,281,2,1,2,8,74,1,1,5,1,0,31,70,0
2,79,-37,2,3,1,3,0,0,0,0,1,0,164,-3,1
2,160,44,2,1,14,8,40,1,1,0,1,0,33,108,1
2,250,66,2,1,2,5,0,1,0,0,1,0,6,-3,1
2,108,-16,3,3,9,8,6,0,0,0,0,2,82,-6,1
1,99,45,2,1,11,3,2,1,0,0,1,0,141,115,1
1,102,275,2,1,10,8,80,1,1,1,0,0,38,229,0
1,243,99,3,3,6,8,54,1,1,1,1,0,5,132,0
1,264,253,2,1,7,8,39,1,1,11,1,0,-5,158,1
1,101,201,3,2,5,1,103,1,0,0,1,0,1,50,0
2,84,-32,3,1,9,0,9,0,0,0,0,2,66,-5,1
2,171,245,2,1,14,8,30,1,1,11,1,0,-1,101,0
2,308,41,2,1,9,4,76,1,0,0,0,2,139,-1,1
2,122,221,2,1,14,8,77,1,1,1,1,0,64,2,0
1,106,-18,2,1,7,8,5,0,0,0,0,0,134,-5,1
1,193,270,2,1,6,1,37,1,1,1,0,0,27,231,0
1,109,196,2,1,11,0,65,1,0,0,0,0,30,-2,1
1,141,165,3,1,9,8,110,1,1,1,1,0,7,-4,0
2,266,31,2,3,0,1,102,1,0,3,0,0,7,-4,0
1,-32,255,3,1,11,1,26,1,1,5,0,0,1,45,0
2,100,81,3,1,3,8,37,0,0,0,1,0,41,-6,1
2,125,122,2,1,3,4,62,1,0,0,1,0,88,-4,0
2,225,214,3,3,6,8,11,1,1,11,1,0,5,128,0
1,48,249,2,1,2,8,39,1,1,5,1,0,8,174,1
1,40,255,3,1,14,4,102,1,1,11,0,0,2,0,0
1,195,219,2,1,1,8,92,1,0,2,0,0,84,-1,0
