gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,44.0,3572.0,0
0,0,0,0,63,1,2,0,2,2,2,2,2,0,2,1,1,897.0,4105.0,0
0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,2,831.0,6503.0,0
0,0,0,0,49,1,2,1,0,0,0,0,0,2,0,1,2,985.0,3348.0,0
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,361.0,6481.0,0
1,0,0,0,52,1,2,0,2,0,0,2,2,2,2,1,1,895.0,3599.0,0
0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,611.0,3625.0,0
0,1,0,0,43,1,2,1,0,2,0,0,2,0,0,1,2,1098.0,3285.0,0
0,1,1,0,25,1,2,0,2,0,0,2,2,0,0,1,1,705.0,1275.0,0
0,1,1,1,60,1,0,0,2,2,2,2,0,2,1,1,1,804.0,3782.0,0
0,0,1,1,63,1,2,1,2,0,0,0,2,2,1,1,1,1274.0,5104.0,0
1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,1440.0,5555.0,0
0,0,1,1,34,1,2,2,1,1,1,1,1,1,2,0,1,91.0,6314.0,0
0,0,0,0,72,1,2,1,0,0,2,2,2,2,2,1,1,1423.0,5937.0,0
0,0,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,1291.0,3985.0,0
1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,1091.0,4530.0,0
1,0,1,0,72,0,1,0,2,2,2,0,0,0,2,0,0,265.0,2558.0,0
0,0,1,1,18,1,0,0,0,0,2,2,0,0,1,1,1,447.0,6459.0,0
0,0,0,0,3,1,0,0,0,2,0,2,2,2,0,1,2,813.0,2086.0,0
1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,878.0,3157.0,0
0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,884.0,2143.0,0
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,32.0,6399.0,0
1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,897.0,6290.0,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,357.0,4137.0,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,2,37.0,181.0,0
1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,1498.0,5563.0,0
1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,77.0,785.0,0
0,0,0,1,3,1,0,0,2,0,0,2,0,2,0,1,0,618.0,1295.0,0
0,1,0,0,56,1,2,1,2,2,2,0,2,2,1,0,2,1478.0,5009.0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,2,1,0,1,472.0,2339.0,0
0,0,1,1,8,1,0,0,2,2,0,0,0,0,0,0,3,452.0,4071.0,0
1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,802.0,1742.0,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,110.0,397.0,0
0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,387.0,4676.0,0
0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,1351.0,3682.0,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,32.0,6491.0,0
1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,1267.0,6364.0,0
0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,583.0,1852.0,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,42.0,108.0,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,28.0,6382.0,0
1,0,1,0,29,0,1,0,0,0,0,0,2,0,0,0,3,173.0,19.0,0
1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,941.0,2229.0,0
1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,801.0,5723.0,0
1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,3,975.0,4717.0,0
0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,1487.0,5575.0,0
1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,1299.0,5751.0,0
1,0,1,1,71,1,2,0,2,2,0,2,0,0,1,1,1,662.0,4018.0,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,49.0,203.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33.0,1610.0,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,18.0,1483.0,0
1,0,0,0,38,1,2,1,0,0,2,2,2,0,1,0,0,1188.0,3122.0,0
0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,316.0,2630.0,0
1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,78.0,1.0,0
0,0,1,1,72,1,2,1,2,2,0,0,2,2,1,1,2,1358.0,5672.0,0
0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,147.0,6385.0,0
1,0,0,0,43,1,2,1,0,0,0,0,2,2,1,0,3,1175.0,3358.0,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,17.0,658.0,0
0,0,0,0,52,1,0,0,2,0,2,2,0,0,1,0,1,508.0,2642.0,0
0,0,0,0,43,1,0,1,0,2,2,0,2,0,0,1,2,1126.0,3380.0,0
0,0,1,1,64,0,1,0,0,2,0,2,2,2,2,1,2,451.0,2967.0,0
1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,1090.0,2128.0,0
0,0,0,0,36,0,1,0,2,0,0,0,0,0,2,0,0,161.0,240.0,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,42.0,6160.0,0
1,0,1,1,27,1,2,1,0,2,0,2,0,0,0,1,1,999.0,1769.0,0
0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,1277.0,4581.0,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,43.0,230.0,0
0,0,1,1,7,1,0,0,2,0,0,0,0,0,0,0,3,390.0,3039.0,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,46.0,5043.0,0
1,0,0,0,33,1,0,1,2,0,0,2,2,0,2,1,2,1072.0,2632.0,0
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,64.0,1228.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,24.0,1489.0,0
1,1,0,0,71,0,1,0,2,2,0,0,2,2,1,1,2,488.0,3403.0,0
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,1014.0,394.0,0
1,0,0,0,67,1,0,0,0,0,0,2,0,0,2,0,0,387.0,2837.0,0
0,0,0,0,43,1,2,2,1,1,1,1,1,1,2,1,1,106.0,348.0,0
0,0,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,807.0,1304.0,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,0,3,33.0,510.0,0
1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,21.0,319.0,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1054.0,5173.0,0
0,0,1,0,61,1,2,1,0,2,0,0,2,2,2,1,0,1302.0,4894.0,0
1,0,0,0,64,1,2,1,2,2,0,0,0,0,1,1,1,981.0,4419.0,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,71.0,1278.0,0
0,0,1,1,65,1,2,1,2,2,0,2,2,0,2,1,1,1262.0,5168.0,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.0,4983.0,0
1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,618.0,1528.0,0
1,0,1,1,15,1,0,0,0,2,2,2,0,2,0,1,3,705.0,141.0,0
0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,686.0,4669.0,0
0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,1434.0,5988.0,0
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,1017.0,4370.0,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,23.0,250.0,0
0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,918.0,290.0,0
0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,978.0,1378.0,0
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,32.0,3583.0,0
1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,613.0,51.0,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,106.0,2166.0,0
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,479.0,5845.0,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,709.0,639.0,0
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,785.0,3383.0,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,41.0,1966.0,0
1,0,1,0,69,1,0,2,1,1,1,1,1,1,2,0,3,27.0,659.0,0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,1074.0,5071.0,0
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,37.0,2790.0,0
1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,980.0,3064.0,0
1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,939.0,339.0,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,40.0,5230.0,0
0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,86.0,5917.0,0
0,0,1,1,15,1,2,1,0,2,2,0,2,2,0,1,0,1382.0,1001.0,0
1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,40.0,459.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,311.0,3816.0,0
1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,802.0,2104.0,0
1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,412.0,48.0,0
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,152.0,6099.0,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,22.0,2090.0,0
0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,491.0,2015.0,0
1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,752.0,2757.0,0
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,24.0,678.0,0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,1463.0,6076.0,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,15.0,359.0,0
0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,1218.0,1502.0,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,74.0,4822.0,0
1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,1493.0,5218.0,0
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,1506.0,6038.0,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,44.0,1621.0,0
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,1317.0,2333.0,0
0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,901.0,218.0,0
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,1386.0,5730.0,0
1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,866.0,72.0,0
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,692.0,2552.0,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,899.0,2336.0,0
1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,468.0,3571.0,0
1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,1326.0,5291.0,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,97.0,2152.0,0
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,24.0,237.0,0
0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,29.0,4493.0,0
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,1031.0,1580.0,0
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,520.0,2976.0,0
1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,310.0,2727.0,0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,491.0,3250.0,0
1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,979.0,4450.0,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,900.0,5063.0,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,87.0,1390.0,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,33.0,1610.0,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,16.0,1807.0,0
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,388.0,525.0,0
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,923.0,2198.0,0
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,1091.0,2365.0,0
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,1001.0,3495.0,0
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,1431.0,4756.0,0
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,1158.0,4015.0,0
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,34.0,1016.0,0
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,95.0,5529.0,0
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,137.0,2583.0,0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,771.0,561.0,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,24.0,2456.0,0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1027.0,5128.0,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,1454.0,5946.0,0
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,801.0,2771.0,0
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,1176.0,4999.0,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,455.0,5674.0,0
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,814.0,2376.0,0
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,628.0,2187.0,0
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,1261.0,3653.0,0
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,1158.0,3921.0,0
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,969.0,2280.0,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,26.0,1529.0,0
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,534.0,3494.0,0
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,1547.0,5524.0,0
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,1534.0,4775.0,0
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,305.0,416.0,0
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,1090.0,4178.0,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,373.0,942.0,0
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,1520.0,4263.0,0
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,1055.0,4589.0,0
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,90.0,363.0,0
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,1375.0,1633.0,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,77.0,1241.0,0
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,538.0,2987.0,0
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,1416.0,1790.0,0
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,627.0,615.0,0
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,459.0,5873.0,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,387.0,2089.0,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,462.0,2803.0,0
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,400.0,4212.0,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,100.0,2155.0,0
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,448.0,3176.0,0
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,827.0,1316.0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,292.0,6383.0,0
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,567.0,1655.0,0
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,1031.0,1544.0,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,1080.0,4686.0,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,23.0,1823.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,34.0,1611.0,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,828.0,4517.0,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1297.0,2977.0,0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,798.0,2613.0,0
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,626.0,922.0,0
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,1101.0,3083.0,0
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,549.0,3498.0,0
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,937.0,2732.0,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,88.0,417.0,0
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,818.0,1683.0,0
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,1304.0,3220.0,0
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,875.0,3173.0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,14.0,1480.0,0
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,1074.0,1460.0,0
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,1546.0,4134.0,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,702.0,2954.0,0
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,1470.0,4697.0,0
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,27.0,643.0,0
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,1123.0,2813.0,0
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,543.0,3633.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,301.0,3748.0,0
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,348.0,3600.0,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,544.0,3568.0,0
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,1331.0,4322.0,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,954.0,6284.0,0
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,206.0,6494.0,0
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,950.0,869.0,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,26.0,5709.0,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,13.0,1070.0,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,1186.0,3761.0,0
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,1056.0,5017.0,0
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,1184.0,3087.0,0
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,452.0,1384.0,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,1010.0,5054.0,0
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,668.0,3834.0,0
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,39.0,596.0,0
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,34.0,6250.0,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,755.0,5622.0,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,18.0,558.0,0
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,304.0,6523.0,0
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,1227.0,5175.0,0
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,591.0,1916.0,0
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,297.0,5385.0,0
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,1076.0,4739.0,0
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,441.0,6293.0,0
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,1380.0,5392.0,0
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,1229.0,3433.0,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,33.0,6133.0,0
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,1258.0,3385.0,0
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,382.0,2484.0,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,40.0,6432.0,0
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,825.0,673.0,0
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,542.0,742.0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,12.0,1478.0,0
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,1255.0,5482.0,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,1510.0,6074.0,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,41.0,5456.0,0
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,204.0,6136.0,0
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,1276.0,4643.0,0
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,1210.0,3150.0,0
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,997.0,3162.0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,99.0,2154.0,0
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,1086.0,4438.0,0
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,1030.0,751.0,0
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,1019.0,2895.0,0
1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,624.0,4002.0,0
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,1433.0,4285.0,0
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,454.0,1984.0,0
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,1101.0,3475.0,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,285.0,3734.0,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,1200.0,2243.0,0
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,991.0,1945.0,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,291.0,6299.0,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,27.0,3164.0,0
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,1189.0,3370.0,0
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,1094.0,4887.0,0
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,1467.0,3188.0,0
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,451.0,1353.0,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,30.0,3545.0,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,24.0,5062.0,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,30.0,2010.0,0
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,477.0,3294.0,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,23.0,3581.0,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,25.0,862.0,0
1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,1196.0,4792.0,0
