Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,9,2926.0,0.0,2443.0,0.0,0,2,1,4,0,5,2,0,0
1,27.0,0,0.0,46,8857.0,0.0,67.0,0.0,0,2,1,1,7,3,2,0,0
0,0.0,0,0.0,3,53.0,0.0,4453.0,0.0,3,2,0,0,2,1,2,0,0
0,0.0,0,0.0,15,1898.0,0.0,398.0,0.0,0,2,0,0,3,3,2,0,0
0,0.0,0,0.0,2,103.0,0.0,4164.0,0.0,2,2,2,1,1,2,2,0,0
0,0.0,0,0.0,4,417.0,0.0,4164.0,0.0,0,2,3,0,0,2,2,0,0
0,0.0,0,0.0,22,3650.0,340.0,355.0,0.0,1,2,1,4,0,3,2,0,0
0,0.0,0,0.0,14,1325.0,1299.0,4317.0,0.0,0,2,0,0,0,1,2,0,0
0,0.0,0,0.0,3,374.0,1783.0,4740.0,0.0,1,2,2,1,0,2,2,0,0
0,0.0,0,0.0,11,4452.0,0.0,169.0,0.0,0,2,2,1,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,3,2,1,1,2,1,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,0,0,2,3,2,1,0
0,0.0,0,0.0,12,1599.0,1015.0,2876.0,0.0,1,2,2,1,0,2,2,0,0
0,0.0,0,0.0,2,83.0,0.0,4673.0,0.0,5,2,1,3,3,1,2,1,0
0,0.0,0,0.0,4,905.0,0.0,4539.0,0.0,0,2,3,1,1,2,2,0,0
0,0.0,0,0.0,4,729.0,1725.0,2758.0,0.0,2,2,2,2,0,3,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,1,2,1,3,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,3,2,2,1,2,2,2,0,0
4,525.0,2,503.0,36,5186.0,0.0,1404.0,1526.0,1,2,1,1,3,0,2,0,0
0,0.0,0,0.0,4,519.0,0.0,4164.0,0.0,2,2,1,5,5,2,2,0,0
2,79.0,0,0.0,16,2359.0,1057.0,4076.0,0.0,3,2,1,3,1,0,2,0,0
0,0.0,0,0.0,6,966.0,0.0,1690.0,0.0,2,2,0,0,2,2,2,0,0
0,0.0,0,0.0,8,2459.0,1725.0,4717.0,0.0,0,2,0,0,0,2,2,0,0
12,2488.0,0,0.0,42,6660.0,891.0,2105.0,2109.0,0,2,0,0,2,1,2,0,0
0,0.0,0,0.0,14,4071.0,0.0,430.0,0.0,0,2,1,1,4,3,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,1,1,3,2,2,0,0
4,371.0,0,0.0,90,9333.0,230.0,1448.0,0.0,0,2,3,0,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,3,2,1,1,4,0,2,0,0
0,0.0,0,0.0,18,4874.0,0.0,463.0,0.0,0,2,1,6,1,3,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,1,2,2,1,2,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,1,5,0,1,2,0,0
0,0.0,0,0.0,20,1164.0,1492.0,4229.0,0.0,0,2,1,5,5,0,2,0,0
0,0.0,0,0.0,2,153.0,0.0,4673.0,0.0,2,2,1,1,2,2,2,0,0
0,0.0,0,0.0,8,2602.0,0.0,1095.0,0.0,0,2,1,3,2,1,2,0,0
0,0.0,0,0.0,3,722.0,0.0,4453.0,0.0,0,2,1,3,2,2,2,0,0
0,0.0,0,0.0,16,3477.0,0.0,2758.0,0.0,0,2,1,3,0,0,2,0,0
0,0.0,0,0.0,2,354.0,0.0,4164.0,0.0,3,2,2,1,2,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,5,2,0,0,0,2,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,2,2,0,0,0,2,2,0,0
0,0.0,0,0.0,7,1236.0,0.0,3101.0,0.0,0,2,3,0,0,4,2,1,0
0,0.0,0,0.0,4,1639.0,0.0,1690.0,0.0,4,2,0,0,0,2,2,0,0
0,0.0,0,0.0,6,136.0,0.0,2156.0,0.0,0,2,1,1,0,2,2,0,0
0,0.0,0,0.0,12,2318.0,1279.0,4338.0,0.0,0,2,2,1,3,0,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,4,2,1,1,1,0,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,0,0,0,2,2,0,0
0,0.0,0,0.0,7,833.0,1752.0,4608.0,0.0,0,2,1,1,1,0,2,0,0
0,0.0,0,0.0,3,747.0,0.0,4453.0,0.0,0,2,0,0,0,2,2,0,0
0,0.0,0,0.0,7,2079.0,1545.0,2634.0,0.0,2,2,3,0,2,2,2,0,0
0,0.0,0,0.0,19,3643.0,0.0,522.0,0.0,0,2,0,0,3,1,2,0,0
2,279.0,0,0.0,15,964.0,0.0,993.0,0.0,2,2,0,0,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,0,0,0,1,2,1,0
0,0.0,0,0.0,2,205.0,0.0,4673.0,0.0,0,2,0,0,0,2,2,0,0
0,0.0,0,0.0,13,3777.0,0.0,1495.0,0.0,0,2,1,1,0,4,0,0,0
0,0.0,0,0.0,27,4951.0,424.0,2861.0,0.0,3,2,3,0,2,2,2,0,0
0,0.0,0,0.0,2,99.0,0.0,4673.0,0.0,1,2,0,0,0,2,2,0,0
0,0.0,0,0.0,6,6692.0,1725.0,4453.0,0.0,1,2,0,0,0,2,2,0,0
0,0.0,0,0.0,4,526.0,0.0,2758.0,0.0,3,2,0,0,0,3,2,0,0
0,0.0,1,0.0,7,193.0,1648.0,4582.0,0.0,3,2,1,3,0,6,2,0,0
0,0.0,0,0.0,16,3754.0,477.0,3362.0,0.0,0,2,2,1,2,3,2,0,0
3,100.0,0,0.0,38,8121.0,0.0,625.0,0.0,2,2,1,3,0,1,2,0,0
0,0.0,0,0.0,6,2536.0,0.0,3473.0,0.0,2,2,0,0,2,1,2,0,0
2,220.0,1,52.0,36,7553.0,0.0,1225.0,0.0,4,2,1,1,3,2,2,0,0
3,555.0,0,0.0,17,1726.0,740.0,1828.0,0.0,0,2,0,0,2,3,2,0,0
0,0.0,0,0.0,2,72.0,1860.0,4754.0,0.0,0,2,0,0,6,1,2,0,0
0,0.0,1,0.0,9,1281.0,1696.0,4534.0,0.0,4,2,3,0,0,2,2,0,0
0,0.0,0,0.0,12,919.0,1725.0,4453.0,0.0,0,2,0,0,0,2,2,0,0
0,0.0,0,0.0,2,581.0,1725.0,4453.0,0.0,4,2,2,2,0,2,2,0,0
6,2673.0,4,401.0,128,9101.0,86.0,1863.0,0.0,0,2,1,4,0,2,2,0,0
0,0.0,0,0.0,4,1525.0,0.0,1690.0,0.0,3,2,1,1,2,2,2,0,0
0,0.0,0,0.0,4,0.0,1871.0,4776.0,0.0,2,2,1,1,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,4,2,0,0,1,2,2,0,0
2,132.0,0,0.0,25,2646.0,821.0,2657.0,0.0,1,2,1,3,0,0,2,0,0
0,0.0,1,397.0,30,5334.0,1124.0,3601.0,0.0,1,2,0,0,0,2,2,0,0
0,0.0,0,0.0,12,1960.0,0.0,306.0,0.0,0,2,0,0,0,3,2,1,0
0,0.0,0,0.0,21,5642.0,0.0,1156.0,0.0,4,2,2,1,0,2,2,0,0
0,0.0,0,0.0,11,3406.0,1333.0,2985.0,0.0,1,2,1,1,2,0,2,0,0
0,0.0,0,0.0,8,458.0,0.0,4539.0,0.0,0,2,3,0,2,2,2,0,0
0,0.0,0,0.0,6,1845.0,0.0,4702.0,0.0,0,2,1,3,8,2,2,0,0
0,0.0,0,0.0,6,1456.0,0.0,3473.0,0.0,0,2,1,3,3,0,2,0,0
0,0.0,0,0.0,4,728.0,0.0,4164.0,0.0,3,2,1,1,0,1,2,0,0
0,0.0,2,334.0,14,2682.0,0.0,3536.0,0.0,4,2,0,0,2,2,2,0,0
0,0.0,0,0.0,3,143.0,0.0,4453.0,0.0,0,2,0,0,2,2,2,0,0
0,0.0,0,0.0,11,1791.0,1538.0,4715.0,0.0,0,2,1,3,2,0,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,0,0,2,2,2,0,0
0,0.0,0,0.0,9,5902.0,0.0,3862.0,0.0,2,2,1,1,0,2,2,0,0
0,0.0,0,0.0,10,1343.0,0.0,4164.0,0.0,2,2,0,0,7,2,2,0,0
4,2958.0,0,0.0,51,7237.0,0.0,477.0,0.0,3,2,1,1,8,2,2,0,0
0,0.0,0,0.0,3,20.0,1855.0,4762.0,0.0,0,2,1,3,0,0,2,0,0
0,0.0,0,0.0,2,1321.0,0.0,4673.0,0.0,0,2,1,5,0,1,2,1,0
2,117.0,0,0.0,16,1280.0,0.0,2443.0,0.0,0,2,1,1,0,5,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,2,1,2,2,2,0,0
0,0.0,0,0.0,6,7459.0,0.0,899.0,0.0,4,2,1,1,3,2,2,0,0
6,1203.0,0,0.0,26,2726.0,0.0,1946.0,0.0,3,2,0,0,2,2,2,0,0
0,0.0,0,0.0,6,889.0,0.0,3473.0,0.0,0,2,2,1,3,1,2,0,0
0,0.0,0,0.0,9,1855.0,616.0,4066.0,0.0,0,2,1,3,4,1,2,0,0
0,0.0,0,0.0,3,64.0,0.0,4453.0,0.0,0,2,1,3,0,4,2,0,0
0,0.0,0,0.0,2,150.0,1725.0,4754.0,0.0,2,2,1,1,0,3,2,0,0
4,1109.0,0,0.0,14,5202.0,0.0,1880.0,0.0,1,2,0,0,2,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,1,1,6,2,2,0,0
0,0.0,0,0.0,9,1659.0,0.0,1003.0,0.0,1,2,0,0,5,2,2,0,0
3,105.0,0,0.0,8,2129.0,0.0,463.0,0.0,0,2,1,3,1,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,1,1,1,2,2,0,0
0,0.0,1,70.0,10,4685.0,0.0,642.0,0.0,0,2,1,1,2,5,2,0,0
0,0.0,0,0.0,3,4372.0,1783.0,4453.0,0.0,2,2,1,3,0,2,2,0,0
0,0.0,0,0.0,3,5304.0,0.0,3473.0,0.0,0,2,1,1,0,0,2,0,0
0,0.0,0,0.0,4,3388.0,0.0,4164.0,0.0,0,2,1,1,2,2,2,0,0
0,0.0,0,0.0,28,5886.0,747.0,3270.0,0.0,0,2,0,0,3,2,2,0,0
0,0.0,0,0.0,11,1954.0,0.0,2985.0,0.0,4,2,1,1,1,0,2,0,0
0,0.0,0,0.0,20,4765.0,778.0,3066.0,0.0,0,2,0,1,0,0,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,2,2,1,1,2,3,2,0,0
0,0.0,0,0.0,4,32.0,1835.0,4754.0,0.0,0,2,1,4,4,0,2,0,0
0,0.0,0,0.0,19,3623.0,0.0,2891.0,0.0,1,2,1,1,2,2,2,0,0
0,0.0,0,0.0,9,1576.0,0.0,2927.0,0.0,0,2,1,5,0,0,2,0,0
0,0.0,0,0.0,21,3627.0,1603.0,4163.0,0.0,0,2,2,1,1,0,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,2,2,2,1,2,1,0
0,0.0,0,0.0,6,605.0,0.0,3473.0,0.0,4,2,0,0,0,2,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,0,0,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,2,1,2,2,2,0,0
0,0.0,0,0.0,23,3030.0,865.0,1986.0,0.0,3,2,0,0,3,1,2,0,0
2,548.0,2,86.0,31,4576.0,1566.0,3859.0,0.0,0,2,0,0,0,0,2,1,0
1,30.0,0,0.0,23,5859.0,1223.0,1090.0,0.0,0,2,0,0,0,1,2,1,0
0,0.0,0,0.0,6,2837.0,0.0,1690.0,0.0,2,2,0,0,2,2,2,0,0
0,0.0,0,0.0,23,4193.0,865.0,967.0,0.0,3,2,1,1,0,2,2,0,0
0,0.0,0,0.0,12,682.0,0.0,3473.0,0.0,0,2,0,0,2,1,2,0,0
0,0.0,0,0.0,5,267.0,0.0,3837.0,0.0,0,2,1,1,0,2,2,0,0
0,0.0,0,0.0,5,656.0,1820.0,4762.0,0.0,0,2,1,1,0,2,2,0,0
0,0.0,0,0.0,11,3958.0,1333.0,4420.0,0.0,0,2,1,3,5,0,2,0,0
0,0.0,0,0.0,20,3858.0,0.0,1364.0,0.0,4,2,2,1,6,3,2,1,0
1,0.0,0,0.0,15,2953.0,0.0,2036.0,0.0,4,2,0,0,1,3,2,1,0
0,0.0,0,0.0,17,2651.0,1015.0,3473.0,0.0,0,2,1,3,0,2,2,0,0
0,0.0,0,0.0,3,223.0,1783.0,4673.0,0.0,3,2,0,0,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,4,2,0,0,0,1,2,1,0
5,338.0,0,0.0,24,2713.0,0.0,582.0,0.0,5,2,1,1,7,0,2,1,0
3,911.0,0,0.0,10,1975.0,0.0,1495.0,0.0,0,2,0,0,1,2,2,0,0
0,0.0,0,0.0,7,3861.0,0.0,1335.0,0.0,0,2,0,0,5,1,2,0,0
1,0.0,0,0.0,21,2490.0,994.0,4089.0,0.0,0,2,0,0,0,3,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,2,1,2,2,2,0,0
0,0.0,0,0.0,6,929.0,1603.0,3473.0,0.0,3,2,0,0,5,1,2,0,0
0,0.0,0,0.0,17,1743.0,0.0,993.0,0.0,0,2,2,1,5,1,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,3,2,3,1,0,2,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,2,1,3,0,0,2,0,0
0,0.0,0,0.0,8,1567.0,841.0,2758.0,0.0,4,2,2,1,0,2,2,1,0
0,0.0,15,1219.0,5,1711.0,366.0,1125.0,0.0,0,5,1,1,0,7,2,0,0
0,0.0,0,0.0,20,4961.0,1015.0,2983.0,745.0,0,5,0,0,2,0,2,0,0
2,27.0,0,0.0,50,4623.0,0.0,374.0,0.0,0,5,1,1,2,1,2,0,0
10,2541.0,2,601.0,96,8535.0,212.0,1224.0,0.0,0,5,2,1,5,1,2,1,0
3,414.0,1,238.0,68,8389.0,747.0,1695.0,2257.0,0,5,1,1,0,0,2,0,0
0,0.0,0,0.0,2,0.0,1871.0,4776.0,0.0,0,5,0,0,0,2,2,0,0
3,3278.0,5,5.0,24,8507.0,1628.0,4664.0,0.0,0,5,1,1,0,1,2,0,0
3,475.0,0,0.0,9,1968.0,0.0,2156.0,0.0,0,5,0,0,0,0,2,0,0
0,0.0,0,0.0,3,150.0,0.0,4453.0,0.0,0,5,1,1,2,0,2,0,0
0,0.0,0,0.0,22,2199.0,896.0,4327.0,0.0,0,5,0,0,6,1,2,1,0
0,0.0,0,0.0,98,8666.0,218.0,779.0,0.0,0,5,0,0,0,2,2,0,0
3,1220.0,0,0.0,13,8394.0,1132.0,4388.0,0.0,0,5,1,1,0,1,2,0,0
0,0.0,0,0.0,5,153.0,0.0,3837.0,0.0,0,5,0,0,0,8,2,1,0
5,2147.0,0,0.0,13,1744.0,0.0,207.0,0.0,0,5,0,0,0,1,0,0,0
0,0.0,0,0.0,3,713.0,0.0,4625.0,0.0,0,5,0,1,0,7,2,0,0
1,1286.0,0,0.0,12,1827.0,0.0,559.0,0.0,0,5,2,1,0,9,2,0,0
3,2494.0,0,0.0,16,2754.0,0.0,282.0,0.0,0,5,1,1,4,1,0,0,0
2,323.0,0,0.0,5,3324.0,0.0,3101.0,0.0,0,5,1,1,6,1,0,1,0
3,1150.0,0,0.0,4,806.0,0.0,1690.0,0.0,0,5,2,1,6,0,0,0,0
0,0.0,0,0.0,8,4173.0,0.0,3981.0,0.0,0,5,1,3,0,2,2,0,0
2,438.0,1,530.0,4,1098.0,1603.0,3705.0,0.0,0,5,2,1,2,1,2,0,0
0,0.0,0,0.0,14,3348.0,1645.0,4158.0,0.0,0,5,1,5,2,0,2,0,0
0,0.0,0,0.0,2,193.0,0.0,4164.0,0.0,0,5,2,1,7,10,2,0,0
4,537.0,0,0.0,7,3495.0,715.0,3473.0,0.0,0,5,0,1,5,5,2,1,0
2,2.0,3,829.0,10,1720.0,0.0,3946.0,0.0,0,5,1,1,0,1,2,0,0
2,1320.0,2,896.0,18,2934.0,0.0,2156.0,0.0,0,5,1,1,3,0,2,0,0
2,1275.0,0,0.0,4,150.0,0.0,4453.0,0.0,0,5,0,1,6,2,2,0,0
0,0.0,0,0.0,35,5766.0,637.0,3101.0,0.0,0,5,1,3,1,1,2,0,0
0,0.0,0,0.0,12,1169.0,1279.0,4539.0,0.0,0,5,1,1,2,1,2,0,0
0,0.0,0,0.0,3,28.0,0.0,4453.0,0.0,0,5,1,3,2,11,2,0,0
0,0.0,0,0.0,5,58.0,1810.0,4716.0,0.0,0,5,1,1,0,0,2,0,0
0,0.0,0,0.0,4,23.0,1835.0,4754.0,0.0,0,5,2,1,0,0,2,0,0
1,502.0,0,0.0,6,1250.0,0.0,2156.0,0.0,0,5,1,1,0,7,0,0,0
1,3248.0,0,0.0,28,6611.0,157.0,650.0,0.0,0,5,2,1,3,1,2,0,0
0,0.0,0,0.0,2,39.0,0.0,4673.0,0.0,0,5,1,1,2,10,2,1,0
5,755.0,2,361.0,37,6766.0,0.0,392.0,0.0,0,5,1,1,3,0,2,0,0
0,0.0,0,0.0,9,508.0,0.0,2443.0,0.0,0,5,1,1,0,2,2,0,0
0,0.0,0,0.0,19,7250.0,981.0,2298.0,0.0,0,5,1,1,0,2,2,0,0
2,229.0,0,0.0,50,5926.0,459.0,2253.0,672.0,0,5,1,1,6,8,2,1,0
6,3144.0,0,0.0,22,6910.0,0.0,1387.0,0.0,0,5,1,1,2,1,2,0,0
0,0.0,0,0.0,9,702.0,1015.0,3473.0,0.0,0,5,3,0,0,2,2,1,0
1,738.0,1,1143.0,50,6418.0,0.0,2047.0,1643.0,0,5,1,1,2,1,2,1,0
2,1612.0,0,0.0,18,2275.0,584.0,4000.0,0.0,0,5,2,1,1,0,2,1,0
3,445.0,5,892.0,7,826.0,0.0,1307.0,0.0,0,5,2,1,1,1,2,0,0
3,1278.0,0,0.0,29,6521.0,729.0,832.0,0.0,0,5,2,1,0,7,2,1,0
6,1607.0,0,0.0,34,5341.0,1047.0,3405.0,0.0,0,5,1,5,0,0,2,1,0
0,0.0,0,0.0,9,2903.0,0.0,899.0,0.0,0,5,2,1,1,2,2,1,0
0,0.0,0,0.0,16,5136.0,0.0,3837.0,0.0,0,5,1,1,3,2,2,0,0
8,729.0,1,83.0,51,5576.0,1450.0,3651.0,0.0,0,5,1,1,1,1,2,0,0
2,156.0,0,0.0,22,2193.0,1333.0,3376.0,0.0,0,5,1,4,0,2,2,0,0
1,0.0,0,0.0,18,6534.0,1464.0,4072.0,0.0,0,5,1,1,7,0,2,0,0
0,0.0,1,1220.0,28,7892.0,1279.0,3303.0,0.0,0,5,1,1,0,2,2,1,0
0,0.0,0,0.0,7,4260.0,0.0,697.0,0.0,0,5,1,9,0,1,2,0,0
0,0.0,0,0.0,31,3979.0,0.0,2065.0,0.0,0,5,3,0,0,2,2,0,0
0,0.0,0,0.0,14,4498.0,1230.0,3869.0,0.0,0,5,1,1,7,0,2,0,0
1,132.0,0,0.0,9,2537.0,1603.0,4123.0,0.0,0,5,2,2,0,0,2,0,0
1,129.0,1,774.0,71,8210.0,1110.0,1475.0,0.0,0,5,2,1,1,0,2,1,0
2,1947.0,1,428.0,46,7951.0,757.0,2446.0,0.0,0,5,2,1,8,2,2,1,0
0,0.0,0,0.0,18,9120.0,0.0,4164.0,0.0,0,5,1,4,0,0,2,0,0
0,0.0,0,0.0,2,0.0,1871.0,4776.0,0.0,0,5,0,0,0,0,2,0,0
0,0.0,0,0.0,5,234.0,1810.0,4716.0,0.0,0,5,1,4,1,0,2,0,0
0,0.0,0,0.0,2,11.0,0.0,4673.0,0.0,0,5,1,1,4,0,2,1,0
4,1020.0,0,0.0,19,6407.0,952.0,2833.0,0.0,0,5,0,0,0,0,2,0,0
1,56.0,0,0.0,2,43.0,0.0,4164.0,0.0,0,5,2,1,2,1,2,0,0
5,3294.0,0,0.0,4,6270.0,0.0,2156.0,0.0,0,5,0,0,6,7,2,0,0
0,0.0,0,0.0,45,4653.0,0.0,801.0,0.0,0,5,0,0,2,0,2,0,0
0,0.0,1,0.0,7,1098.0,0.0,3473.0,0.0,0,5,1,1,0,7,0,0,0
3,465.0,0,0.0,14,3154.0,1240.0,3497.0,0.0,0,5,6,0,5,0,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,5,2,2,4,1,2,0,0
0,0.0,0,0.0,9,596.0,0.0,4453.0,0.0,0,5,1,1,0,0,2,0,0
0,0.0,0,0.0,30,2440.0,0.0,2156.0,0.0,0,5,1,1,6,1,2,0,0
0,0.0,0,0.0,20,1300.0,0.0,980.0,0.0,0,5,0,7,6,1,2,0,0
0,0.0,0,0.0,5,342.0,0.0,3837.0,0.0,0,5,1,1,0,9,2,0,0
0,0.0,0,0.0,15,6675.0,0.0,3496.0,0.0,0,5,1,3,0,0,2,0,0
0,0.0,0,0.0,6,1413.0,0.0,1690.0,0.0,0,5,0,0,0,2,2,1,0
1,32.0,0,0.0,14,2164.0,1626.0,4252.0,0.0,0,5,2,1,0,0,2,1,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,5,1,4,0,0,2,0,0
1,190.0,1,219.0,13,1339.0,0.0,1335.0,0.0,0,5,0,0,0,7,0,0,0
4,179.0,0,0.0,42,3553.0,0.0,234.0,0.0,0,5,1,4,2,2,2,0,0
0,0.0,0,0.0,5,352.0,1391.0,1200.0,0.0,0,5,0,0,1,8,2,1,0
0,0.0,0,0.0,2,855.0,0.0,4164.0,0.0,0,5,1,4,5,0,2,0,0
0,0.0,0,0.0,18,8713.0,1279.0,4164.0,0.0,0,5,3,1,8,0,2,0,0
0,0.0,0,0.0,5,5681.0,0.0,2758.0,0.0,0,5,1,1,1,1,2,0,0
0,0.0,0,0.0,32,3309.0,1197.0,3820.0,0.0,0,5,1,1,2,0,2,0,0
0,0.0,0,0.0,3,143.0,0.0,3473.0,0.0,0,5,1,1,0,2,2,1,0
13,3280.0,4,718.0,36,6824.0,988.0,2878.0,653.0,0,5,2,1,1,2,2,0,0
0,0.0,0,0.0,6,306.0,0.0,4008.0,0.0,0,5,1,1,3,2,2,0,0
2,2833.0,0,0.0,10,5704.0,1391.0,4164.0,0.0,0,5,2,8,8,1,2,0,0
0,0.0,0,0.0,8,2467.0,0.0,3731.0,0.0,0,5,1,1,1,0,2,0,0
0,0.0,0,0.0,1,0.0,1871.0,4776.0,0.0,0,5,1,1,0,0,2,0,0
0,0.0,0,0.0,35,8555.0,1031.0,2737.0,0.0,0,5,1,1,0,0,2,0,0
11,2130.0,1,314.0,87,8407.0,230.0,496.0,0.0,0,5,1,1,4,0,2,0,0
0,0.0,0,0.0,4,245.0,0.0,4164.0,0.0,0,5,0,0,0,9,2,0,0
1,38.0,0,0.0,51,5386.0,984.0,2496.0,0.0,0,5,2,1,5,2,2,0,0
