age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38,4,337417,9,2,7,0,4,1,99965,0,55,39,1
44,4,70865,8,5,13,4,4,0,3739,0,42,39,0
52,4,375727,10,0,9,4,3,0,0,0,19,31,0
35,4,197165,11,3,7,2,3,0,0,0,30,31,0
49,4,111172,12,3,6,0,4,1,99941,0,50,39,1
39,4,240604,11,0,7,1,4,1,0,0,39,39,0
24,7,267849,14,2,10,0,4,1,99902,0,45,39,1
19,4,275079,10,4,12,1,4,0,0,0,20,23,0
38,4,420841,0,0,3,4,4,1,0,0,60,22,0
30,4,228578,5,3,1,2,1,0,0,0,40,2,0
60,5,179877,11,2,7,0,4,0,0,0,69,39,1
25,4,342001,15,0,7,1,2,0,0,2287,41,39,0
16,2,94202,7,0,10,1,4,0,0,0,64,39,0
37,2,29372,15,4,1,1,4,1,0,0,40,39,0
19,4,238036,11,4,7,4,2,1,0,0,27,39,0
30,4,327453,15,4,12,1,1,1,0,0,33,39,0
24,7,79212,15,2,1,5,4,0,0,0,18,39,0
25,7,191065,12,2,10,5,4,0,0,1924,47,39,0
18,4,347237,15,4,12,2,2,0,0,0,40,39,0
48,4,27782,1,4,1,4,4,0,0,0,3,19,0
62,4,183854,7,2,10,0,4,1,0,0,22,39,0
46,2,133991,12,2,10,0,4,1,100001,1647,44,39,1
36,2,269249,15,5,3,4,4,0,0,0,40,39,0
35,0,172104,7,2,0,2,4,0,0,0,17,39,0
18,4,328555,11,4,12,0,2,1,0,0,40,39,0
44,4,103769,10,2,5,5,4,0,0,1523,34,39,1
53,5,195023,11,2,8,0,3,0,99952,0,69,39,1
39,3,31754,11,2,4,2,2,0,0,0,20,39,0
22,6,44795,7,4,5,3,4,0,0,0,27,39,0
42,4,110800,9,1,3,0,4,1,0,0,40,39,0
19,4,349453,9,4,1,1,4,0,0,0,18,39,0
65,5,220858,15,2,11,0,4,1,0,0,37,39,1
47,2,157834,9,0,9,1,3,0,0,0,40,39,0
19,4,196672,11,0,4,1,2,1,0,0,82,39,0
24,4,31688,8,1,8,4,4,0,0,0,20,39,0
58,4,167144,11,0,7,4,4,1,0,0,23,39,0
39,4,294361,7,2,10,0,4,1,0,0,40,39,0
42,4,472076,15,2,4,0,4,1,0,1899,59,39,1
44,4,344602,10,2,9,0,4,1,3720,0,82,39,1
52,3,168288,9,2,4,0,1,0,0,0,40,30,0
32,7,519915,9,2,4,0,1,1,0,0,40,39,0
40,4,251369,12,2,4,0,4,1,99996,0,60,39,1
17,4,185063,9,2,4,0,4,1,99941,0,53,39,1
20,4,200791,15,4,10,1,4,0,0,0,8,39,0
44,6,210957,0,2,0,0,4,1,0,0,40,39,0
39,4,251021,15,0,1,1,4,0,0,0,40,39,0
50,4,334435,9,1,11,1,4,0,99946,0,60,39,0
32,4,215281,9,2,7,0,4,1,99963,0,55,39,1
22,6,282213,11,4,13,3,4,1,0,0,23,39,0
39,4,353817,9,1,8,4,4,0,0,0,19,22,0
38,2,113530,8,4,6,3,4,0,4536,0,42,39,0
51,4,201522,13,2,6,0,2,1,99981,0,37,39,1
40,7,172380,14,2,10,0,4,1,99978,0,40,39,1
17,4,342415,2,4,1,3,4,0,0,0,23,39,0
53,5,57247,15,1,11,1,4,1,0,0,45,6,0
40,4,236200,10,5,8,4,4,1,99922,0,30,39,0
46,4,21392,15,2,13,0,4,1,0,0,22,39,0
33,4,171147,9,4,1,2,4,0,0,0,28,39,0
36,4,149179,15,4,4,1,4,0,0,0,18,39,0
34,4,160190,10,2,4,5,3,0,4444,0,40,39,0
42,5,126806,2,2,4,0,3,1,0,0,46,0,0
34,2,177285,15,5,14,0,4,0,99991,0,50,39,1
40,4,350386,7,3,10,4,4,0,0,0,22,39,0
32,4,197194,15,4,6,2,2,0,0,0,30,39,0
33,6,236245,7,2,7,0,4,0,0,0,23,39,0
45,0,154392,11,2,0,2,3,0,0,0,21,39,0
49,5,41827,12,2,6,2,2,0,0,0,53,39,0
43,4,34467,15,2,8,0,4,0,0,0,22,39,0
44,6,28388,7,1,3,4,4,0,0,0,60,39,0
23,6,122225,11,0,12,1,3,0,0,0,40,39,0
18,4,320033,1,5,11,2,4,1,0,0,53,39,0
44,4,206669,12,2,12,0,4,1,0,0,39,39,1
29,4,166447,11,2,12,0,4,1,4043,0,60,39,0
30,4,168678,15,4,1,4,2,0,0,0,19,39,0
22,7,172561,10,2,4,0,4,1,99948,0,40,39,1
35,4,353510,0,4,7,2,2,1,0,0,36,39,0
42,4,136197,9,1,9,0,4,0,99942,0,44,39,1
47,5,208992,15,2,11,0,4,0,0,0,40,39,0
42,4,55463,9,2,9,0,1,1,99959,0,55,35,1
44,5,200397,8,2,4,0,3,0,0,0,36,39,1
42,4,202732,7,2,12,0,4,0,0,1780,32,39,1
32,6,159300,15,4,1,1,1,1,0,0,40,39,0
18,4,11019,10,0,4,1,4,0,0,0,22,39,0
28,2,201417,9,1,5,3,1,0,0,0,36,39,0
50,2,35984,10,0,1,4,4,0,0,1922,40,39,0
57,4,100735,9,2,0,0,4,1,0,0,5,39,0
32,7,197563,9,2,1,5,4,0,0,0,26,39,0
29,2,33286,9,4,11,4,4,0,0,0,46,39,0
32,4,323213,9,0,9,4,4,0,0,0,41,22,0
29,4,159088,15,4,12,1,2,0,0,0,23,39,0
65,4,50341,13,2,5,0,4,0,0,0,45,31,1
19,4,101964,11,4,5,3,1,0,0,0,33,24,0
54,4,105154,15,2,14,1,4,0,0,0,12,39,0
27,3,198340,15,3,11,1,4,0,0,0,45,34,0
19,6,176847,15,4,5,3,4,0,0,0,23,39,0
18,1,106778,1,4,1,3,4,0,0,0,15,39,0
35,6,43291,9,2,12,0,4,1,0,0,51,39,0
22,1,180024,15,4,1,1,2,0,0,0,40,39,0
61,2,25624,9,0,0,4,3,0,0,0,40,39,0
34,4,171926,15,4,3,0,4,1,0,0,55,39,1
43,4,195735,10,2,4,0,4,1,99978,0,61,39,1
36,4,106531,9,1,0,2,1,1,0,0,34,35,0
19,1,87217,8,0,0,2,4,0,0,0,35,39,0
34,4,205961,12,2,4,0,4,1,99973,0,40,39,1
34,4,415506,15,4,1,1,4,1,0,0,27,39,0
33,4,210312,11,4,7,2,2,0,0,0,38,39,0
56,6,203892,9,2,12,0,1,1,0,0,63,0,0
54,6,35874,12,2,5,0,3,1,99845,0,55,39,1
37,4,232676,11,2,4,5,3,0,99970,0,40,39,1
46,2,621725,11,2,9,0,3,0,99974,0,40,39,1
52,5,198530,11,2,4,0,4,1,99939,0,40,39,1
19,2,99605,10,4,6,2,4,0,0,0,38,39,0
41,2,103655,8,1,6,4,4,0,0,0,42,39,0
58,4,150210,0,2,4,0,4,1,99974,0,20,39,1
45,4,199879,10,2,6,0,4,0,99975,0,54,39,1
48,2,101453,9,6,11,1,4,0,0,0,40,39,0
55,4,77770,10,0,12,1,4,0,0,0,34,39,0
35,4,131800,9,2,10,0,4,1,0,0,37,39,1
46,4,197919,9,2,1,5,4,0,0,0,50,39,0
43,4,49567,11,2,13,5,4,0,0,0,33,39,0
35,4,463424,9,2,3,0,4,1,99976,0,62,39,1
46,6,155142,15,0,3,0,4,1,0,0,60,39,0
44,5,259025,11,4,1,1,4,0,0,0,36,8,0
27,4,288339,11,4,5,1,2,0,0,0,19,39,0
43,4,203279,11,0,7,0,4,1,0,0,40,39,0
31,2,184513,7,2,10,0,4,1,0,1867,40,39,0
43,5,236948,9,2,10,0,4,1,0,0,48,39,1
53,4,350060,12,0,8,4,2,0,0,0,34,32,0
41,4,333127,9,0,2,4,4,0,0,0,42,39,0
22,4,215455,11,4,6,4,2,0,0,0,47,39,0
52,4,39124,15,2,8,2,4,1,0,0,26,39,0
25,3,71941,0,2,7,4,4,0,0,0,34,39,0
33,4,460867,12,3,6,1,2,1,99979,0,56,39,0
67,3,326885,15,6,1,4,4,0,0,0,17,39,0
52,4,99765,9,2,9,4,4,0,0,0,23,39,0
34,1,148158,10,1,0,3,3,0,0,0,38,34,0
20,4,391365,15,4,8,3,2,1,0,0,40,22,0
65,4,442861,11,2,7,0,4,1,100025,0,49,39,1
56,4,188948,0,2,8,0,2,0,0,0,36,39,0
39,5,252004,14,2,10,0,3,1,99997,0,54,39,1
19,4,325079,1,4,6,1,2,0,0,0,34,39,0
43,7,101363,12,0,10,1,4,0,0,0,46,39,0
23,4,181712,11,2,1,0,2,1,0,0,40,39,1
62,4,27809,5,2,4,0,4,1,0,0,51,39,0
38,7,222033,12,3,10,0,3,0,99987,0,47,5,1
21,2,688711,11,4,3,0,4,1,0,0,40,39,0
19,0,100740,15,0,0,3,4,0,0,0,8,39,0
28,4,240763,1,1,4,1,3,0,0,0,40,0,0
56,1,111760,9,2,10,0,4,1,0,0,40,0,0
29,5,343138,14,2,10,0,4,1,99935,0,51,39,1
42,4,224755,7,3,10,4,4,0,0,1645,47,39,0
27,4,335881,9,3,7,2,2,0,0,0,47,30,0
59,7,197487,9,2,4,0,4,1,100020,0,44,31,1
51,4,235300,11,2,7,0,4,1,0,0,40,39,0
54,5,37809,10,2,4,0,4,1,99946,0,40,38,1
50,4,171478,11,2,8,0,4,1,0,0,40,39,0
43,4,257279,9,2,3,0,4,1,13496,0,67,39,1
39,6,189612,11,2,6,0,4,1,100046,0,57,39,1
38,4,430402,15,1,1,4,1,0,0,0,40,30,0
37,3,259593,5,4,1,4,1,1,0,0,35,32,0
43,1,286792,9,2,10,0,0,1,0,0,60,38,0
37,6,165170,15,0,12,1,4,0,0,0,25,39,0
39,4,218824,9,1,9,4,4,0,0,0,40,39,0
37,4,47421,12,3,8,0,4,1,99975,0,60,39,1
33,4,190343,10,4,6,3,4,0,99970,0,38,39,1
40,4,161932,15,2,12,5,4,0,0,0,40,39,1
49,4,114712,9,0,2,2,4,0,4325,0,70,39,0
25,4,170929,11,6,5,1,2,1,0,0,23,0,0
26,5,209111,7,2,3,0,4,1,0,0,21,39,1
32,4,469966,12,2,6,2,2,0,99978,0,40,39,1
42,6,42311,12,0,9,4,3,0,0,0,40,39,0
39,4,315957,10,4,4,1,4,0,4335,0,40,39,0
62,4,332637,9,3,12,1,4,0,0,368,18,31,0
51,4,288883,11,2,3,0,4,1,0,0,40,30,0
53,4,98744,9,2,5,5,4,0,0,0,39,39,1
45,4,136544,0,5,8,4,4,0,0,0,40,39,0
51,3,42785,8,2,4,0,4,0,4320,0,40,39,0
37,4,145815,7,5,3,1,4,0,0,0,38,39,0
51,4,259356,11,1,12,1,2,0,4761,0,43,39,0
41,4,108429,7,1,10,1,4,1,0,0,36,6,0
42,2,237105,11,2,9,0,2,1,0,0,40,39,1
36,1,173150,13,3,10,4,3,0,0,0,40,31,0
63,6,167157,11,2,8,0,4,0,0,0,44,39,1
17,4,188011,1,2,6,0,4,1,0,0,40,39,1
19,4,163086,1,4,8,4,2,0,0,0,40,39,0
40,4,166354,15,5,8,3,4,0,4551,0,40,39,0
37,4,195150,15,4,12,2,4,0,0,0,30,39,0
19,2,428798,10,4,6,1,4,0,13206,0,42,39,1
59,2,56139,8,0,4,4,4,0,0,0,40,39,0
53,3,219912,13,1,2,2,2,0,99478,0,29,38,0
16,7,208670,0,2,0,0,4,1,0,0,40,39,0
55,3,122329,13,1,1,0,1,0,0,0,40,30,0
31,4,172638,9,4,8,2,4,0,0,0,36,39,0
40,4,210570,15,2,1,2,1,1,0,0,40,31,0
17,4,169809,11,2,6,0,4,1,99980,0,75,39,1
50,3,146268,11,0,7,4,2,0,0,0,40,39,0
56,6,112524,10,2,7,0,4,1,0,0,53,39,1
45,7,150097,15,2,1,0,4,1,0,0,40,39,0
41,0,147873,15,2,1,0,4,1,0,0,40,39,0
64,6,335656,0,2,7,0,4,1,0,0,40,39,0
45,1,94549,12,0,4,1,1,0,0,0,36,31,0
51,4,270422,12,0,4,4,4,0,0,0,40,35,0
40,5,220398,11,2,6,0,4,1,99976,0,46,39,1
17,0,336490,15,0,0,3,4,0,0,0,19,39,0
46,4,61444,11,2,4,0,4,1,100008,0,22,39,1
21,0,322648,0,2,0,0,4,1,0,0,14,39,0
32,2,203141,11,2,6,0,4,1,0,0,40,39,0
36,2,166661,11,3,13,0,2,0,100057,0,49,41,1
35,6,276781,11,2,4,0,4,0,0,0,21,39,0
48,4,141664,9,2,10,0,1,1,99903,0,60,31,1
33,4,397082,5,2,7,0,2,1,99986,0,55,39,1
55,4,160965,7,2,12,0,1,0,0,0,33,39,0
38,5,202239,11,2,7,0,4,1,99958,0,67,39,1
19,4,170116,11,1,1,4,3,0,0,0,14,22,0
41,4,145711,15,3,4,1,2,0,0,0,40,39,0
18,2,46523,11,4,8,3,2,0,0,0,23,39,0
38,7,72909,12,2,6,4,4,0,0,0,46,39,0
62,4,195987,11,2,4,0,4,0,100079,0,65,39,1
59,4,170618,10,2,10,0,4,1,-310,0,40,39,1
47,5,194463,11,2,4,0,4,1,99969,0,49,39,1
60,4,201211,9,2,4,0,4,1,99987,0,40,39,1
37,4,206486,1,4,3,1,4,0,0,0,40,39,0
35,4,193858,7,2,5,5,4,0,0,-76,42,31,0
65,4,359897,15,2,12,1,4,1,0,0,40,39,0
20,2,266196,10,0,10,1,2,0,0,0,40,31,0
16,4,158189,2,4,6,3,4,1,0,0,4,39,0
18,4,348822,0,4,9,1,4,0,0,0,13,26,0
59,0,327243,9,6,0,3,1,0,0,0,-6,39,0
24,7,290769,11,2,12,0,2,1,0,0,40,39,0
58,4,159786,10,4,5,1,4,0,99962,0,72,39,1
21,1,328569,10,4,1,3,4,0,0,0,20,39,0
42,6,187457,11,4,5,0,4,1,0,0,40,39,0
20,4,289918,15,2,12,0,4,1,0,0,30,39,1
42,7,110852,9,2,4,5,1,0,0,0,36,39,1
36,4,83691,10,0,10,4,4,0,0,0,37,39,0
22,4,181845,4,4,12,1,4,0,0,0,36,0,0
42,5,233818,10,1,9,0,3,0,100000,0,66,6,1
44,1,281371,11,2,10,0,1,1,0,0,40,30,0
21,4,402289,10,0,1,4,4,0,0,0,23,22,0
56,5,140895,12,2,10,0,4,1,99957,0,106,39,1
34,4,35597,15,4,3,4,1,0,0,0,20,39,0
44,1,120369,9,0,10,4,4,0,0,0,20,39,0
60,4,202748,5,2,4,0,3,0,99944,0,54,39,1
43,4,273293,9,0,12,4,4,0,14527,0,42,24,1
47,4,350122,9,1,4,1,4,1,4776,0,40,39,0
43,4,168928,15,2,11,5,4,0,0,1345,26,39,0
24,4,159147,11,4,1,1,2,0,0,0,40,39,0
29,4,168473,5,5,6,1,4,1,0,0,40,39,0
31,6,250941,11,0,12,1,2,1,0,0,40,0,0
40,0,73634,9,2,0,0,4,1,0,0,18,39,0
42,0,346821,9,0,0,1,2,1,0,0,41,39,0
37,4,432743,4,4,4,1,4,1,0,0,40,30,0
25,0,121250,11,4,0,0,4,1,0,0,18,39,0
38,4,74299,11,2,4,5,4,0,0,0,40,39,1
63,4,39883,7,5,4,4,4,0,0,0,40,39,0
61,7,195986,9,2,10,0,4,1,100008,0,51,39,1
54,0,68250,0,2,0,2,4,1,0,0,9,19,0
49,4,354102,9,0,5,2,3,0,0,0,23,39,0
49,1,99520,12,0,10,4,4,1,0,1558,48,31,0
48,1,148663,9,2,4,0,2,1,0,0,40,39,0
24,4,166036,10,4,13,1,2,0,4091,0,40,39,0
47,8,107873,15,5,8,1,4,0,0,0,40,30,0
43,2,152876,7,1,10,4,4,0,0,0,12,39,0
50,3,341616,9,0,2,2,1,0,0,0,37,39,0
55,4,104586,9,2,4,0,3,1,3429,0,40,30,1
63,4,272191,10,2,12,0,4,1,100366,0,46,39,1
47,7,156961,12,2,4,4,1,0,0,0,36,32,0
40,4,63293,1,4,4,1,4,1,0,2281,32,39,0
44,2,365060,7,1,11,2,4,1,0,0,47,39,0
26,6,187008,11,0,12,1,4,1,0,0,28,39,0
39,4,146430,15,6,12,0,1,1,0,0,40,39,0
51,3,295714,10,0,4,1,4,0,0,0,46,39,0
22,4,335903,12,1,4,1,3,0,13557,0,48,39,1
30,4,262073,10,1,7,1,3,0,99991,0,46,39,1
35,4,343523,9,2,4,0,3,1,99944,0,63,39,1
44,5,38963,10,0,3,0,4,0,99940,0,47,39,1
44,4,345897,8,2,3,0,4,0,0,0,51,39,0
39,4,168175,7,2,13,0,4,0,0,0,37,39,1
43,4,169080,15,5,3,1,4,1,0,0,30,39,0
43,5,185577,9,2,9,0,4,1,99961,0,41,39,1
40,4,426067,15,2,12,0,4,1,0,490,40,39,1
39,6,163730,9,2,4,0,4,1,0,0,60,39,1
48,1,223696,15,2,13,0,4,1,3738,0,26,39,0
37,4,185904,11,0,10,1,1,0,0,1345,35,39,0
52,2,359897,12,2,10,0,4,1,0,0,48,31,1
41,4,36440,9,2,11,0,4,1,99998,0,78,39,1
44,4,446236,12,2,6,0,2,1,99975,0,36,39,1
38,4,272368,11,0,7,1,2,1,0,2283,40,39,0
28,4,29147,0,4,1,1,4,1,0,0,21,39,0
63,4,151705,10,2,4,0,4,1,100009,0,52,39,1
44,4,241025,15,2,4,0,4,0,4533,0,40,39,1
41,4,330930,0,0,7,4,2,1,0,0,40,26,0
19,0,389612,0,2,0,5,4,0,0,1636,24,39,0
51,4,247272,12,2,4,0,3,1,99926,0,55,39,1
24,4,315191,15,4,14,1,2,0,0,0,41,39,0
88,7,104951,9,2,1,5,1,0,-457,0,40,39,0
38,4,322174,11,0,8,4,2,1,0,0,40,22,0
47,3,103930,14,2,10,0,3,0,99949,0,53,39,1
52,4,171351,11,1,7,2,2,0,4592,0,33,39,0
37,2,93267,9,0,2,3,3,0,0,0,61,39,0
19,4,269709,10,4,4,4,2,0,0,0,48,2,0
93,4,176129,9,2,4,0,4,1,0,0,9,39,1
29,2,194523,11,4,11,1,4,1,0,0,47,39,1
56,4,260523,11,2,1,0,4,1,0,0,47,39,1
33,4,42319,7,4,6,3,4,0,4497,0,53,39,0
33,3,425632,12,2,4,0,4,1,12209,0,53,39,1
51,4,179320,12,0,6,1,4,0,0,0,38,39,0
32,2,485879,7,4,5,1,4,0,0,1638,59,39,0
41,4,184738,15,2,6,2,2,1,0,0,40,39,0
43,7,359808,9,2,3,0,4,1,0,0,40,22,0
27,2,195705,10,4,13,3,4,0,0,0,48,39,1
59,4,175810,11,2,7,0,2,1,0,0,59,39,0
48,4,162523,9,0,6,2,2,0,0,0,40,22,0
28,4,159269,1,0,13,1,3,0,-1403,0,36,39,0
52,5,39043,10,2,4,0,3,1,4099,0,55,39,1
37,4,184175,15,5,5,0,4,1,0,0,36,39,0
45,0,148457,11,2,0,2,4,0,0,0,44,39,0
48,5,59488,11,2,4,0,4,1,0,0,61,39,1
39,7,198280,15,2,10,0,4,1,0,0,46,39,1
24,4,171983,15,2,12,0,4,1,0,0,67,39,1
42,4,90525,15,2,3,0,4,1,0,0,64,39,0
41,4,180008,11,2,1,5,3,0,0,0,25,39,1
48,7,293210,12,2,10,0,4,1,0,0,47,18,1
48,2,59857,11,2,8,0,4,1,0,0,47,39,1
29,4,146545,7,1,2,1,4,0,0,0,63,39,0
40,4,158040,15,0,13,2,4,0,0,0,23,39,0
44,5,359560,9,2,9,0,4,1,99994,0,50,39,1
29,4,160280,15,2,12,0,4,1,0,0,40,39,0
48,0,177891,15,2,0,0,1,0,0,0,23,39,0
30,4,198527,15,0,4,2,4,0,0,0,33,39,0
35,4,172377,13,2,4,0,4,1,99937,0,46,39,1
21,3,242748,11,4,4,1,4,0,0,0,36,24,0
22,4,210020,1,4,1,1,1,0,0,0,40,39,0
38,4,132435,12,3,4,1,4,1,99939,0,36,7,0
38,2,109229,9,3,9,1,4,0,0,0,39,39,1
22,4,455792,5,3,6,1,4,0,99933,0,56,39,0
25,6,44173,11,2,0,1,4,1,0,0,40,39,0
20,1,34658,15,4,0,3,3,0,0,0,31,39,0
32,6,29421,11,0,7,4,2,0,0,0,40,39,0
42,1,360910,9,2,11,0,4,1,0,0,52,39,1
54,4,113732,11,2,7,0,4,0,99958,0,77,39,1
53,4,119127,11,4,6,1,2,1,0,0,48,39,0
22,4,322411,15,4,14,1,4,1,0,0,20,39,0
17,4,110127,1,2,6,0,4,1,0,0,40,39,0
49,4,436989,10,2,6,0,4,0,99976,0,38,39,1
65,6,124342,11,2,10,0,4,1,0,0,8,39,0
26,1,167550,9,2,1,5,1,0,0,1904,40,39,0
20,4,46600,1,4,12,1,4,0,0,0,17,39,0
34,5,133082,11,2,7,5,3,0,0,0,34,22,0
42,4,395018,9,4,7,1,2,0,0,0,40,39,0
40,3,162218,1,1,9,2,4,0,4187,0,54,39,0
19,4,247961,10,4,13,4,4,0,0,0,35,39,0
68,7,64630,15,2,0,4,3,0,0,0,44,39,0
19,4,220055,11,2,4,1,2,0,0,0,40,39,0
38,0,193478,9,2,0,5,4,0,0,0,40,39,1
31,4,189417,11,2,4,0,3,1,0,0,31,39,1
19,4,39551,15,4,3,2,4,0,0,0,30,39,0
36,2,235521,11,4,4,1,4,1,0,0,45,39,1
59,4,265781,11,2,4,0,3,0,13107,0,48,39,1
44,4,222158,9,0,3,4,4,0,0,0,27,39,0
28,2,192172,9,3,10,1,4,1,0,0,50,39,0
62,4,157600,11,4,12,1,4,0,99978,0,78,39,1
50,4,300259,11,0,7,1,4,1,99968,0,38,39,0
30,4,253097,9,3,1,1,1,0,0,0,21,32,0
54,5,246662,14,2,10,0,4,1,99975,0,70,39,1
39,4,182884,12,2,6,0,4,1,99936,0,74,39,1
51,4,223712,9,2,4,0,4,1,0,0,40,39,1
20,2,417309,11,2,6,2,2,0,0,0,40,39,0
27,4,271955,15,2,3,0,1,1,0,0,36,38,0
18,4,340144,15,0,12,2,2,1,0,0,49,39,0
20,3,286368,11,4,11,3,2,0,0,0,34,39,0
71,4,90035,14,2,4,0,3,1,99943,0,71,39,1
35,4,203514,11,2,7,0,4,1,99990,0,50,39,1
20,4,38845,11,4,5,0,4,1,0,0,50,39,0
30,4,352313,9,2,12,0,4,1,99986,0,44,39,1
22,0,319748,11,4,0,1,4,1,0,0,-2,39,0
42,6,134987,9,0,0,0,4,1,0,0,8,39,0
47,0,174361,9,4,0,3,4,0,0,0,17,39,0
31,7,272332,11,2,1,0,0,1,0,0,45,39,0
47,4,226902,10,2,7,0,4,1,99962,0,82,39,1
52,4,348956,9,0,4,1,4,0,99985,0,41,39,1
28,4,231617,7,4,12,1,4,0,0,0,29,39,0
66,4,188111,9,2,4,0,4,1,99943,0,48,38,1
40,5,192732,11,2,4,5,3,0,0,0,44,39,0
18,4,197941,5,0,7,4,2,0,0,0,40,39,0
34,3,95119,10,2,2,2,1,0,99961,0,39,38,1
50,4,41367,8,0,8,4,4,0,0,0,27,39,0
23,6,256645,15,2,3,0,1,1,0,0,61,39,0
38,5,192758,2,1,12,4,4,0,0,0,58,39,0
68,4,248270,15,2,14,0,4,1,0,0,21,39,1
36,5,208182,11,2,7,0,3,1,99888,0,69,38,1
46,4,171690,12,3,4,0,4,1,100006,0,50,39,1
33,3,87395,11,0,13,4,2,0,0,0,36,33,0
51,7,47970,9,2,4,0,4,1,0,0,40,39,0
61,7,130810,12,2,4,0,4,1,0,0,40,31,1
42,2,360270,13,1,8,2,4,0,99986,0,55,39,0
22,4,336065,11,4,1,3,2,0,0,0,34,39,0
23,4,196090,11,4,4,1,2,0,4757,0,65,39,0
50,4,505192,9,1,4,1,4,0,0,0,40,39,0
58,4,111016,9,2,4,0,4,0,4388,0,36,39,1
47,4,30871,9,0,9,4,3,0,0,0,21,6,0
22,4,194814,1,4,1,3,4,0,0,0,40,39,0
20,4,66447,11,2,7,2,2,1,0,0,29,8,0
36,4,205022,9,2,4,0,4,1,0,0,47,0,1
36,4,127613,11,4,4,2,4,0,0,0,64,39,0
67,4,181784,15,2,12,2,4,0,0,0,16,39,0
