age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51,6,210945,11,2,4,0,4,1,0,0,71,39,1
31,4,420292,15,0,1,0,2,1,5499,0,44,39,1
65,4,228997,8,0,8,4,4,0,0,0,29,39,0
45,4,137746,13,2,12,0,4,1,100091,0,63,39,1
66,5,193976,7,0,4,4,4,0,99998,0,35,39,1
39,5,275609,11,2,7,0,4,1,99942,0,55,39,1
53,5,189396,9,2,10,0,4,1,100046,0,48,39,1
47,5,180288,2,2,11,0,3,1,0,0,51,26,0
23,0,333167,2,4,0,1,4,0,0,0,40,26,0
49,5,417588,9,3,4,4,4,0,99948,0,35,39,1
28,4,78319,12,2,13,0,4,1,100080,0,49,39,1
38,4,152154,11,2,7,2,2,1,0,0,45,39,0
15,4,254581,15,4,12,3,4,1,0,0,20,39,0
32,1,405057,12,0,6,0,4,1,0,0,67,39,1
38,4,339971,12,2,4,0,4,1,100002,0,47,36,1
52,6,393115,9,2,4,0,4,1,0,0,60,39,1
64,4,170473,1,2,7,0,4,1,0,0,30,39,0
51,4,178405,13,3,10,0,3,0,100001,0,47,39,1
41,5,168905,9,2,11,0,4,1,100027,0,51,39,1
19,4,76861,15,4,7,3,4,0,0,1923,24,39,0
33,6,177014,12,2,14,0,4,1,4605,0,56,39,1
33,7,198830,9,2,10,0,3,1,99945,0,40,41,1
54,4,147158,12,2,10,2,4,1,13996,0,40,39,1
49,4,211496,9,0,12,4,4,1,0,0,44,39,1
44,5,320381,7,2,9,2,3,1,100001,0,37,39,1
56,4,63147,13,0,10,1,4,0,0,0,40,39,0
64,4,66680,9,2,14,0,4,1,100128,0,52,39,1
35,4,430795,7,1,4,2,4,1,0,0,17,39,1
33,4,117566,9,4,10,1,4,0,4806,0,40,36,0
40,0,485747,11,2,0,2,4,1,0,0,48,39,0
35,4,49977,15,4,1,3,4,1,0,0,40,39,0
17,4,157924,15,4,8,3,4,1,0,0,23,39,0
29,4,190476,9,2,4,0,4,0,100003,0,60,39,1
30,4,161775,9,4,8,3,4,0,0,0,35,36,0
37,4,48373,3,4,1,3,4,0,0,0,26,39,0
32,4,249572,9,2,4,5,2,0,0,0,40,39,1
46,4,354916,9,4,3,0,1,1,0,0,47,0,0
51,4,52702,9,2,7,5,3,0,99990,0,40,39,1
46,5,148019,9,2,10,0,3,1,100032,0,45,3,1
37,4,214757,1,2,7,0,4,1,0,1922,40,39,0
29,4,185067,10,0,13,2,3,0,0,0,35,39,0
43,7,77945,9,2,12,0,4,1,0,0,30,39,0
35,4,168663,13,3,11,1,2,0,99943,0,61,39,1
44,4,60624,11,2,5,0,4,1,100075,0,45,39,1
24,1,298929,11,2,7,1,4,1,0,0,38,17,0
32,5,178396,11,2,5,2,3,0,12776,0,46,39,1
47,4,186527,2,2,7,0,4,1,0,0,40,39,0
37,4,143454,12,0,6,2,4,0,0,0,40,39,0
24,4,38636,12,4,10,1,4,0,100031,0,52,39,1
53,4,117738,10,2,4,0,4,1,100153,0,60,39,1
40,3,205093,8,0,4,4,4,0,100107,0,37,37,1
34,4,210085,9,2,7,0,3,1,4586,0,40,39,1
43,5,437275,9,1,4,1,4,0,0,0,40,39,1
58,5,175947,12,2,8,0,4,0,100023,0,39,39,1
44,3,243847,11,1,4,4,3,1,100034,0,50,39,1
50,4,161247,11,4,7,3,4,1,0,0,23,39,0
32,4,223038,9,4,7,2,1,0,0,0,13,21,0
32,0,20293,15,5,0,3,4,0,0,0,35,39,0
17,4,200565,1,4,1,3,2,1,0,0,17,39,0
40,4,172055,11,0,4,4,4,0,100022,0,45,39,1
40,4,160485,9,0,4,1,4,0,0,0,30,39,0
51,6,35575,11,0,8,3,4,0,0,0,30,39,0
64,4,78989,15,6,1,1,4,0,0,0,30,0,0
20,4,45826,0,4,3,2,4,1,0,0,31,39,0
49,4,76713,9,0,12,0,0,1,4837,0,40,39,0
55,4,198984,8,2,12,0,4,1,0,0,60,39,1
47,4,185354,1,0,7,4,2,0,0,1625,25,39,0
34,4,187915,7,4,4,1,4,0,0,0,53,39,1
28,4,160915,15,3,7,3,0,1,0,0,30,39,0
21,4,192803,15,4,14,1,4,0,0,0,40,39,0
19,5,105723,15,0,7,1,4,0,0,0,51,39,0
26,4,162554,9,2,12,0,4,1,0,0,40,0,1
40,6,273587,15,2,12,0,4,1,0,0,52,39,1
20,7,187653,9,3,10,3,4,1,0,0,37,39,1
38,4,228396,9,4,3,2,4,1,0,0,40,39,0
42,6,385629,15,2,4,0,4,1,100118,0,53,39,1
34,7,40594,9,3,10,4,2,0,99891,0,56,39,1
17,4,178184,9,5,11,3,4,1,99990,0,74,39,1
61,4,273675,4,0,11,4,4,0,0,2275,40,39,0
22,4,202661,1,2,7,0,4,1,0,0,40,39,0
49,3,194442,11,0,4,4,2,0,0,0,52,39,1
64,4,330988,1,2,7,0,4,1,100005,0,40,39,1
43,4,220543,10,2,4,0,4,1,100076,1923,42,39,1
31,5,208515,10,0,10,0,4,0,13746,0,48,39,1
32,7,30317,15,4,0,1,4,0,0,0,40,39,0
40,7,160278,11,4,0,1,4,1,0,0,40,39,0
38,6,34359,11,2,0,2,4,0,0,0,16,39,0
49,4,80843,15,2,12,0,4,1,0,0,40,39,1
50,5,354129,2,2,7,1,3,1,99964,0,40,39,0
58,1,172291,11,0,0,4,3,0,0,0,37,39,1
56,4,108325,11,2,8,0,4,1,0,0,40,39,0
22,0,156376,9,4,10,1,4,0,13289,0,36,39,1
42,4,265091,11,2,4,0,4,0,0,0,53,39,1
34,4,255551,9,4,4,1,1,1,0,0,34,39,0
50,4,139243,1,1,7,4,4,0,0,0,12,39,0
47,1,150894,11,0,10,4,3,0,0,0,34,39,0
36,4,81529,9,4,4,1,4,1,0,0,40,39,1
61,4,425708,6,0,7,2,4,1,0,0,40,39,0
41,4,41380,12,2,12,5,4,0,99972,0,53,39,1
50,4,383326,2,4,13,1,4,1,0,0,40,26,0
47,7,44510,13,3,5,3,2,1,0,0,30,39,0
18,0,214353,11,2,0,0,4,1,0,0,30,39,0
21,4,159372,1,4,8,4,4,0,0,0,17,39,0
51,4,407461,7,2,7,4,4,0,100079,0,36,39,1
47,4,223251,9,4,7,1,4,0,0,0,40,39,0
33,4,394664,0,0,8,3,4,0,0,0,36,39,0
51,1,80529,11,0,1,4,4,0,0,0,40,39,0
50,5,343174,12,2,4,5,4,0,0,0,48,39,1
44,4,383816,9,2,4,0,3,1,0,0,46,39,1
21,4,213035,11,4,7,3,4,0,0,478,40,41,0
32,4,147148,9,2,13,0,4,1,4931,0,40,39,1
49,6,169963,9,2,10,0,4,1,100030,0,58,39,1
55,4,126772,12,2,13,5,4,0,0,0,47,39,1
55,5,118107,9,2,4,0,4,1,100046,0,51,39,1
38,0,141828,8,0,0,4,4,0,0,0,40,39,0
32,8,306750,9,2,10,5,4,1,15739,0,40,39,1
50,6,271591,4,2,14,0,4,1,0,0,40,39,0
20,4,94324,15,4,1,1,4,1,4914,0,38,39,1
20,4,221657,15,4,3,3,4,1,0,0,30,39,0
46,5,411710,0,2,4,0,4,1,0,0,52,39,1
54,3,194430,11,0,4,1,4,1,0,0,46,39,0
44,5,172751,12,2,7,0,3,0,99991,0,45,39,1
55,5,74587,14,2,10,0,4,1,100124,0,38,39,1
66,4,230196,9,2,4,0,4,1,0,0,44,39,1
41,4,214406,10,1,4,1,4,0,0,0,61,39,1
17,4,117359,15,4,11,3,4,0,0,0,29,39,0
54,4,181778,11,2,8,5,4,0,0,0,22,2,1
57,5,395942,10,2,4,0,4,1,0,0,54,39,1
43,4,487898,12,2,4,0,3,0,100044,0,42,19,1
49,7,34810,15,2,3,0,4,1,0,0,40,39,1
58,4,182674,9,3,4,2,4,0,4468,0,47,39,1
38,4,121380,9,2,12,0,4,1,99987,0,49,0,1
36,4,433077,15,4,1,3,2,1,0,0,19,39,0
41,4,203140,15,4,2,1,4,0,0,0,39,39,0
46,4,475631,6,0,8,1,4,0,0,0,26,26,0
27,4,420756,9,2,7,0,4,1,0,0,32,39,1
37,6,332110,15,4,3,1,4,1,0,0,59,39,0
23,4,250489,4,4,1,3,4,0,0,0,58,8,0
49,4,249710,10,0,7,2,2,0,0,0,35,39,0
29,4,168723,9,3,7,2,2,0,0,0,36,39,0
39,4,165552,9,0,11,0,4,1,4898,0,54,39,1
50,4,99301,9,0,1,1,0,0,0,0,35,24,0
31,4,187210,14,0,10,1,4,1,99995,0,52,39,1
31,4,252004,9,5,9,1,4,0,0,0,76,39,1
21,4,190197,1,4,8,3,4,0,0,0,4,39,0
14,4,207159,15,4,8,2,4,1,0,0,40,39,0
48,6,199603,11,2,3,0,4,1,4639,0,40,39,0
44,4,411224,9,2,4,2,4,0,0,0,32,39,0
33,3,309707,10,1,10,3,3,0,99960,0,36,39,0
34,4,187716,11,4,11,1,4,1,0,0,45,39,1
42,4,186437,13,3,10,0,4,0,99804,0,36,39,1
44,6,17672,12,2,3,0,4,1,100152,0,52,39,1
47,5,61286,12,2,7,0,4,1,100060,0,30,39,1
21,4,164708,4,0,7,3,2,0,0,0,21,19,0
47,2,188725,9,2,14,0,4,1,5765,0,40,39,1
33,5,106653,13,2,5,0,4,1,99950,0,62,39,1
51,2,216223,1,2,14,0,4,1,0,0,40,26,0
49,4,397967,11,2,7,0,4,1,0,0,40,39,1
42,5,172644,14,1,10,1,4,1,0,0,53,39,1
59,3,177486,2,0,7,4,4,0,0,0,33,26,0
49,5,119631,1,2,13,0,3,1,100033,0,30,39,1
48,4,144499,9,4,4,1,4,0,0,0,40,35,0
61,4,81149,11,2,1,5,4,0,0,0,23,39,1
29,4,493269,4,4,1,2,2,0,0,0,40,39,0
39,6,173431,12,2,4,0,4,1,0,0,40,39,0
52,4,90214,1,5,14,1,4,0,0,0,40,39,0
33,1,419806,11,0,5,2,2,0,99985,0,34,39,0
47,2,263101,13,2,10,0,4,0,0,0,38,39,0
32,7,159522,15,4,10,1,4,0,0,0,40,39,0
35,6,187264,0,4,11,3,4,1,0,1797,36,39,0
57,1,419220,9,0,5,0,4,1,0,0,54,39,0
50,4,102645,11,0,8,4,4,0,0,0,40,39,0
15,2,160112,4,0,5,3,3,0,0,0,19,39,0
23,4,184142,2,2,7,0,3,1,0,0,40,26,0
60,6,37320,12,2,4,5,4,1,0,0,50,39,1
69,4,418099,7,2,8,0,4,0,100075,0,50,39,1
34,4,38984,10,2,5,2,2,1,0,0,40,39,1
32,5,316915,14,2,7,0,3,1,100120,0,66,9,1
51,2,243320,11,0,8,2,0,0,0,0,25,39,0
23,0,198853,11,4,7,3,4,0,0,0,40,39,0
24,4,23920,10,3,11,0,4,0,100051,0,35,39,1
28,4,177107,7,2,12,0,4,1,0,0,40,39,1
29,4,197934,9,0,7,4,2,0,4903,0,40,2,0
49,4,161663,8,2,8,1,4,1,100041,0,36,36,1
47,5,35234,13,3,10,2,4,0,100018,0,61,39,1
51,2,148035,11,2,8,5,4,0,0,0,18,39,1
49,4,320573,4,0,1,2,4,1,0,0,59,39,0
18,4,432666,5,2,8,2,3,1,0,0,40,39,0
18,4,279135,9,4,12,3,0,1,0,0,40,0,0
54,4,116265,9,2,7,0,3,1,0,0,47,39,1
48,6,181644,11,2,3,0,4,1,0,0,46,39,0
47,4,110516,9,2,7,0,3,1,99975,0,40,39,1
40,4,166971,15,4,11,1,4,1,4264,0,56,39,1
29,4,338053,9,2,11,0,4,1,100016,0,79,39,1
21,4,522492,0,4,7,3,4,0,0,0,14,2,0
36,1,341058,11,1,7,1,1,1,0,0,36,39,0
58,4,193074,12,0,7,4,2,0,99957,0,36,39,1
40,2,148623,3,4,1,3,2,0,0,0,19,2,0
53,4,196640,11,0,7,4,4,0,0,0,40,39,1
28,4,565280,12,2,11,0,4,1,6722,0,18,39,1
39,4,203191,1,2,14,0,4,1,0,0,40,39,0
47,4,332394,10,2,13,5,4,0,0,0,29,39,1
43,4,203135,9,2,8,0,4,1,0,0,59,39,0
31,4,197084,0,0,5,4,3,0,0,0,38,39,0
52,4,230908,12,2,12,5,4,0,13513,0,52,39,1
43,4,371430,10,0,7,4,4,0,0,0,38,39,0
43,5,161547,13,2,10,0,4,1,99990,0,55,39,1
43,1,25612,15,2,11,0,4,1,0,0,49,39,0
63,5,234018,15,0,7,4,4,0,0,0,40,2,0
35,4,213855,15,4,8,3,4,0,0,0,37,39,0
39,4,264210,10,0,2,4,4,0,0,1357,40,39,0
30,5,244200,9,0,2,4,3,0,0,0,40,16,0
52,6,230886,11,4,0,2,4,1,0,0,38,39,0
67,4,93940,9,2,4,0,4,1,0,0,40,39,1
51,6,242806,11,2,3,0,4,1,0,0,60,39,0
44,4,187376,9,2,4,0,3,1,100011,0,59,39,1
17,4,415756,15,2,3,0,4,1,0,0,54,39,1
57,4,362625,1,2,13,0,4,1,100062,0,40,39,1
44,4,420347,1,2,4,0,3,1,0,0,52,39,1
34,4,260157,0,5,7,1,4,1,0,0,40,39,0
24,4,250557,4,4,3,2,2,1,0,0,40,39,0
22,5,34312,9,4,10,1,4,0,0,0,35,39,0
47,1,126015,11,2,3,0,3,1,0,0,40,39,0
39,4,178405,11,2,4,0,4,1,99932,0,40,39,1
24,4,187990,9,2,5,0,4,1,0,0,50,39,1
34,4,84049,15,0,7,1,4,0,0,0,15,39,0
32,4,178605,14,3,10,1,4,1,14470,0,46,39,1
34,1,161694,11,2,7,0,4,1,0,0,40,39,1
49,2,256359,4,2,1,0,2,1,0,0,40,39,0
51,4,177561,12,4,2,1,4,0,4782,0,31,39,1
40,3,137577,2,5,7,3,2,0,0,0,40,39,0
54,3,167864,11,0,0,2,2,0,0,0,36,39,0
85,4,119785,9,2,7,5,4,0,13113,0,44,39,1
14,4,175507,15,4,8,3,3,1,0,0,31,39,0
43,4,507190,11,2,13,2,2,0,99960,0,46,39,1
63,4,129002,11,4,12,1,4,1,0,0,40,39,0
57,4,190495,13,2,9,0,3,0,100017,0,37,39,1
58,4,152956,12,2,10,5,4,0,0,0,22,39,1
66,4,233264,2,0,8,4,4,1,0,0,45,39,0
51,2,255007,12,0,4,1,4,0,0,0,36,39,0
40,5,235630,13,1,7,4,4,0,100016,0,40,39,1
28,4,35110,13,5,11,1,1,1,0,0,55,31,0
41,7,180293,12,2,10,0,4,1,0,0,37,39,1
45,6,365062,11,0,5,0,4,1,0,0,60,39,1
47,6,106213,11,2,3,0,4,1,0,0,40,39,0
57,4,337113,11,2,4,0,4,1,100079,0,61,39,1
20,0,145676,11,4,0,1,4,1,0,0,40,39,0
39,4,151749,10,2,11,0,4,1,100699,0,52,39,1
49,4,165672,12,2,5,0,4,1,99995,0,59,39,1
28,4,184195,10,2,5,2,2,1,99993,0,30,39,1
57,6,280673,10,0,13,1,2,1,0,0,40,39,0
35,4,181306,13,0,6,3,1,1,0,0,38,39,0
50,4,169238,7,1,13,4,4,0,100074,0,38,39,1
58,4,173682,11,4,10,1,4,1,0,0,27,2,0
55,5,98012,9,2,4,0,4,1,0,0,58,39,1
49,4,447918,8,0,4,0,4,1,4879,0,31,39,0
20,0,243778,11,4,0,3,4,1,0,0,29,39,0
18,7,181749,15,4,8,3,4,0,0,0,36,39,0
91,2,102770,15,4,0,4,4,0,0,0,1,39,0
43,4,179080,11,2,7,0,2,0,100019,0,40,38,1
44,4,91379,12,2,10,0,4,0,99999,0,59,39,1
36,4,365206,11,2,7,0,4,1,0,0,40,39,0
62,0,55001,14,4,3,1,4,1,0,0,48,39,0
20,4,518731,0,0,8,1,4,1,0,0,22,2,0
34,0,354591,15,4,14,3,4,0,4665,0,40,39,0
26,7,92952,8,2,0,2,4,0,0,0,40,39,0
42,5,176155,2,2,7,0,3,1,100006,0,65,39,1
23,1,172858,11,4,1,3,4,0,4491,0,31,39,1
59,6,380225,1,2,4,0,4,1,0,0,69,39,1
60,5,303836,10,2,8,5,3,0,99994,0,40,30,1
17,4,162319,1,4,7,4,4,0,0,0,22,9,0
52,3,199376,10,0,2,4,3,0,0,1342,36,39,0
37,4,269502,9,3,10,0,4,1,99976,0,78,24,1
28,7,204365,9,2,14,0,4,1,4663,0,53,39,1
27,4,257874,11,0,8,4,4,0,0,0,31,39,0
34,5,182566,13,3,10,0,4,1,99975,0,57,39,1
47,4,24915,7,4,2,5,4,0,0,0,30,39,0
37,4,149273,9,2,13,0,4,1,100087,0,29,39,1
34,6,102733,11,2,5,0,4,1,0,0,39,39,0
24,1,44917,11,4,8,3,2,0,0,0,36,39,0
39,2,244624,11,0,1,3,4,0,0,0,40,39,0
45,5,185292,11,2,4,0,1,0,99928,0,50,2,1
51,4,255759,12,2,7,0,4,1,99956,0,47,39,1
41,4,165909,8,5,10,1,4,0,0,0,49,39,1
36,4,175019,10,4,2,3,4,0,0,0,37,39,0
36,4,269056,0,4,3,3,4,1,0,0,42,19,0
30,0,325549,0,4,10,3,4,1,0,0,47,26,0
51,7,318296,14,2,10,0,4,1,99983,0,60,39,1
49,3,211458,2,4,0,3,3,1,0,0,38,26,0
39,5,345601,14,2,4,0,4,1,100383,0,53,39,1
69,7,190620,9,2,4,0,4,1,0,1920,40,39,1
20,0,346244,11,4,0,3,4,1,0,0,23,26,0
34,4,398939,6,0,8,4,2,0,0,0,45,39,0
35,5,265368,4,2,3,2,4,0,0,0,62,39,0
22,4,150624,15,4,6,3,2,1,0,0,23,39,0
54,4,338051,1,4,7,1,4,1,0,0,40,26,0
34,1,44221,12,0,7,2,3,0,0,0,38,36,0
15,4,226768,8,4,8,3,4,1,0,0,40,39,0
23,4,192972,2,4,1,3,2,0,0,0,19,39,0
39,4,177187,11,0,1,3,4,0,0,0,54,39,0
23,4,238188,11,4,8,4,2,0,0,0,16,2,0
51,4,29624,15,3,6,4,2,0,0,0,30,39,0
51,1,236645,11,0,7,4,3,0,0,0,38,39,0
29,4,181929,15,5,11,1,4,1,5177,0,55,39,0
39,4,37584,10,3,5,0,2,0,100030,0,67,39,1
45,5,236998,9,2,13,0,4,1,100098,0,46,39,1
35,4,249189,2,4,7,3,4,0,4542,0,40,39,0
50,4,445416,4,0,4,2,4,0,0,0,58,39,0
51,1,266116,11,0,9,2,3,0,0,0,53,39,0
54,4,443749,7,2,4,0,4,1,0,0,60,39,0
64,5,244112,11,2,10,0,4,1,100056,0,49,39,1
50,4,68792,14,1,10,1,4,0,0,0,26,39,0
29,7,32980,9,2,10,0,4,0,0,0,59,39,1
45,4,187263,12,0,7,0,3,1,99994,0,39,39,1
34,4,277335,11,2,3,2,2,1,0,0,60,39,0
35,4,170997,11,0,11,4,3,1,0,0,51,39,0
64,5,180336,4,0,7,4,3,0,0,0,37,39,0
48,4,172229,11,2,3,0,4,1,14016,0,46,39,1
46,6,97778,11,2,4,0,4,1,0,0,60,39,1
25,1,255573,11,2,1,0,2,1,0,0,40,39,0
58,4,360988,11,2,4,0,4,1,0,0,52,39,1
48,7,169656,9,4,10,1,4,0,0,0,17,39,0
52,4,150799,12,2,7,0,4,1,100044,0,59,39,1
56,6,200581,1,2,11,0,4,1,100138,0,40,39,1
40,4,175688,12,2,13,0,4,1,6341,0,45,39,1
29,1,188750,15,0,8,1,4,1,0,0,66,39,0
34,4,167618,11,4,12,1,4,0,0,0,57,0,0
53,4,99468,9,2,1,5,4,0,13778,0,36,39,1
18,4,176542,9,2,7,0,4,1,100023,0,45,39,1
51,5,412138,9,2,4,0,4,1,100020,0,77,39,1
31,4,298219,9,4,1,3,3,1,0,0,47,29,0
51,2,167644,11,0,1,4,4,0,4643,0,26,2,0
44,2,176012,14,2,10,0,4,1,15230,0,47,39,1
23,0,203214,0,4,0,3,4,1,0,0,35,26,0
58,0,259649,2,0,11,1,4,1,0,0,40,26,0
63,6,56461,15,2,3,0,4,1,6453,0,40,39,1
19,0,160746,15,4,0,3,4,1,5061,0,40,39,0
59,4,38480,11,4,1,3,4,1,0,0,39,39,0
45,4,250837,4,2,13,0,4,1,0,0,22,39,0
33,4,310441,11,2,5,0,1,1,0,0,40,36,0
31,4,161326,9,2,8,0,4,1,100119,0,40,0,1
46,4,146675,12,2,7,0,4,1,100099,0,51,39,1
33,7,51070,15,4,10,1,4,1,0,0,4,39,0
58,2,277435,11,4,1,1,4,0,0,0,40,0,0
33,7,42663,12,2,10,0,4,1,0,0,66,39,1
23,0,186778,15,4,2,1,4,0,0,0,40,39,0
49,4,362588,11,2,12,0,4,1,12821,0,54,39,1
18,4,251250,11,4,3,1,4,1,0,0,40,39,0
45,2,73766,11,5,4,0,4,0,0,0,48,39,1
50,1,192706,9,2,10,3,4,0,0,0,23,39,0
48,4,177604,11,0,7,4,4,0,0,0,47,39,0
26,4,386958,4,0,3,1,4,1,0,0,57,39,0
33,6,284771,12,2,1,0,2,0,0,0,53,39,1
47,5,147213,9,2,13,0,4,1,100258,0,59,39,1
45,4,111657,9,2,4,0,4,1,100038,0,44,9,1
43,5,331960,14,2,7,0,3,1,99959,0,60,39,1
38,4,160183,7,3,7,0,4,1,100022,0,46,39,1
33,4,52852,11,0,1,3,4,1,4783,0,40,39,1
66,5,181898,12,0,2,4,3,0,100838,0,38,32,1
35,4,150316,15,4,8,3,2,0,0,0,35,39,0
25,5,284215,9,4,4,1,4,1,0,0,31,39,0
24,4,243658,6,4,8,3,4,1,0,0,22,39,0
37,4,142741,12,2,7,0,4,1,100010,0,66,39,1
30,5,355684,1,2,7,0,4,1,100010,0,40,39,0
44,2,393851,13,0,4,4,4,0,0,0,38,39,0
50,4,92686,11,2,4,0,4,1,99974,0,52,39,1
51,5,288270,2,2,7,2,3,0,0,0,36,39,0
42,5,213520,2,2,7,0,3,1,0,1923,40,26,0
29,4,202026,15,2,13,1,4,1,4871,0,58,39,1
36,4,167462,1,2,7,0,4,1,14477,0,40,39,1
51,4,180351,9,0,12,2,3,1,0,0,51,39,0
19,2,202091,13,4,1,3,4,0,0,0,36,0,0
86,5,128389,12,0,8,1,4,0,4926,0,47,39,1
48,6,237366,13,2,1,0,4,0,100038,0,52,39,1
30,4,141675,9,0,7,3,0,0,0,0,17,0,0
62,5,189976,12,2,2,2,2,0,0,0,37,32,0
53,6,225562,15,2,3,0,4,1,0,0,40,39,0
55,5,94568,7,2,10,0,4,0,99964,0,37,39,1
41,4,397467,10,2,7,0,3,0,100055,0,39,39,1
30,3,135585,8,4,1,3,4,1,0,0,40,19,0
49,4,192601,14,2,10,0,4,1,100005,0,51,17,1
66,4,322461,9,2,7,0,4,1,99983,0,40,39,1
62,5,183516,10,1,10,4,3,0,100029,0,37,39,1
19,4,100946,15,4,1,3,4,0,0,0,16,9,0
18,4,488815,0,4,8,1,4,1,0,0,21,0,0
61,2,225355,5,4,10,3,4,0,0,0,22,39,0
49,4,30251,12,2,0,5,4,1,99998,0,47,39,1
64,4,196697,15,2,13,1,4,0,0,0,30,39,0
39,4,469812,3,1,4,2,4,0,0,0,49,39,0
43,4,419454,9,2,6,0,4,1,100040,0,67,39,1
48,4,252237,11,1,10,1,4,0,0,0,22,39,0
33,1,266388,7,2,1,0,2,1,12847,0,60,39,0
59,4,163856,11,0,7,2,2,0,0,0,22,39,0
51,4,179749,2,2,6,0,4,1,0,0,53,39,1
49,5,47545,13,3,4,1,4,0,100001,0,44,39,1
45,2,235808,7,6,4,4,4,0,13118,0,36,39,1
